"",BBK01.OUN349,BBK01.OUN349_FLAGS
"",Loans to the Federal Government and its special funds for up to and including one year / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:34,
1999-01,2.008,
1999-02,3.873,
1999-03,3.575,
1999-04,3.165,
1999-05,2.708,
1999-06,2.938,
1999-07,2.333,
1999-08,2.419,
1999-09,3.630,
1999-10,6.439,
1999-11,5.085,
1999-12,1.374,
2000-01,2.311,
2000-02,1.024,
2000-03,1.247,
2000-04,0.496,
2000-05,0.529,
2000-06,0.717,
2000-07,0.795,
2000-08,1.016,
2000-09,1.031,
2000-10,0.384,
2000-11,0.398,
2000-12,0.472,
2001-01,0.191,
2001-02,0.969,
2001-03,3.197,
2001-04,1.216,
2001-05,0.723,
2001-06,0.789,
2001-07,0.796,
2001-08,0.804,
2001-09,1.020,
2001-10,0.824,
2001-11,2.950,
2001-12,0.960,
2002-01,0.896,
2002-02,0.451,
2002-03,1.499,
2002-04,0.491,
2002-05,0.511,
2002-06,0.483,
2002-07,0.423,
2002-08,0.397,
2002-09,0.413,
2002-10,0.445,
2002-11,0.500,
2002-12,0.607,
2003-01,0.878,
2003-02,0.651,
2003-03,1.067,
2003-04,0.898,
2003-05,0.686,
2003-06,1.151,
2003-07,0.955,
2003-08,0.878,
2003-09,0.705,
2003-10,0.843,
2003-11,0.779,
2003-12,0.813,
2004-01,0.806,
2004-02,0.870,
2004-03,0.926,
2004-04,1.149,
2004-05,1.321,
2004-06,1.144,
2004-07,0.459,
2004-08,0.375,
2004-09,0.207,
2004-10,0.445,
2004-11,0.744,
2004-12,0.956,
2005-01,0.193,
2005-02,0.195,
2005-03,0.607,
2005-04,0.099,
2005-05,0.084,
2005-06,0.050,
2005-07,0.047,
2005-08,0.046,
2005-09,0.057,
2005-10,0.003,
2005-11,0.211,
2005-12,0.347,
2006-01,0.203,
2006-02,0.001,
2006-03,0.020,
2006-04,0.057,
2006-05,0.130,
2006-06,0.034,
2006-07,0.030,
2006-08,0.030,
2006-09,0.031,
2006-10,0.026,
2006-11,0.027,
2006-12,1.079,
2007-01,1.066,
2007-02,0.203,
2007-03,0.142,
2007-04,0.143,
2007-05,0.259,
2007-06,0.274,
2007-07,0.158,
2007-08,0.160,
2007-09,0.159,
2007-10,0.196,
2007-11,0.173,
2007-12,1.148,
2008-01,0.166,
2008-02,0.165,
2008-03,0.326,
2008-04,0.172,
2008-05,0.173,
2008-06,0.665,
2008-07,1.062,
2008-08,0.884,
2008-09,0.405,
2008-10,0.170,
2008-11,0.035,
2008-12,1.261,
2009-01,1.101,
2009-02,0.103,
2009-03,0.010,
2009-04,0.094,
2009-05,0.047,
2009-06,0.069,
2009-07,0.071,
2009-08,0.070,
2009-09,1.107,
2009-10,1.051,
2009-11,0.053,
2009-12,0.049,
2010-01,0.197,
2010-02,0.199,
2010-03,0.014,
2010-04,0.027,
2010-05,0.031,
2010-06,0.047,
2010-07,0.047,
2010-08,0.037,
2010-09,0.064,
2010-10,0.058,
2010-11,0.059,
2010-12,0.110,
2011-01,1.482,
2011-02,1.681,
2011-03,1.344,
2011-04,1.394,
2011-05,1.392,
2011-06,1.361,
2011-07,1.312,
2011-08,1.320,
2011-09,1.372,
2011-10,1.339,
2011-11,1.389,
2011-12,0.084,
2012-01,1.440,
2012-02,2.694,
2012-03,3.304,
2012-04,4.137,
2012-05,4.580,
2012-06,5.155,
2012-07,5.200,
2012-08,5.213,
2012-09,5.133,
2012-10,5.168,
2012-11,5.170,
2012-12,3.563,
2013-01,3.607,
2013-02,3.608,
2013-03,3.474,
2013-04,4.845,
2013-05,4.605,
2013-06,3.275,
2013-07,3.679,
2013-08,3.101,
2013-09,3.338,
2013-10,3.604,
2013-11,3.112,
2013-12,2.429,
2014-01,2.745,
2014-02,3.379,
2014-03,2.211,
2014-04,2.232,
2014-05,3.094,
2014-06,2.532,
2014-07,2.895,
2014-08,3.357,
2014-09,3.350,
2014-10,5.988,
2014-11,7.052,
2014-12,2.523,Provisional value
