"",BBK01.PQ0921,BBK01.PQ0921_FLAGS
"",Lending to craft trades / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:24:33,
1968-10,0.323,
1969-01,0.349,
1969-04,0.386,
1969-07,0.416,
1969-10,0.434,
1970-01,0.507,
1970-04,0.522,
1970-07,0.509,
1970-10,0.525,
1971-01,0.549,
1971-04,0.567,
1971-07,0.571,
1971-10,0.614,
1972-01,0.645,
1972-04,0.674,
1972-07,0.817,
1972-10,0.925,
1973-01,1.042,
1973-04,1.147,
1973-07,1.164,
1973-10,1.140,
1974-01,1.138,
1974-04,1.181,
1974-07,1.157,
1974-10,1.191,
1975-01,1.209,
1975-04,1.235,
1975-07,1.236,
1975-10,1.223,
1976-01,1.285,
1976-04,1.389,
1976-07,1.411,
1976-10,1.438,
1977-01,1.425,
1977-04,1.557,
1977-07,1.595,
1977-10,1.658,
1978-01,1.731,
1978-04,1.769,
1978-07,1.662,
1978-10,1.753,
1979-01,1.786,
1979-04,1.920,
1979-07,1.994,
1979-10,2.012,
1980-01,2.090,
1980-04,2.177,
1980-07,2.295,
1980-10,2.780,
1981-01,2.944,
1981-04,3.005,
1981-07,2.997,
1981-10,3.078,
1982-01,3.020,
1982-04,3.082,
1982-07,3.073,
1982-10,3.178,
1983-01,3.221,
1983-04,3.287,
1983-07,3.303,
1983-10,3.284,
1984-01,3.352,
1984-04,3.443,
1984-07,3.483,
1984-10,3.465,
1985-01,3.519,
1985-04,3.524,
1985-07,3.530,
1985-10,3.531,
1986-01,3.613,
1986-04,3.632,
1986-07,3.663,
1986-10,3.780,
1987-01,3.840,
1987-04,3.965,
1987-07,4.025,
1987-10,4.035,
1988-01,4.169,
1988-04,4.285,
1988-07,4.293,
1988-10,4.385,
1989-01,4.588,
1989-04,4.667,
1989-07,4.670,
1989-10,4.775,
1990-01,4.863,
1990-04,4.886,
1990-07,4.942,
1990-10,4.971,
1991-01,5.256,
1991-04,5.432,
1991-07,5.525,
1991-10,5.640,
1992-01,5.745,
1992-04,5.937,
1992-07,5.928,
1992-10,5.855,
1993-01,5.985,
1993-04,6.030,
1993-07,6.103,
1993-10,6.092,
1994-01,6.151,
1994-04,6.283,
1994-07,6.256,
1994-10,6.224,
1995-01,6.162,
1995-04,6.258,
1995-07,6.273,
1995-10,6.209,
1996-01,6.026,
1996-04,6.012,
1996-07,6.048,
1996-10,6.112,
1997-01,6.283,
1997-04,6.626,
1997-07,6.538,
1997-10,6.524,
1998-01,6.370,
1998-04,6.348,
1998-07,6.298,
1998-10,6.303,
1999-01,5.776,
1999-04,5.882,
1999-07,5.428,
1999-10,5.689,
2000-01,5.751,
2000-04,5.785,
2000-07,5.652,
2000-10,5.632,
2001-01,5.722,
2001-04,5.907,
2001-07,5.996,
2001-10,6.257,
2002-01,6.324,
2002-04,6.418,
2002-07,6.405,
2002-10,6.414,
2003-01,6.393,
2003-04,6.232,
2003-07,5.944,
2003-10,5.805,
2004-01,5.737,
2004-04,5.694,
2004-07,5.404,
2004-10,5.744,
2005-01,5.651,
2005-04,5.616,
2005-07,5.490,
2005-10,5.450,
2006-01,5.291,
2006-04,5.257,
2006-07,5.241,
2006-10,5.264,
2007-01,5.204,
2007-04,5.100,
2007-07,4.869,
2007-10,4.762,
2008-01,4.841,
2008-04,4.846,
2008-07,4.860,
2008-10,4.984,
2009-01,4.848,
2009-04,2.584,
2009-07,2.474,
2009-10,2.569,
2010-01,2.568,
2010-04,2.524,
2010-07,2.368,
2010-10,2.428,
2011-01,2.590,
2011-04,2.391,
2011-07,2.278,
2011-10,2.234,
2012-01,2.185,
2012-04,2.162,
2012-07,2.101,
2012-10,2.024,
2013-01,1.970,
2013-04,2.035,
2013-07,2.061,
2013-10,2.106,
2014-01,2.012,
2014-04,2.078,
2014-07,2.038,
2014-10,2.004,
