"",BBK01.OUH303,BBK01.OUH303_FLAGS
"",Savings deposits of local government and local government associations / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:49,
1999-01,1.878,
1999-02,1.895,
1999-03,1.879,
1999-04,1.894,
1999-05,1.956,
1999-06,1.968,
1999-07,1.998,
1999-08,1.933,
1999-09,1.926,
1999-10,1.917,
1999-11,1.913,
1999-12,1.988,
2000-01,1.958,
2000-02,1.946,
2000-03,1.981,
2000-04,1.964,
2000-05,1.954,
2000-06,1.907,
2000-07,1.889,
2000-08,1.894,
2000-09,1.858,
2000-10,1.805,
2000-11,1.799,
2000-12,1.817,
2001-01,1.725,
2001-02,1.695,
2001-03,1.634,
2001-04,1.617,
2001-05,1.608,
2001-06,1.595,
2001-07,1.549,
2001-08,1.531,
2001-09,1.505,
2001-10,1.472,
2001-11,1.480,
2001-12,1.512,
2002-01,1.420,
2002-02,1.411,
2002-03,1.373,
2002-04,1.336,
2002-05,1.343,
2002-06,1.308,
2002-07,1.289,
2002-08,1.291,
2002-09,1.265,
2002-10,1.250,
2002-11,1.237,
2002-12,1.308,
2003-01,1.258,
2003-02,1.238,
2003-03,1.215,
2003-04,1.180,
2003-05,1.193,
2003-06,1.173,
2003-07,1.145,
2003-08,1.148,
2003-09,1.146,
2003-10,1.128,
2003-11,1.133,
2003-12,1.193,
2004-01,1.174,
2004-02,1.204,
2004-03,1.218,
2004-04,1.213,
2004-05,1.194,
2004-06,1.176,
2004-07,1.210,
2004-08,1.211,
2004-09,1.235,
2004-10,1.227,
2004-11,1.227,
2004-12,1.268,
2005-01,1.263,
2005-02,1.287,
2005-03,1.301,
2005-04,1.286,
2005-05,1.303,
2005-06,1.301,
2005-07,1.306,
2005-08,1.320,
2005-09,1.302,
2005-10,1.289,
2005-11,1.302,
2005-12,1.332,
2006-01,1.307,
2006-02,1.328,
2006-03,1.317,
2006-04,1.295,
2006-05,1.318,
2006-06,1.324,
2006-07,1.271,
2006-08,1.274,
2006-09,1.261,
2006-10,1.254,
2006-11,1.242,
2006-12,1.247,
2007-01,1.205,
2007-02,1.209,
2007-03,1.161,
2007-04,1.122,
2007-05,1.122,
2007-06,1.104,
2007-07,1.097,
2007-08,1.105,
2007-09,1.083,
2007-10,1.031,
2007-11,0.982,
2007-12,0.980,
2008-01,0.938,
2008-02,0.917,
2008-03,0.898,
2008-04,0.861,
2008-05,0.843,
2008-06,0.832,
2008-07,0.808,
2008-08,0.786,
2008-09,0.775,
2008-10,0.755,
2008-11,0.770,
2008-12,0.791,
2009-01,0.811,
2009-02,0.884,
2009-03,1.000,
2009-04,1.037,
2009-05,1.092,
2009-06,1.105,
2009-07,1.151,
2009-08,1.233,
2009-09,1.264,
2009-10,1.285,
2009-11,1.357,
2009-12,1.393,
2010-01,1.397,
2010-02,1.413,
2010-03,1.428,
2010-04,1.430,
2010-05,1.471,
2010-06,1.494,
2010-07,1.501,
2010-08,1.524,
2010-09,1.549,
2010-10,1.528,
2010-11,1.521,
2010-12,1.543,
2011-01,1.489,
2011-02,1.495,
2011-03,1.506,
2011-04,1.493,
2011-05,1.518,
2011-06,1.475,
2011-07,1.421,
2011-08,1.398,
2011-09,1.379,
2011-10,1.368,
2011-11,1.358,
2011-12,1.375,
2012-01,1.354,
2012-02,1.341,
2012-03,1.340,
2012-04,1.313,
2012-05,1.409,
2012-06,1.526,
2012-07,1.586,
2012-08,1.614,
2012-09,1.599,
2012-10,1.597,
2012-11,1.628,
2012-12,1.622,
2013-01,1.616,
2013-02,1.648,
2013-03,1.656,
2013-04,1.647,
2013-05,1.693,
2013-06,1.664,
2013-07,1.685,
2013-08,1.720,
2013-09,1.721,
2013-10,1.718,
2013-11,1.709,
2013-12,1.731,
2014-01,1.667,
2014-02,1.713,
2014-03,1.673,
2014-04,1.656,
2014-05,1.706,
2014-06,1.658,
2014-07,1.660,
2014-08,1.680,
2014-09,1.686,
2014-10,1.694,
2014-11,1.705,
2014-12,1.745,Provisional value
