"",BBK01.OUZ011,BBK01.OUZ011_FLAGS
"","Participating interests and shares in affiliated enterprises, All categories of banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:55:52,
1999-01,89.552,
1999-02,90.646,
1999-03,91.518,
1999-04,91.488,
1999-05,92.414,
1999-06,99.011,
1999-07,100.510,
1999-08,100.136,
1999-09,105.302,
1999-10,106.382,
1999-11,106.694,
1999-12,110.168,
2000-01,110.846,
2000-02,111.298,
2000-03,111.889,
2000-04,113.033,
2000-05,114.195,
2000-06,116.193,
2000-07,116.705,
2000-08,117.883,
2000-09,119.099,
2000-10,121.494,
2000-11,122.443,
2000-12,131.061,
2001-01,132.630,
2001-02,134.218,
2001-03,135.391,
2001-04,135.668,
2001-05,136.797,
2001-06,136.866,
2001-07,140.120,
2001-08,139.982,
2001-09,139.345,
2001-10,139.686,
2001-11,138.366,
2001-12,144.477,
2002-01,137.783,
2002-02,143.425,
2002-03,144.109,
2002-04,145.147,
2002-05,145.473,
2002-06,144.745,
2002-07,144.387,
2002-08,154.995,
2002-09,156.929,
2002-10,159.603,
2002-11,161.913,
2002-12,169.591,
2003-01,166.492,
2003-02,163.291,
2003-03,163.888,
2003-04,163.936,
2003-05,165.452,
2003-06,163.454,
2003-07,166.499,
2003-08,167.084,
2003-09,163.863,
2003-10,162.991,
2003-11,158.369,
2003-12,155.366,
2004-01,154.628,
2004-02,153.388,
2004-03,152.129,
2004-04,151.208,
2004-05,151.884,
2004-06,150.816,
2004-07,148.074,
2004-08,147.052,
2004-09,146.913,
2004-10,146.048,
2004-11,146.951,
2004-12,143.637,
2005-01,145.171,
2005-02,142.815,
2005-03,142.687,
2005-04,148.063,
2005-05,147.234,
2005-06,146.585,
2005-07,147.724,
2005-08,146.838,
2005-09,147.511,
2005-10,147.533,
2005-11,148.181,
2005-12,148.941,
2006-01,152.768,
2006-02,155.819,
2006-03,158.180,
2006-04,156.486,
2006-05,157.266,
2006-06,156.908,
2006-07,157.627,
2006-08,158.055,
2006-09,158.945,
2006-10,158.627,
2006-11,158.377,
2006-12,159.883,
2007-01,154.557,
2007-02,154.767,
2007-03,155.092,
2007-04,155.310,
2007-05,155.939,
2007-06,157.221,
2007-07,159.082,
2007-08,159.136,
2007-09,159.353,
2007-10,159.657,
2007-11,160.821,
2007-12,162.051,
2008-01,165.450,
2008-02,165.107,
2008-03,166.413,
2008-04,164.961,
2008-05,164.869,
2008-06,161.004,
2008-07,164.751,
2008-08,164.790,
2008-09,161.687,
2008-10,162.958,
2008-11,162.580,
2008-12,161.162,
2009-01,171.465,
2009-02,170.439,
2009-03,175.256,
2009-04,175.365,
2009-05,167.289,
2009-06,165.094,
2009-07,164.213,
2009-08,164.830,
2009-09,164.112,
2009-10,159.219,
2009-11,159.551,
2009-12,155.102,
2010-01,156.132,
2010-02,150.413,
2010-03,152.090,
2010-04,152.786,
2010-05,152.101,
2010-06,158.363,
2010-07,150.583,
2010-08,151.827,
2010-09,150.473,
2010-10,150.450,
2010-11,152.015,
2010-12,149.588,
2011-01,153.097,
2011-02,151.896,
2011-03,152.134,
2011-04,151.904,
2011-05,150.443,
2011-06,149.228,
2011-07,148.348,
2011-08,148.847,
2011-09,148.959,
2011-10,148.887,
2011-11,149.519,
2011-12,143.205,
2012-01,144.381,
2012-02,148.628,
2012-03,147.207,
2012-04,146.079,
2012-05,146.895,
2012-06,147.216,
2012-07,147.544,
2012-08,148.679,
2012-09,147.588,
2012-10,147.135,
2012-11,146.868,
2012-12,143.645,
2013-01,147.758,
2013-02,144.789,
2013-03,142.761,
2013-04,143.129,
2013-05,145.761,
2013-06,145.072,
2013-07,144.774,
2013-08,145.337,
2013-09,145.255,
2013-10,145.034,
2013-11,143.323,
2013-12,142.017,
2014-01,143.748,
2014-02,141.699,
2014-03,142.184,
2014-04,142.457,
2014-05,139.598,
2014-06,139.618,
2014-07,139.257,
2014-08,139.106,
2014-09,140.839,
2014-10,140.863,
2014-11,140.652,
