"",BBK01.QUV616,BBK01.QUV616_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / United Arab Emirates / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:41,
2001-12,0.404,
2002-01,0.524,
2002-02,0.397,
2002-03,0.355,
2002-04,0.406,
2002-05,0.386,
2002-06,0.449,
2002-07,0.248,
2002-08,0.329,
2002-09,0.191,
2002-10,0.331,
2002-11,0.456,
2002-12,0.245,
2003-01,0.165,
2003-02,0.239,
2003-03,0.197,
2003-04,0.466,
2003-05,0.175,
2003-06,0.134,
2003-07,0.216,
2003-08,0.141,
2003-09,0.191,
2003-10,0.297,
2003-11,0.247,
2003-12,0.297,
2004-01,0.288,
2004-02,0.236,
2004-03,0.329,
2004-04,0.305,
2004-05,0.374,
2004-06,0.504,
2004-07,0.494,
2004-08,0.651,
2004-09,0.528,
2004-10,0.622,
2004-11,0.753,
2004-12,0.317,
2005-01,0.316,
2005-02,0.573,
2005-03,0.531,
2005-04,0.264,
2005-05,0.502,
2005-06,0.559,
2005-07,0.631,
2005-08,0.439,
2005-09,0.590,
2005-10,0.992,
2005-11,0.462,
2005-12,0.463,
2006-01,0.492,
2006-02,0.705,
2006-03,0.640,
2006-04,0.567,
2006-05,0.537,
2006-06,0.691,
2006-07,0.536,
2006-08,0.627,
2006-09,0.849,
2006-10,0.614,
2006-11,0.605,
2006-12,0.779,
2007-01,0.789,
2007-02,0.666,
2007-03,0.809,
2007-04,0.819,
2007-05,0.738,
2007-06,0.965,
2007-07,0.720,
2007-08,0.679,
2007-09,0.624,
2007-10,0.697,
2007-11,1.054,
2007-12,1.073,
2008-01,1.092,
2008-02,0.986,
2008-03,1.004,
2008-04,0.983,
2008-05,0.981,
2008-06,1.087,
2008-07,0.907,
2008-08,1.158,
2008-09,1.327,
2008-10,1.152,
2008-11,1.169,
2008-12,1.003,
2009-01,1.205,
2009-02,1.146,
2009-03,1.231,
2009-04,1.091,
2009-05,0.956,
2009-06,0.917,
2009-07,0.832,
2009-08,0.843,
2009-09,0.827,
2009-10,0.802,
2009-11,0.754,
2009-12,0.812,
2010-01,0.830,
2010-02,0.801,
2010-03,1.185,
2010-04,0.927,
2010-05,1.248,
2010-06,1.098,
2010-07,1.126,
2010-08,1.035,
2010-09,0.937,
2010-10,1.207,
2010-11,1.281,
2010-12,1.028,
2011-01,0.933,
2011-02,0.943,
2011-03,0.984,
2011-04,0.901,
2011-05,0.895,
2011-06,0.839,
2011-07,0.789,
2011-08,0.747,
2011-09,0.749,
2011-10,0.693,
2011-11,0.880,
2011-12,0.658,
2012-01,0.728,
2012-02,0.842,
2012-03,0.696,
2012-04,0.797,
2012-05,0.752,
2012-06,0.794,
2012-07,0.724,
2012-08,0.591,
2012-09,0.664,
2012-10,0.715,
2012-11,0.611,
2012-12,0.649,
2013-01,0.718,
2013-02,0.768,
2013-03,0.889,
2013-04,0.741,
2013-05,0.746,
2013-06,0.721,
2013-07,0.928,
2013-08,0.782,
2013-09,0.981,
2013-10,0.942,
2013-11,0.993,
2013-12,0.985,
2014-01,1.072,
2014-02,1.077,
2014-03,1.094,
2014-04,1.248,
2014-05,1.470,
2014-06,1.643,
2014-07,1.644,
2014-08,1.599,
2014-09,1.566,
2014-10,1.427,
2014-11,1.481,
2014-12,1.383,
