"",BBK01.OUD050,BBK01.OUD050_FLAGS
"",Time deposits of non-profit institutions / Total / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:51,
1968-12,0.648,
1969-01,0.655,
1969-02,0.646,
1969-03,0.638,
1969-04,0.643,
1969-05,0.667,
1969-06,0.649,
1969-07,0.640,
1969-08,0.643,
1969-09,0.684,
1969-10,0.696,
1969-11,0.713,
1969-12,0.716,
1970-01,0.685,
1970-02,0.687,
1970-03,0.662,
1970-04,0.672,
1970-05,0.655,
1970-06,0.663,
1970-07,0.690,
1970-08,0.702,
1970-09,0.704,
1970-10,0.708,
1970-11,0.728,
1970-12,0.774,
1971-01,0.735,
1971-02,0.749,
1971-03,0.743,
1971-04,0.785,
1971-05,0.773,
1971-06,0.830,
1971-07,0.839,
1971-08,0.843,
1971-09,0.822,
1971-10,0.821,
1971-11,0.824,
1971-12,0.872,
1972-01,0.839,
1972-02,0.870,
1972-03,0.856,
1972-04,0.869,
1972-05,0.894,
1972-06,0.910,
1972-07,0.939,
1972-08,0.957,
1972-09,0.870,
1972-10,0.822,
1972-11,0.915,
1972-12,1.005,
1973-01,1.033,
1973-02,1.034,
1973-03,1.030,
1973-04,1.028,
1973-05,1.081,
1973-06,1.075,
1973-07,1.071,
1973-08,1.106,
1973-09,1.135,
1973-10,1.169,
1973-11,1.170,
1973-12,1.237,
1974-01,1.236,
1974-02,1.229,
1974-03,1.243,
1974-04,1.288,
1974-05,1.307,
1974-06,1.324,
1974-07,1.311,
1974-08,1.284,
1974-09,1.268,
1974-10,1.265,
1974-11,1.271,
1974-12,1.255,
1975-01,1.214,
1975-02,1.232,
1975-03,1.222,
1975-04,1.196,
1975-05,1.171,
1975-06,1.166,
1975-07,1.161,
1975-08,1.157,
1975-09,1.172,
1975-10,1.180,
1975-11,1.185,
1975-12,1.269,
1976-01,1.192,
1976-02,1.161,
1976-03,1.164,
1976-04,1.124,
1976-05,1.116,
1976-06,1.151,
1976-07,1.151,
1976-08,1.158,
1976-09,1.179,
1976-10,1.197,
1976-11,1.173,
1976-12,1.143,
1977-01,1.131,
1977-02,1.157,
1977-03,1.159,
1977-04,1.198,
1977-05,1.235,
1977-06,1.212,
1977-07,1.248,
1977-08,1.213,
1977-09,1.219,
1977-10,1.230,
1977-11,1.247,
1977-12,1.342,
1978-01,1.243,
1978-02,1.221,
1978-03,1.196,
1978-04,1.235,
1978-05,1.253,
1978-06,1.272,
1978-07,1.330,
1978-08,1.331,
1978-09,1.262,
1978-10,1.298,
1978-11,1.280,
1978-12,1.365,
1979-01,1.293,
1979-02,1.323,
1979-03,1.351,
1979-04,1.325,
1979-05,1.332,
1979-06,1.342,
1979-07,1.370,
1979-08,1.382,
1979-09,1.428,
1979-10,1.453,
