"",BBK01.OUG359,BBK01.OUG359_FLAGS
"",Loans to social security funds / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:20,
1999-01,1.405,
1999-02,0.982,
1999-03,0.552,
1999-04,0.562,
1999-05,0.721,
1999-06,0.890,
1999-07,0.676,
1999-08,0.979,
1999-09,0.730,
1999-10,0.809,
1999-11,0.979,
1999-12,0.780,
2000-01,0.713,
2000-02,0.637,
2000-03,0.885,
2000-04,0.798,
2000-05,0.785,
2000-06,1.011,
2000-07,0.893,
2000-08,0.777,
2000-09,0.963,
2000-10,0.973,
2000-11,0.709,
2000-12,0.506,
2001-01,0.757,
2001-02,0.921,
2001-03,0.745,
2001-04,0.722,
2001-05,1.109,
2001-06,1.062,
2001-07,0.906,
2001-08,0.733,
2001-09,0.900,
2001-10,1.108,
2001-11,0.859,
2001-12,1.152,
2002-01,0.804,
2002-02,0.891,
2002-03,0.837,
2002-04,1.300,
2002-05,1.291,
2002-06,1.153,
2002-07,1.485,
2002-08,1.611,
2002-09,1.484,
2002-10,1.483,
2002-11,1.269,
2002-12,1.282,
2003-01,1.387,
2003-02,1.323,
2003-03,1.398,
2003-04,1.696,
2003-05,1.513,
2003-06,1.643,
2003-07,1.837,
2003-08,1.830,
2003-09,1.788,
2003-10,1.899,
2003-11,1.558,
2003-12,1.812,
2004-01,1.705,
2004-02,1.820,
2004-03,1.635,
2004-04,1.414,
2004-05,1.536,
2004-06,1.576,
2004-07,1.376,
2004-08,1.294,
2004-09,1.275,
2004-10,1.319,
2004-11,1.357,
2004-12,1.654,
2005-01,1.621,
2005-02,1.386,
2005-03,1.357,
2005-04,1.234,
2005-05,1.103,
2005-06,1.023,
2005-07,0.963,
2005-08,1.132,
2005-09,0.987,
2005-10,1.407,
2005-11,1.096,
2005-12,0.902,
2006-01,0.802,
2006-02,0.959,
2006-03,0.915,
2006-04,0.719,
2006-05,0.715,
2006-06,0.669,
2006-07,0.657,
2006-08,0.637,
2006-09,0.613,
2006-10,0.647,
2006-11,0.638,
2006-12,0.630,
2007-01,0.605,
2007-02,0.620,
2007-03,0.626,
2007-04,0.624,
2007-05,0.608,
2007-06,0.731,
2007-07,0.752,
2007-08,0.710,
2007-09,0.731,
2007-10,0.809,
2007-11,0.805,
2007-12,0.710,
2008-01,0.763,
2008-02,0.737,
2008-03,0.736,
2008-04,0.682,
2008-05,0.753,
2008-06,0.657,
2008-07,0.671,
2008-08,0.778,
2008-09,0.655,
2008-10,0.747,
2008-11,0.615,
2008-12,0.604,
2009-01,0.768,
2009-02,0.789,
2009-03,0.782,
2009-04,0.860,
2009-05,0.722,
2009-06,0.562,
2009-07,0.711,
2009-08,0.708,
2009-09,0.718,
2009-10,0.620,
2009-11,0.663,
2009-12,0.544,
2010-01,0.509,
2010-02,0.513,
2010-03,0.506,
2010-04,0.530,
2010-05,0.717,
2010-06,0.522,
2010-07,0.375,
2010-08,0.533,
2010-09,0.690,
2010-10,0.733,
2010-11,0.622,
2010-12,0.516,
2011-01,0.774,
2011-02,0.638,
2011-03,0.657,
2011-04,0.686,
2011-05,0.672,
2011-06,1.577,
2011-07,0.604,
2011-08,0.542,
2011-09,0.460,
2011-10,0.450,
2011-11,0.422,
2011-12,0.416,
2012-01,0.403,
2012-02,0.396,
2012-03,0.397,
2012-04,0.398,
2012-05,0.363,
2012-06,0.397,
2012-07,0.401,
2012-08,0.373,
2012-09,0.367,
2012-10,0.463,
2012-11,0.355,
2012-12,0.325,
2013-01,0.341,
2013-02,0.465,
2013-03,0.320,
2013-04,0.364,
2013-05,0.357,
2013-06,0.321,
2013-07,0.316,
2013-08,0.323,
2013-09,0.339,
2013-10,0.336,
2013-11,0.332,
2013-12,0.320,
2014-01,0.331,
2014-02,0.334,
2014-03,0.447,
2014-04,0.330,
2014-05,0.342,
2014-06,0.400,
2014-07,0.293,
2014-08,0.305,
2014-09,0.303,
2014-10,0.329,
2014-11,0.803,
2014-12,0.616,Provisional value
