"",BBK01.QUX270,BBK01.QUX270_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Countries in Oceania / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:28,
2001-12,0.115,
2002-01,1.188,
2002-02,1.200,
2002-03,1.191,
2002-04,1.173,
2002-05,1.097,
2002-06,1.047,
2002-07,1.018,
2002-08,1.007,
2002-09,1.016,
2002-10,1.023,
2002-11,1.050,
2002-12,1.002,
2003-01,0.951,
2003-02,0.956,
2003-03,0.956,
2003-04,0.931,
2003-05,1.054,
2003-06,1.135,
2003-07,1.218,
2003-08,1.149,
2003-09,1.014,
2003-10,1.108,
2003-11,0.979,
2003-12,0.930,
2004-01,1.214,
2004-02,1.058,
2004-03,0.981,
2004-04,1.173,
2004-05,0.905,
2004-06,0.879,
2004-07,0.843,
2004-08,0.875,
2004-09,0.856,
2004-10,0.672,
2004-11,0.052,
2004-12,0.075,
2005-01,0.087,
2005-02,0.091,
2005-03,0.091,
2005-04,0.126,
2005-05,0.135,
2005-06,0.115,
2005-07,0.076,
2005-08,0.097,
2005-09,0.125,
2005-10,0.116,
2005-11,0.139,
2005-12,0.150,
2006-01,0.193,
2006-02,0.351,
2006-03,0.134,
2006-04,0.092,
2006-05,0.097,
2006-06,0.199,
2006-07,0.124,
2006-08,0.087,
2006-09,0.068,
2006-10,0.081,
2006-11,0.096,
2006-12,0.076,
2007-01,0.106,
2007-02,0.489,
2007-03,0.083,
2007-04,0.758,
2007-05,0.166,
2007-06,0.119,
2007-07,0.089,
2007-08,0.129,
2007-09,0.132,
2007-10,0.382,
2007-11,0.326,
2007-12,0.107,
2008-01,0.152,
2008-02,0.136,
2008-03,0.159,
2008-04,0.243,
2008-05,0.115,
2008-06,0.129,
2008-07,0.123,
2008-08,0.123,
2008-09,0.169,
2008-10,0.412,
2008-11,0.143,
2008-12,0.130,
2009-01,0.103,
2009-02,0.116,
2009-03,0.149,
2009-04,0.111,
2009-05,0.123,
2009-06,0.106,
2009-07,0.149,
2009-08,0.137,
2009-09,0.145,
2009-10,0.128,
2009-11,0.111,
2009-12,0.169,
2010-01,0.102,
2010-02,0.112,
2010-03,0.150,
2010-04,0.102,
2010-05,0.105,
2010-06,0.132,
2010-07,0.147,
2010-08,0.128,
2010-09,0.144,
2010-10,0.099,
2010-11,0.103,
2010-12,0.089,
2011-01,0.211,
2011-02,0.075,
2011-03,0.086,
2011-04,0.072,
2011-05,0.217,
2011-06,0.166,
2011-07,0.130,
2011-08,0.119,
2011-09,0.118,
2011-10,0.196,
2011-11,0.148,
2011-12,0.217,
2012-01,0.175,
2012-02,0.193,
2012-03,0.110,
2012-04,0.148,
2012-05,0.196,
2012-06,0.134,
2012-07,0.091,
2012-08,0.199,
2012-09,0.592,
2012-10,0.341,
2012-11,0.232,
2012-12,0.135,
2013-01,0.279,
2013-02,0.129,
2013-03,0.114,
2013-04,0.115,
2013-05,0.116,
2013-06,0.105,
2013-07,0.112,
2013-08,0.136,
2013-09,0.229,
2013-10,0.157,
2013-11,0.120,
2013-12,0.120,
2014-01,0.120,
2014-02,0.109,
2014-03,0.165,
2014-04,0.121,
2014-05,0.146,
2014-06,0.298,
2014-07,0.259,
2014-08,0.166,
2014-09,0.188,
2014-10,0.145,
2014-11,0.231,
