"",BBK01.OUH196,BBK01.OUH196_FLAGS
"",Time deposits of domestic government / for up and including 1 year / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:25,
1968-12,1.065,
1969-01,1.138,
1969-02,1.295,
1969-03,1.211,
1969-04,1.193,
1969-05,1.337,
1969-06,1.205,
1969-07,1.203,
1969-08,1.387,
1969-09,1.309,
1969-10,1.286,
1969-11,1.285,
1969-12,1.431,
1970-01,1.569,
1970-02,1.723,
1970-03,1.623,
1970-04,1.584,
1970-05,1.775,
1970-06,1.561,
1970-07,1.535,
1970-08,1.590,
1970-09,1.427,
1970-10,1.318,
1970-11,1.403,
1970-12,1.365,
1971-01,1.333,
1971-02,1.471,
1971-03,1.344,
1971-04,1.251,
1971-05,1.532,
1971-06,1.351,
1971-07,1.315,
1971-08,1.471,
1971-09,1.354,
1971-10,1.287,
1971-11,1.242,
1971-12,1.213,
1972-01,1.149,
1972-02,1.356,
1972-03,1.329,
1972-04,1.364,
1972-05,1.644,
1972-06,1.562,
1972-07,1.608,
1972-08,1.871,
1972-09,1.768,
1972-10,1.762,
1972-11,1.839,
1972-12,1.782,
1973-01,1.742,
1973-02,1.939,
1973-03,1.874,
1973-04,1.813,
1973-05,2.269,
1973-06,2.140,
1973-07,2.115,
1973-08,2.445,
1973-09,2.229,
1973-10,2.023,
1973-11,2.256,
1973-12,2.511,
1974-01,2.699,
1974-02,2.881,
1974-03,2.728,
1974-04,2.535,
1974-05,2.738,
1974-06,2.378,
1974-07,2.408,
1974-08,2.712,
1974-09,2.526,
1974-10,2.393,
1974-11,2.333,
1974-12,2.176,
1975-01,2.130,
1975-02,2.127,
1975-03,1.948,
1975-04,1.795,
1975-05,2.067,
1975-06,1.653,
1975-07,1.481,
1975-08,1.692,
1975-09,1.484,
1975-10,1.455,
1975-11,1.425,
1975-12,1.523,
1976-01,1.475,
1976-02,1.782,
1976-03,1.588,
1976-04,1.556,
1976-05,1.950,
1976-06,1.734,
1976-07,1.656,
1976-08,2.096,
1976-09,2.055,
1976-10,1.951,
1976-11,2.349,
1976-12,2.401,
1977-01,2.120,
1977-02,2.359,
1977-03,2.388,
1977-04,2.159,
1977-05,2.753,
1977-06,2.453,
1977-07,2.407,
1977-08,2.870,
1977-09,2.752,
1977-10,2.465,
1977-11,2.662,
1977-12,2.491,
1978-01,2.401,
1978-02,2.656,
1978-03,2.479,
1978-04,2.272,
1978-05,2.697,
1978-06,2.461,
1978-07,2.282,
1978-08,2.788,
1978-09,2.716,
1978-10,2.497,
1978-11,2.745,
1978-12,2.669,
1979-01,2.668,
1979-02,3.167,
1979-03,2.877,
1979-04,2.496,
1979-05,3.296,
1979-06,2.834,
1979-07,2.471,
1979-08,3.116,
1979-09,2.895,
1979-10,2.454,
1979-11,2.711,
1979-12,2.700,
1980-01,2.464,
1980-02,2.904,
1980-03,2.611,
1980-04,2.370,
1980-05,3.084,
1980-06,2.607,
1980-07,2.389,
1980-08,3.048,
1980-09,2.847,
1980-10,2.448,
1980-11,2.715,
1980-12,2.670,
1981-01,2.514,
1981-02,2.848,
1981-03,2.637,
1981-04,2.381,
1981-05,3.126,
1981-06,2.611,
1981-07,2.372,
1981-08,2.739,
1981-09,2.621,
