"",BBK01.QUW910,BBK01.QUW910_FLAGS
"",Foreign subsidiaries in Luxembourg: Long-term loans and advances to foreign non-banks / Outside the country of domicile of the subsidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:16,
2001-12,19.704,
2002-01,20.342,
2002-02,20.726,
2002-03,20.307,
2002-04,19.923,
2002-05,19.595,
2002-06,18.932,
2002-07,19.150,
2002-08,19.061,
2002-09,18.985,
2002-10,18.745,
2002-11,19.030,
2002-12,18.562,
2003-01,17.578,
2003-02,17.652,
2003-03,17.685,
2003-04,17.152,
2003-05,16.396,
2003-06,16.344,
2003-07,16.570,
2003-08,17.115,
2003-09,18.385,
2003-10,18.310,
2003-11,17.781,
2003-12,17.612,
2004-01,17.311,
2004-02,17.208,
2004-03,17.133,
2004-04,17.229,
2004-05,17.069,
2004-06,16.759,
2004-07,16.865,
2004-08,16.776,
2004-09,16.411,
2004-10,15.978,
2004-11,15.613,
2004-12,15.125,
2005-01,15.311,
2005-02,15.871,
2005-03,15.065,
2005-04,15.032,
2005-05,15.382,
2005-06,15.965,
2005-07,16.377,
2005-08,16.666,
2005-09,16.839,
2005-10,17.007,
2005-11,17.589,
2005-12,18.092,
2006-01,18.327,
2006-02,18.845,
2006-03,20.879,
2006-04,18.685,
2006-05,19.335,
2006-06,19.769,
2006-07,20.073,
2006-08,19.568,
2006-09,20.132,
2006-10,20.652,
2006-11,20.228,
2006-12,20.929,
2007-01,20.267,
2007-02,20.069,
2007-03,20.115,
2007-04,19.848,
2007-05,19.966,
2007-06,21.609,
2007-07,22.287,
2007-08,23.701,
2007-09,24.969,
2007-10,25.447,
2007-11,24.383,
2007-12,23.260,
2008-01,23.347,
2008-02,23.286,
2008-03,21.912,
2008-04,22.320,
2008-05,22.783,
2008-06,23.091,
2008-07,23.716,
2008-08,23.937,
2008-09,25.163,
2008-10,26.711,
2008-11,28.782,
2008-12,26.091,
2009-01,26.730,
2009-02,26.893,
2009-03,25.983,
2009-04,25.420,
2009-05,24.559,
2009-06,24.285,
2009-07,23.391,
2009-08,22.663,
2009-09,21.024,
2009-10,20.870,
2009-11,19.945,
2009-12,19.443,
2010-01,19.383,
2010-02,19.346,
2010-03,18.559,
2010-04,18.796,
2010-05,18.764,
2010-06,19.017,
2010-07,18.564,
2010-08,19.063,
2010-09,18.830,
2010-10,18.489,
2010-11,18.919,
2010-12,18.641,
2011-01,18.003,
2011-02,17.168,
2011-03,16.564,
2011-04,16.257,
2011-05,16.548,
2011-06,16.320,
2011-07,16.394,
2011-08,15.978,
2011-09,15.999,
2011-10,15.546,
2011-11,15.350,
2011-12,14.139,
2012-01,13.858,
2012-02,13.504,
2012-03,13.402,
2012-04,13.144,
2012-05,13.570,
2012-06,13.262,
2012-07,13.199,
2012-08,13.012,
2012-09,12.730,
2012-10,12.221,
2012-11,12.172,
2012-12,12.068,
2013-01,11.806,
2013-02,11.631,
2013-03,11.721,
2013-04,11.765,
2013-05,11.726,
2013-06,11.539,
2013-07,10.889,
2013-08,11.007,
2013-09,11.009,
2013-10,10.965,
2013-11,11.104,
2013-12,11.599,
2014-01,11.624,
2014-02,11.509,
2014-03,11.724,
2014-04,11.741,
2014-05,11.272,
2014-06,11.045,
2014-07,9.732,
2014-08,9.671,
2014-09,10.012,
2014-10,9.964,
2014-11,10.062,
