"",BBK01.QUW993,BBK01.QUW993_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Countries in Oceania / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:24,
2001-12,0.388,
2002-01,0.393,
2002-02,0.387,
2002-03,0.483,
2002-04,0.430,
2002-05,0.427,
2002-06,0.401,
2002-07,0.413,
2002-08,0.445,
2002-09,0.601,
2002-10,0.472,
2002-11,0.472,
2002-12,0.473,
2003-01,0.486,
2003-02,0.511,
2003-03,0.487,
2003-04,0.519,
2003-05,0.540,
2003-06,0.556,
2003-07,0.551,
2003-08,0.547,
2003-09,0.571,
2003-10,0.516,
2003-11,0.513,
2003-12,0.504,
2004-01,0.562,
2004-02,0.595,
2004-03,0.592,
2004-04,0.616,
2004-05,0.670,
2004-06,0.634,
2004-07,0.746,
2004-08,0.791,
2004-09,0.836,
2004-10,0.868,
2004-11,0.925,
2004-12,0.949,
2005-01,0.941,
2005-02,0.970,
2005-03,0.965,
2005-04,0.940,
2005-05,0.869,
2005-06,0.986,
2005-07,0.952,
2005-08,0.907,
2005-09,0.942,
2005-10,1.008,
2005-11,1.081,
2005-12,1.008,
2006-01,0.994,
2006-02,1.240,
2006-03,1.302,
2006-04,1.099,
2006-05,1.079,
2006-06,1.110,
2006-07,1.238,
2006-08,1.224,
2006-09,1.112,
2006-10,1.210,
2006-11,1.376,
2006-12,1.398,
2007-01,1.327,
2007-02,1.320,
2007-03,1.340,
2007-04,1.358,
2007-05,1.438,
2007-06,1.446,
2007-07,1.888,
2007-08,1.484,
2007-09,1.493,
2007-10,1.501,
2007-11,1.548,
2007-12,1.466,
2008-01,1.482,
2008-02,1.513,
2008-03,1.506,
2008-04,1.468,
2008-05,1.496,
2008-06,1.454,
2008-07,1.369,
2008-08,1.347,
2008-09,1.307,
2008-10,1.298,
2008-11,1.293,
2008-12,1.290,
2009-01,1.282,
2009-02,1.255,
2009-03,1.227,
2009-04,1.258,
2009-05,1.083,
2009-06,1.215,
2009-07,1.191,
2009-08,1.125,
2009-09,0.985,
2009-10,0.925,
2009-11,0.869,
2009-12,1.049,
2010-01,0.853,
2010-02,0.817,
2010-03,0.700,
2010-04,0.683,
2010-05,0.732,
2010-06,0.657,
2010-07,0.652,
2010-08,0.650,
2010-09,0.627,
2010-10,0.586,
2010-11,0.565,
2010-12,0.545,
2011-01,0.551,
2011-02,0.468,
2011-03,0.411,
2011-04,0.416,
2011-05,0.441,
2011-06,0.438,
2011-07,0.432,
2011-08,0.451,
2011-09,0.437,
2011-10,0.438,
2011-11,0.326,
2011-12,0.326,
2012-01,0.382,
2012-02,0.421,
2012-03,0.426,
2012-04,0.423,
2012-05,0.572,
2012-06,0.556,
2012-07,0.541,
2012-08,0.544,
2012-09,0.548,
2012-10,0.575,
2012-11,0.562,
2012-12,0.612,
2013-01,0.561,
2013-02,0.577,
2013-03,0.558,
2013-04,0.586,
2013-05,0.569,
2013-06,0.519,
2013-07,0.542,
2013-08,0.542,
2013-09,0.601,
2013-10,0.578,
2013-11,0.594,
2013-12,0.587,
2014-01,0.602,
2014-02,0.647,
2014-03,0.685,
2014-04,0.743,
2014-05,0.722,
2014-06,0.713,
2014-07,0.815,
2014-08,0.796,
2014-09,0.816,
2014-10,0.817,
2014-11,0.843,
