"",BBK01.QUV602,BBK01.QUV602_FLAGS
"","Banks in Germany: Short-term loans and advances to non- residents / Korea, Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:25:15,
2001-12,1.556,
2002-01,1.050,
2002-02,2.086,
2002-03,1.561,
2002-04,1.134,
2002-05,1.060,
2002-06,1.345,
2002-07,1.124,
2002-08,1.184,
2002-09,1.246,
2002-10,1.324,
2002-11,1.274,
2002-12,1.623,
2003-01,1.247,
2003-02,1.281,
2003-03,1.380,
2003-04,1.366,
2003-05,1.883,
2003-06,2.150,
2003-07,2.282,
2003-08,2.416,
2003-09,3.198,
2003-10,1.713,
2003-11,1.693,
2003-12,1.536,
2004-01,1.786,
2004-02,1.904,
2004-03,1.906,
2004-04,1.846,
2004-05,1.758,
2004-06,1.614,
2004-07,1.524,
2004-08,1.311,
2004-09,1.033,
2004-10,1.033,
2004-11,1.102,
2004-12,1.588,
2005-01,1.991,
2005-02,2.057,
2005-03,2.164,
2005-04,1.873,
2005-05,2.662,
2005-06,1.954,
2005-07,2.013,
2005-08,1.969,
2005-09,1.767,
2005-10,1.874,
2005-11,1.686,
2005-12,1.880,
2006-01,1.511,
2006-02,1.900,
2006-03,2.290,
2006-04,2.085,
2006-05,3.127,
2006-06,6.073,
2006-07,5.568,
2006-08,5.619,
2006-09,6.486,
2006-10,5.770,
2006-11,6.372,
2006-12,5.603,
2007-01,5.093,
2007-02,5.163,
2007-03,5.312,
2007-04,6.163,
2007-05,6.758,
2007-06,5.971,
2007-07,8.505,
2007-08,4.100,
2007-09,5.029,
2007-10,6.437,
2007-11,5.560,
2007-12,5.243,
2008-01,5.514,
2008-02,6.559,
2008-03,6.860,
2008-04,5.865,
2008-05,6.128,
2008-06,7.140,
2008-07,7.463,
2008-08,7.030,
2008-09,7.682,
2008-10,6.302,
2008-11,4.725,
2008-12,2.970,
2009-01,2.788,
2009-02,2.574,
2009-03,1.579,
2009-04,1.632,
2009-05,1.586,
2009-06,1.409,
2009-07,1.443,
2009-08,1.367,
2009-09,1.318,
2009-10,1.258,
2009-11,1.643,
2009-12,1.258,
2010-01,1.313,
2010-02,1.448,
2010-03,1.265,
2010-04,1.563,
2010-05,1.761,
2010-06,2.071,
2010-07,2.266,
2010-08,2.037,
2010-09,1.811,
2010-10,1.790,
2010-11,1.781,
2010-12,1.782,
2011-01,1.793,
2011-02,1.828,
2011-03,2.217,
2011-04,2.156,
2011-05,1.890,
2011-06,2.181,
2011-07,2.236,
2011-08,1.798,
2011-09,1.979,
2011-10,1.903,
2011-11,2.046,
2011-12,1.808,
2012-01,1.616,
2012-02,1.631,
2012-03,1.777,
2012-04,1.914,
2012-05,1.945,
2012-06,1.760,
2012-07,1.735,
2012-08,1.666,
2012-09,1.530,
2012-10,1.321,
2012-11,1.313,
2012-12,1.220,
2013-01,4.797,
2013-02,5.366,
2013-03,4.679,
2013-04,6.380,
2013-05,7.272,
2013-06,4.900,
2013-07,3.909,
2013-08,4.124,
2013-09,3.691,
2013-10,5.818,
2013-11,5.850,
2013-12,5.659,
2014-01,5.516,
2014-02,6.242,
2014-03,6.185,
2014-04,6.264,
2014-05,6.264,
2014-06,6.372,
2014-07,8.536,
2014-08,8.863,
2014-09,8.101,
2014-10,5.921,
2014-11,5.355,
2014-12,4.058,
