"",BBK01.TU2025,BBK01.TU2025_FLAGS
1983-07,0.149,
1983-08,0.152,
1983-09,0.139,
1983-10,0.135,
1983-11,0.138,
1983-12,0.145,
1984-01,0.149,
1984-02,0.142,
1984-03,0.138,
1984-04,0.132,
1984-05,0.141,
1984-06,0.164,
1984-07,0.166,
1984-08,0.165,
1984-09,0.152,
1984-10,0.140,
1984-11,0.141,
1984-12,0.130,
1985-01,0.144,
1985-02,0.220,
1985-03,0.180,
1985-04,0.233,
1985-05,0.220,
1985-06,0.231,
1985-07,0.224,
1985-08,0.244,
1985-09,0.239,
1985-10,0.249,
1985-11,0.243,
1985-12,0.137,
1986-01,0.136,
1986-02,0.236,
1986-03,0.336,
1986-04,0.333,
1986-05,0.259,
1986-06,0.248,
1986-07,0.247,
1986-08,0.236,
1986-09,0.236,
1986-10,0.227,
1986-11,0.224,
1986-12,0.217,
1987-01,0.292,
1987-02,0.280,
1987-03,0.180,
1987-04,0.232,
1987-05,0.264,
1987-06,0.230,
1987-07,0.287,
1987-08,0.327,
1987-09,0.336,
1987-10,0.339,
1987-11,0.369,
1987-12,0.365,
1988-01,0.377,
1988-02,0.352,
1988-03,0.328,
1988-04,0.284,
1988-05,0.269,
1988-06,0.271,
1988-07,0.292,
1988-08,0.243,
1988-09,0.238,
1988-10,0.234,
1988-11,0.150,
1988-12,0.155,
1989-01,0.166,
1989-02,0.182,
1989-03,0.186,
1989-04,0.206,
1989-05,0.225,
1989-06,0.331,
1989-07,0.296,
1989-08,0.284,
1989-09,0.307,
1989-10,0.314,
1989-11,0.309,
1989-12,0.266,
1990-01,0.312,
1990-02,0.360,
1990-03,0.420,
1990-04,0.437,
1990-05,0.524,
1990-06,0.614,
1990-07,0.600,
1990-08,0.623,
1990-09,0.579,
1990-10,0.570,
1990-11,0.658,
1990-12,0.699,
1991-01,0.692,
1991-02,0.659,
1991-03,0.623,
1991-04,0.678,
1991-05,0.630,
1991-06,0.746,
1991-07,0.661,
1991-08,0.699,
1991-09,0.713,
1991-10,0.716,
1991-11,0.694,
1991-12,0.739,
1992-01,0.750,
1992-02,0.816,
1992-03,0.822,
1992-04,0.844,
1992-05,0.893,
1992-06,0.839,
1992-07,0.846,
1992-08,0.773,
1992-09,0.775,
1992-10,0.752,
1992-11,0.833,
1992-12,0.839,
1993-01,0.850,
1993-02,0.774,
1993-03,0.742,
1993-04,0.805,
1993-05,0.904,
1993-06,0.822,
1993-07,0.808,
1993-08,0.795,
1993-09,0.844,
1993-10,0.850,
1993-11,0.774,
1993-12,0.730,
1994-01,0.667,
1994-02,0.864,
1994-03,0.601,
1994-04,0.560,
1994-05,0.444,
1994-06,0.493,
1994-07,0.702,
1994-08,0.750,
1994-09,0.777,
1994-10,0.774,
1994-11,0.826,
1994-12,0.944,
1995-01,1.402,
1995-02,1.768,
1995-03,1.447,
1995-04,1.478,
1995-05,1.830,
1995-06,1.948,
1995-07,1.863,
1995-08,1.887,
1995-09,1.933,
1995-10,1.912,
1995-11,1.934,
1995-12,1.658,
1996-01,1.597,
1996-02,1.700,
1996-03,1.643,
1996-04,1.726,
1996-05,1.688,
1996-06,1.584,
1996-07,1.515,
1996-08,1.397,
1996-09,1.400,
1996-10,1.126,
1996-11,1.828,
1996-12,1.813,
1997-01,1.796,
1997-02,1.780,
1997-03,1.738,
1997-04,1.799,
1997-05,1.641,
1997-06,1.825,
1997-07,1.862,
1997-08,1.791,
1997-09,1.739,
1997-10,1.757,
1997-11,1.615,
1997-12,1.860,
1998-01,2.009,
1998-02,2.023,
1998-03,1.953,
1998-04,2.149,
1998-05,1.967,
1998-06,2.024,
1998-07,1.868,
1998-08,1.963,
1998-09,1.965,
1998-10,2.660,
1998-11,1.741,
1998-12,1.137,
1999-01,1.183,
1999-02,1.137,
1999-03,1.153,
1999-04,1.127,
1999-05,0.979,
1999-06,2.030,
1999-07,2.013,
1999-08,2.310,
1999-09,2.248,
1999-10,2.490,
1999-11,2.508,
1999-12,2.704,
2000-01,3.056,
2000-02,3.057,
2000-03,3.278,
2000-04,3.298,
2000-05,3.303,
2000-06,3.262,
2000-07,3.252,
2000-08,3.069,
2000-09,3.059,
2000-10,3.184,
2000-11,3.170,
2000-12,2.397,
2001-01,2.376,
2001-02,2.384,
2001-03,2.510,
2001-04,2.523,
2001-05,2.566,
2001-06,2.534,
2001-07,2.525,
2001-08,2.510,
2001-09,2.519,
2001-10,2.541,
2001-11,3.219,
2001-12,3.041,
2002-01,3.010,
2002-02,3.041,
2002-03,3.112,
2002-04,3.198,
2002-05,3.204,
2002-06,3.220,
2002-07,3.288,
2002-08,3.287,
2002-09,3.264,
2002-10,3.252,
2002-11,3.361,
2002-12,3.838,
2003-01,3.747,
2003-02,4.961,
2003-03,5.098,
2003-04,4.852,
2003-05,4.836,
2003-06,4.839,
2003-07,4.771,
2003-08,4.797,
2003-09,5.057,
2003-10,5.164,
2003-11,5.206,
2003-12,5.418,
2004-01,5.675,
2004-02,5.721,
2004-03,5.730,
2004-04,5.859,
2004-05,6.298,
2004-06,6.364,
2004-07,6.775,
2004-08,6.793,
2004-09,6.770,
2004-10,6.554,
2004-11,5.895,
2004-12,5.787,
2005-01,5.911,
2005-02,5.855,
2005-03,5.321,
2005-04,5.287,
2005-05,5.253,
2005-06,5.117,
2005-07,4.875,
2005-08,4.551,
2005-09,4.613,
2005-10,4.575,
2005-11,4.524,
2005-12,4.610,
2006-01,7.556,
2006-02,7.775,
2006-03,7.680,
2006-04,7.524,
2006-05,7.372,
2006-06,7.377,
2006-07,7.288,
2006-08,7.278,
2006-09,7.089,
2006-10,7.051,
2006-11,6.827,
2006-12,4.093,
2007-01,4.185,
2007-02,4.238,
2007-03,4.208,
2007-04,4.179,
2007-05,4.233,
2007-06,3.843,
2007-07,3.951,
2007-08,3.960,
2007-09,4.009,
2007-10,3.782,
2007-11,3.785,
2007-12,3.856,
2008-01,3.839,
2008-02,3.848,
2008-03,3.870,
2008-04,3.886,
2008-05,3.909,
2008-06,3.829,
2008-07,3.866,
2008-08,4.015,
2008-09,4.142,
2008-10,5.166,
2008-11,6.822,
2008-12,7.990,
2009-01,8.492,
2009-02,4.705,
2009-03,4.300,
2009-04,4.111,
2009-05,3.966,
2009-06,3.930,
2009-07,3.898,
2009-08,3.880,
2009-09,3.883,
2009-10,3.868,
2009-11,3.823,
2009-12,3.267,
2010-01,3.198,
2010-02,3.271,
2010-03,3.185,
2010-04,3.077,
2010-05,3.231,
2010-06,3.272,
2010-07,3.440,
2010-08,3.547,
2010-09,3.576,
2010-10,3.700,
2010-11,3.776,
2010-12,3.703,
2011-01,3.686,
2011-02,3.724,
2011-03,3.623,
2011-04,3.617,
2011-05,3.695,
2011-06,3.645,
2011-07,3.582,
2011-08,3.571,
2011-09,3.716,
2011-10,3.813,
2011-11,3.900,
2011-12,3.914,
2012-01,4.006,
2012-02,5.120,
2012-03,5.016,
2012-04,5.007,
2012-05,5.053,
2012-06,5.108,
2012-07,5.673,
2012-08,5.643,
2012-09,5.540,
2012-10,5.542,
2012-11,5.635,
2012-12,5.987,
2013-01,5.844,
2013-02,6.067,
2013-03,5.761,
2013-04,5.611,
2013-05,5.581,
2013-06,5.018,
2013-07,5.023,
2013-08,4.874,
2013-09,4.458,
2013-10,4.228,
2013-11,4.495,
2013-12,4.848,
2014-01,4.885,
2014-02,4.796,
2014-03,4.712,
2014-04,4.698,
2014-05,4.652,
2014-06,4.201,
2014-07,4.208,
2014-08,4.156,
2014-09,4.144,
2014-10,4.181,
2014-11,4.169,
