"",BBK01.QUX689,BBK01.QUX689_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Jersey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:13,
2003-01,1.334,
2003-02,1.878,
2003-03,1.870,
2003-04,2.682,
2003-05,2.747,
2003-06,2.497,
2003-07,2.567,
2003-08,2.461,
2003-09,3.002,
2003-10,3.039,
2003-11,2.815,
2003-12,2.789,
2004-01,3.356,
2004-02,4.208,
2004-03,4.443,
2004-04,5.098,
2004-05,4.421,
2004-06,4.415,
2004-07,4.470,
2004-08,4.352,
2004-09,4.504,
2004-10,4.705,
2004-11,4.364,
2004-12,4.129,
2005-01,2.996,
2005-02,2.936,
2005-03,2.707,
2005-04,2.913,
2005-05,3.017,
2005-06,3.653,
2005-07,3.413,
2005-08,3.371,
2005-09,3.878,
2005-10,3.725,
2005-11,3.441,
2005-12,2.920,
2006-01,3.287,
2006-02,3.293,
2006-03,3.197,
2006-04,3.481,
2006-05,3.380,
2006-06,4.707,
2006-07,3.813,
2006-08,3.664,
2006-09,3.583,
2006-10,3.212,
2006-11,4.389,
2006-12,4.099,
2007-01,4.548,
2007-02,4.978,
2007-03,4.357,
2007-04,4.373,
2007-05,4.946,
2007-06,3.730,
2007-07,5.588,
2007-08,14.124,
2007-09,17.821,
2007-10,19.935,
2007-11,20.336,
2007-12,18.425,
2008-01,16.647,
2008-02,15.262,
2008-03,12.521,
2008-04,9.955,
2008-05,9.739,
2008-06,10.024,
2008-07,9.167,
2008-08,8.872,
2008-09,8.729,
2008-10,9.187,
2008-11,9.246,
2008-12,7.825,
2009-01,8.181,
2009-02,7.779,
2009-03,7.337,
2009-04,7.635,
2009-05,7.642,
2009-06,7.800,
2009-07,7.727,
2009-08,8.126,
2009-09,7.573,
2009-10,7.186,
2009-11,7.376,
2009-12,7.269,
2010-01,7.731,
2010-02,7.276,
2010-03,6.788,
2010-04,6.083,
2010-05,6.157,
2010-06,6.031,
2010-07,5.361,
2010-08,4.042,
2010-09,3.704,
2010-10,3.663,
2010-11,3.762,
2010-12,3.748,
2011-01,3.720,
2011-02,3.864,
2011-03,3.662,
2011-04,3.264,
2011-05,3.272,
2011-06,3.205,
2011-07,3.721,
2011-08,3.794,
2011-09,3.772,
2011-10,3.424,
2011-11,3.632,
2011-12,3.497,
2012-01,3.623,
2012-02,3.802,
2012-03,3.892,
2012-04,3.731,
2012-05,3.802,
2012-06,3.744,
2012-07,3.137,
2012-08,3.558,
2012-09,3.602,
2012-10,3.654,
2012-11,3.471,
2012-12,3.458,
2013-01,3.310,
2013-02,3.189,
2013-03,3.438,
2013-04,3.385,
2013-05,3.428,
2013-06,3.429,
2013-07,3.357,
2013-08,3.224,
2013-09,3.025,
2013-10,2.778,
2013-11,2.633,
2013-12,2.573,
2014-01,2.608,
2014-02,2.567,
2014-03,2.620,
2014-04,2.810,
2014-05,3.251,
2014-06,2.734,
2014-07,3.435,
2014-08,3.010,
2014-09,3.465,
2014-10,3.745,
