"",BBK01.QUY477,BBK01.QUY477_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Turkey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:44,
2002-03,0.008,
2002-04,0.004,
2002-05,0.005,
2002-06,0.002,
2002-07,0.004,
2002-08,0.014,
2002-09,0.008,
2002-10,0.003,
2002-11,0.003,
2002-12,0.002,
2003-01,0.001,
2003-02,0.003,
2003-03,0.003,
2003-04,0.004,
2003-05,0.004,
2003-06,0.005,
2003-07,-0.001,
2003-08,0.010,
2003-09,0.013,
2003-10,0.074,
2003-11,0.075,
2003-12,0.071,
2004-01,0.059,
2004-02,0.115,
2004-03,0.102,
2004-04,0.108,
2004-05,0.151,
2004-06,0.171,
2004-07,0.215,
2004-08,0.187,
2004-09,0.070,
2004-10,0.056,
2004-11,0.088,
2004-12,0.088,
2005-01,0.107,
2005-02,0.080,
2005-03,0.006,
2005-04,0.046,
2005-05,0.064,
2005-06,0.192,
2005-07,0.079,
2005-08,0.088,
2005-09,0.095,
2005-10,0.134,
2005-11,0.197,
2005-12,0.143,
2006-01,0.109,
2006-02,0.123,
2006-03,0.095,
2006-04,0.085,
2006-05,0.037,
2006-06,0.024,
2006-07,0.010,
2006-08,0.031,
2006-09,0.092,
2006-10,0.135,
2006-11,0.494,
2006-12,0.640,
2007-01,0.287,
2007-02,0.304,
2007-03,0.362,
2007-04,0.366,
2007-05,1.586,
2007-06,0.332,
2007-07,0.422,
2007-08,0.348,
2007-09,0.393,
2007-10,0.029,
2007-11,0.364,
2007-12,0.549,
2008-01,0.469,
2008-02,0.411,
2008-03,0.399,
2008-04,0.500,
2008-05,0.641,
2008-06,0.499,
2008-07,0.582,
2008-08,0.489,
2008-09,0.439,
2008-10,0.266,
2008-11,0.168,
2008-12,0.143,
2009-01,0.110,
2009-02,0.112,
2009-03,0.110,
2009-04,0.092,
2009-05,0.109,
2009-06,0.111,
2009-07,0.122,
2009-08,0.132,
2009-09,0.141,
2009-10,0.121,
2009-11,0.100,
2009-12,0.123,
2010-01,0.139,
2010-02,0.110,
2010-03,0.131,
2010-04,0.075,
2010-05,0.082,
2010-06,0.066,
2010-07,0.083,
2010-08,0.139,
2010-09,0.158,
2010-10,0.171,
2010-11,0.171,
2010-12,0.118,
2011-01,0.107,
2011-02,0.125,
2011-03,0.127,
2011-04,0.144,
2011-05,0.127,
2011-06,0.070,
2011-07,0.059,
2011-08,0.046,
2011-09,-0.052,
2011-10,0.024,
2011-11,0.019,
2011-12,0.020,
2012-01,0.001,
2012-02,0.009,
2012-03,0.012,
2012-04,0.033,
2012-05,0.047,
2012-06,0.070,
2012-07,0.127,
2012-08,0.161,
2012-09,0.194,
2012-10,0.249,
2012-11,0.290,
2012-12,0.281,
2013-01,0.365,
2013-02,0.403,
2013-03,0.518,
2013-04,0.522,
2013-05,0.508,
2013-06,0.270,
2013-07,0.118,
2013-08,0.115,
2013-09,0.181,
2013-10,0.184,
2013-11,0.101,
2013-12,0.100,
2014-01,0.006,
2014-02,-0.045,
2014-03,0.009,
2014-04,0.054,
2014-05,-0.007,
2014-06,0.117,
2014-07,0.168,
2014-08,0.159,
2014-09,-0.027,
2014-10,0.116,
