"",BBFI1.Q.N.DE.W1.S1V.S1.K.A.FA.O.F2.S._T.N.N,BBFI1.Q.N.DE.W1.S1V.S1.K.A.FA.O.F2.S._T.N.N_FLAGS
"","IIP - Other Investment - Currency and deposits - Non financial corporations, households and NPISH - Short-term original maturity (up to 1 year incl. incl.) - Assets - Changes in positions other than transactions",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:06:59,
2013-01,1481,
2013-04,-1324,
2013-07,-68,
2013-10,1791,
2014-01,-3748,
2014-04,-4030,
2014-07,258,
