"",BBK01.PQ0557,BBK01.PQ0557_FLAGS
"","Lending to manufacture of food products, beverages and tobacco / Total / Branches of foreign banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:31:05,
1968-10,0.036,
1969-01,0.033,
1969-04,0.019,
1969-07,0.020,
1969-10,0.026,
1970-01,0.038,
1970-04,0.044,
1970-07,0.040,
1970-10,0.030,
1971-01,0.038,
1971-04,0.022,
1971-07,0.040,
1971-10,0.056,
1972-01,0.077,
1972-04,0.085,
1972-07,0.065,
1972-10,0.100,
1973-01,0.097,
1973-04,0.115,
1973-07,0.101,
1973-10,0.122,
1974-01,0.152,
1974-04,0.182,
1974-07,0.180,
1974-10,0.128,
1975-01,0.146,
1975-04,0.114,
1975-07,0.118,
1975-10,0.107,
1976-01,0.097,
1976-04,0.085,
1976-07,0.107,
1976-10,0.103,
1977-01,0.130,
1977-04,0.109,
1977-07,0.109,
1977-10,0.112,
1978-01,0.089,
1978-04,0.049,
1978-07,0.074,
1978-10,0.079,
1979-01,0.067,
1979-04,0.077,
1979-07,0.063,
1979-10,0.105,
1980-01,0.097,
1980-04,0.093,
1980-07,0.075,
1980-10,0.094,
1981-01,0.103,
1981-04,0.104,
1981-07,0.107,
1981-10,0.111,
1982-01,0.072,
1982-04,0.096,
1982-07,0.067,
1982-10,0.098,
1983-01,0.088,
1983-04,0.099,
1983-07,0.111,
1983-10,0.121,
1984-01,0.121,
1984-04,0.107,
1984-07,0.131,
1984-10,0.155,
1985-01,0.141,
1985-04,0.190,
1985-07,0.176,
1985-10,0.176,
1986-01,0.223,
1986-04,0.173,
1986-07,0.132,
1986-10,0.134,
1987-01,0.118,
1987-04,0.103,
1987-07,0.078,
1987-10,0.082,
1988-01,0.101,
1988-04,0.090,
1988-07,0.106,
1988-10,0.108,
1989-01,0.095,
1989-04,0.088,
1989-07,0.082,
1989-10,0.070,
1990-01,0.080,
1990-04,0.062,
1990-07,0.079,
1990-10,0.066,
1991-01,0.065,
1991-04,0.067,
1991-07,0.085,
1991-10,0.080,
1992-01,0.075,
1992-04,0.102,
1992-07,0.096,
1992-10,0.099,
1993-01,0.148,
1993-04,0.132,
1993-07,0.145,
1993-10,0.084,
1994-01,0.101,
1994-04,0.107,
1994-07,0.102,
1994-10,0.105,
1995-01,0.107,
1995-04,0.099,
1995-07,0.109,
1995-10,0.089,
1996-01,0.077,
1996-04,0.103,
1996-07,0.104,
1996-10,0.121,
1997-01,0.235,
1997-04,0.209,
1997-07,0.188,
1997-10,0.154,
1998-01,0.199,
1998-04,0.244,
1998-07,0.250,
1998-10,0.264,
1999-01,0.205,
1999-04,0.161,
1999-07,0.182,
1999-10,0.158,
2000-01,0.173,
2000-04,0.180,
2000-07,0.184,
2000-10,0.263,
2001-01,0.193,
2001-04,0.217,
2001-07,0.172,
2001-10,0.172,
2002-01,0.169,
2002-04,0.210,
2002-07,0.259,
2002-10,0.311,
2003-01,0.412,
2003-04,0.416,
2003-07,0.453,
2003-10,0.356,
2004-01,1.008,
2004-04,0.513,
2004-07,0.525,
2004-10,0.450,
2005-01,0.479,
2005-04,0.539,
2005-07,0.654,
2005-10,0.685,
2006-01,0.724,
2006-04,0.735,
2006-07,0.712,
2006-10,0.683,
2007-01,0.609,
2007-04,0.604,
2007-07,0.568,
2007-10,0.613,
2008-01,0.632,
2008-04,0.591,
2008-07,0.528,
2008-10,0.561,
2009-01,0.665,
2009-04,0.555,
2009-07,0.466,
2009-10,0.497,
2010-01,0.466,
2010-04,0.398,
2010-07,0.388,
2010-10,0.401,
2011-01,0.412,
2011-04,0.375,
2011-07,0.454,
2011-10,0.412,
2012-01,0.460,
2012-04,0.399,
2012-07,0.410,
2012-10,0.422,
2013-01,0.439,
2013-04,0.454,
2013-07,0.425,
2013-10,0.390,
2014-01,0.372,
2014-04,0.341,
2014-07,0.397,
2014-10,0.373,
