"",BBFI1.Q.N.DE.W1.S12M.S1.KA.A.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.KA.A.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Assets - Other changes excluding transactions and revaluations - resident holder: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:21,
2013-01,-9060,
2013-04,-15283,
2013-07,-2909,
2013-10,4151,
2014-01,3007,
2014-04,7442,
2014-07,-6373,
