"",BBK01.SU9479,BBK01.SU9479_FLAGS
"","Banks in Germany: Claims on non-residents, total / South Africa / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:11,
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,0.671,
1990-02,0.692,
1990-03,0.755,
1990-04,0.749,
1990-05,0.737,
1990-06,0.781,
1990-07,0.872,
1990-08,0.888,
1990-09,0.898,
1990-10,0.883,
1990-11,0.892,
1990-12,0.888,
1991-01,0.948,
1991-02,0.937,
1991-03,0.957,
1991-04,0.964,
1991-05,1.029,
1991-06,1.084,
1991-07,1.092,
1991-08,1.060,
1991-09,1.076,
1991-10,1.049,
1991-11,1.056,
1991-12,1.031,
1992-01,1.081,
1992-02,1.157,
1992-03,1.202,
1992-04,1.285,
1992-05,1.320,
1992-06,1.333,
1992-07,1.319,
1992-08,1.339,
1992-09,1.330,
1992-10,1.364,
1992-11,1.410,
1992-12,1.429,
1993-01,1.484,
1993-02,1.409,
1993-03,1.426,
1993-04,1.372,
1993-05,1.416,
1993-06,1.420,
1993-07,1.375,
1993-08,1.361,
1993-09,1.269,
1993-10,1.402,
1993-11,1.431,
1993-12,1.661,
1994-01,1.660,
1994-02,1.643,
1994-03,1.619,
1994-04,1.564,
1994-05,1.524,
1994-06,1.496,
1994-07,1.428,
1994-08,1.484,
1994-09,1.575,
1994-10,1.635,
1994-11,1.453,
1994-12,1.382,
1995-01,1.528,
1995-02,1.477,
1995-03,1.818,
1995-04,1.667,
1995-05,1.761,
1995-06,1.633,
1995-07,1.723,
1995-08,1.817,
1995-09,1.944,
1995-10,2.008,
1995-11,2.156,
1995-12,2.217,
1996-01,2.171,
1996-02,2.025,
1996-03,1.979,
1996-04,1.966,
1996-05,2.285,
1996-06,2.244,
1996-07,2.093,
1996-08,2.015,
1996-09,2.094,
1996-10,2.125,
1996-11,2.024,
1996-12,2.174,
1997-01,2.348,
1997-02,2.372,
1997-03,2.373,
1997-04,2.580,
1997-05,2.451,
1997-06,2.925,
1997-07,2.676,
1997-08,2.606,
1997-09,2.665,
1997-10,2.745,
1997-11,2.681,
1997-12,2.744,
1998-01,2.877,
1998-02,2.735,
1998-03,3.032,
1998-04,2.886,
1998-05,2.811,
1998-06,3.147,
1998-07,2.925,
1998-08,2.772,
1998-09,2.769,
1998-10,2.857,
1998-11,2.920,
1998-12,2.932,
1999-01,2.973,
1999-02,3.102,
1999-03,2.976,
1999-04,3.017,
1999-05,3.085,
1999-06,2.978,
1999-07,2.889,
1999-08,2.709,
1999-09,2.515,
1999-10,2.568,
1999-11,2.786,
1999-12,2.622,
2000-01,2.833,
2000-02,2.806,
2000-03,2.945,
2000-04,3.187,
2000-05,3.110,
2000-06,2.553,
2000-07,2.710,
2000-08,2.766,
2000-09,2.940,
2000-10,2.887,
2000-11,2.852,
2000-12,2.785,
2001-01,2.299,
2001-02,2.667,
2001-03,2.500,
2001-04,2.982,
2001-05,2.961,
2001-06,3.064,
2001-07,2.761,
2001-08,3.209,
2001-09,3.155,
2001-10,3.112,
2001-11,3.010,
2001-12,3.114,
2002-01,3.004,
2002-02,2.923,
2002-03,2.843,
2002-04,2.967,
2002-05,2.808,
2002-06,2.519,
2002-07,2.617,
2002-08,2.667,
2002-09,2.727,
2002-10,2.700,
2002-11,2.749,
2002-12,2.748,
2003-01,2.597,
2003-02,2.447,
2003-03,2.665,
2003-04,2.754,
2003-05,2.799,
2003-06,3.436,
2003-07,3.046,
2003-08,3.093,
2003-09,2.875,
2003-10,2.900,
2003-11,3.037,
2003-12,2.900,
2004-01,2.799,
2004-02,2.771,
2004-03,2.831,
2004-04,2.964,
2004-05,2.848,
2004-06,2.961,
2004-07,3.187,
2004-08,2.561,
2004-09,2.590,
2004-10,2.614,
2004-11,2.629,
2004-12,2.601,
2005-01,2.558,
2005-02,2.455,
2005-03,2.469,
2005-04,2.581,
2005-05,2.557,
2005-06,2.757,
2005-07,3.170,
2005-08,2.828,
2005-09,2.664,
2005-10,2.328,
2005-11,2.090,
2005-12,1.889,
2006-01,1.967,
2006-02,2.616,
2006-03,2.952,
2006-04,3.060,
2006-05,2.512,
2006-06,2.577,
2006-07,2.552,
2006-08,3.030,
2006-09,2.870,
2006-10,2.191,
2006-11,1.926,
2006-12,2.065,
2007-01,2.368,
2007-02,2.225,
2007-03,2.420,
2007-04,2.700,
2007-05,2.618,
2007-06,2.302,
2007-07,3.105,
2007-08,3.016,
2007-09,2.822,
2007-10,2.965,
2007-11,3.080,
2007-12,3.299,
2008-01,3.143,
2008-02,2.952,
2008-03,2.944,
2008-04,2.910,
2008-05,1.765,
2008-06,2.086,
2008-07,1.931,
2008-08,1.701,
2008-09,2.623,
2008-10,2.432,
2008-11,2.165,
2008-12,2.203,
2009-01,2.285,
2009-02,2.789,
2009-03,2.854,
2009-04,2.693,
2009-05,2.722,
2009-06,2.720,
2009-07,2.573,
2009-08,2.680,
2009-09,2.409,
2009-10,2.485,
2009-11,2.626,
2009-12,2.534,
2010-01,2.196,
2010-02,2.283,
2010-03,2.323,
2010-04,2.359,
2010-05,2.379,
2010-06,2.659,
2010-07,2.484,
2010-08,2.512,
2010-09,2.625,
