"",BBK01.SU9499,BBK01.SU9499_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / South Africa / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:19:26,
1989-12,-,Nothing exists
1990-01,1.008,
1990-02,0.982,
1990-03,0.991,
1990-04,0.988,
1990-05,1.090,
1990-06,1.152,
1990-07,1.009,
1990-08,0.907,
1990-09,0.902,
1990-10,0.864,
1990-11,0.872,
1990-12,0.953,
1991-01,0.849,
1991-02,0.854,
1991-03,0.922,
1991-04,0.909,
1991-05,0.894,
1991-06,0.933,
1991-07,0.931,
1991-08,0.942,
1991-09,0.931,
1991-10,0.946,
1991-11,0.986,
1991-12,0.896,
1992-01,0.935,
1992-02,0.948,
1992-03,0.913,
1992-04,0.922,
1992-05,0.871,
1992-06,0.867,
1992-07,0.856,
1992-08,0.855,
1992-09,0.845,
1992-10,0.898,
1992-11,0.904,
1992-12,0.895,
1993-01,1.057,
1993-02,1.043,
1993-03,1.098,
1993-04,1.076,
1993-05,1.089,
1993-06,1.178,
1993-07,1.149,
1993-08,1.139,
1993-09,1.280,
1993-10,1.214,
1993-11,1.183,
1993-12,1.085,
1994-01,1.111,
1994-02,1.088,
1994-03,0.956,
1994-04,1.178,
1994-05,1.069,
1994-06,0.945,
1994-07,0.980,
1994-08,1.126,
1994-09,1.166,
1994-10,1.169,
1994-11,1.024,
1994-12,1.138,
1995-01,1.034,
1995-02,0.781,
1995-03,0.829,
1995-04,1.031,
1995-05,0.992,
1995-06,0.993,
1995-07,0.947,
1995-08,1.049,
1995-09,0.921,
1995-10,0.796,
1995-11,0.879,
1995-12,0.817,
1996-01,0.892,
1996-02,0.875,
1996-03,1.171,
1996-04,1.191,
1996-05,0.878,
1996-06,1.018,
1996-07,0.971,
1996-08,1.082,
1996-09,1.157,
1996-10,0.858,
1996-11,0.741,
1996-12,0.943,
1997-01,1.081,
1997-02,1.193,
1997-03,1.469,
1997-04,1.558,
1997-05,1.489,
1997-06,1.571,
1997-07,1.548,
1997-08,1.235,
1997-09,1.658,
1997-10,1.565,
1997-11,1.479,
1997-12,1.366,
1998-01,1.499,
1998-02,1.546,
1998-03,1.474,
1998-04,1.370,
1998-05,1.402,
1998-06,1.473,
1998-07,1.537,
1998-08,1.427,
1998-09,1.602,
1998-10,1.687,
1998-11,1.676,
1998-12,1.405,
1999-01,1.561,
1999-02,1.554,
1999-03,1.740,
1999-04,1.436,
1999-05,1.453,
1999-06,1.428,
1999-07,1.273,
