"",BBK01.OU0455,BBK01.OU0455_FLAGS
"",Loans to domestic non-banks (non-MFIs) over one year and up to and including five years / Big banks,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:52:49,
1958-12,0.673,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.926,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,1.030,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,1.069,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,1.124,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,1.368,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.411,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.482,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.896,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.964,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,2.043,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.985,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,2.273,
1965-01,2.248,
1965-02,2.266,
1965-03,2.360,
1965-04,2.368,
1965-05,2.498,
1965-06,2.542,
1965-07,2.673,
1965-08,2.741,
1965-09,2.755,
1965-10,2.744,
1965-11,2.765,
1965-12,2.882,
1966-01,2.805,
1966-02,2.813,
1966-03,2.987,
1966-04,2.996,
1966-05,3.082,
1966-06,3.216,
1966-07,3.388,
1966-08,3.458,
1966-09,3.494,
1966-10,3.448,
1966-11,3.480,
1966-12,3.579,
1967-01,3.394,
1967-02,3.403,
1967-03,3.436,
1967-04,3.307,
1967-05,3.313,
1967-06,3.333,
1967-07,3.227,
1967-08,3.267,
1967-09,3.257,
1967-10,3.276,
1967-11,3.318,
1967-12,3.463,
1968-01,3.327,
1968-02,3.371,
1968-03,3.491,
1968-04,3.433,
1968-05,3.467,
1968-06,3.642,
1968-07,3.515,
1968-08,3.555,
1968-09,3.461,
1968-10,3.536,
1968-11,3.456,
1968-12,2.858,
1969-01,2.821,
1969-02,2.873,
1969-03,2.910,
1969-04,2.897,
1969-05,2.846,
1969-06,2.902,
1969-07,2.888,
1969-08,2.844,
1969-09,2.787,
1969-10,2.881,
1969-11,3.067,
1969-12,3.193,
1970-01,3.133,
1970-02,3.055,
1970-03,3.196,
1970-04,3.127,
1970-05,3.083,
1970-06,3.314,
1970-07,3.420,
1970-08,3.424,
1970-09,3.543,
1970-10,3.426,
1970-11,3.653,
1970-12,3.797,
1971-01,3.802,
1971-02,3.797,
1971-03,3.903,
1971-04,3.727,
1971-05,3.731,
1971-06,4.043,
1971-07,4.015,
1971-08,4.197,
1971-09,4.442,
1971-10,4.483,
1971-11,4.478,
1971-12,4.734,
1972-01,4.633,
1972-02,4.694,
1972-03,4.663,
1972-04,4.665,
1972-05,4.722,
1972-06,4.876,
1972-07,4.857,
1972-08,5.042,
1972-09,5.048,
1972-10,5.378,
1972-11,5.606,
1972-12,6.066,
1973-01,5.910,
1973-02,5.991,
1973-03,6.547,
1973-04,6.708,
1973-05,6.662,
1973-06,7.096,
1973-07,7.054,
1973-08,7.155,
1973-09,6.971,
1973-10,7.078,
1973-11,7.014,
1973-12,6.890,
1974-01,6.737,
1974-02,6.553,
1974-03,6.657,
1974-04,6.399,
1974-05,6.703,
1974-06,6.751,
1974-07,6.923,
1974-08,6.711,
1974-09,6.820,
1974-10,6.750,
1974-11,6.583,
1974-12,6.696,
1975-01,6.424,
1975-02,5.910,
1975-03,5.904,
1975-04,5.829,
1975-05,5.703,
1975-06,5.577,
1975-07,5.486,
1975-08,6.266,
1975-09,6.006,
1975-10,6.988,
1975-11,6.582,
1975-12,7.500,
1976-01,7.112,
1976-02,7.053,
1976-03,7.083,
1976-04,7.101,
1976-05,7.170,
1976-06,7.497,
1976-07,7.575,
1976-08,8.465,
1976-09,8.923,
1976-10,9.021,
1976-11,8.991,
1976-12,9.353,
1977-01,9.053,
1977-02,8.907,
1977-03,8.850,
1977-04,8.895,
1977-05,8.536,
1977-06,8.577,
1977-07,8.583,
1977-08,8.602,
1977-09,8.506,
1977-10,8.536,
1977-11,8.771,
1977-12,9.058,
1978-01,8.932,
1978-02,8.322,
1978-03,8.449,
1978-04,8.465,
1978-05,8.614,
1978-06,8.751,
1978-07,9.181,
1978-08,9.791,
1978-09,9.781,
1978-10,10.128,
1978-11,10.528,
1978-12,10.873,
1979-01,10.522,
1979-02,10.754,
1979-03,10.906,
1979-04,10.981,
1979-05,11.472,
1979-06,11.358,
1979-07,11.663,
1979-08,11.731,
1979-09,11.803,
1979-10,12.042,
1979-11,12.390,
1979-12,12.543,
1980-01,12.174,
1980-02,12.147,
1980-03,12.136,
1980-04,12.262,
1980-05,12.441,
1980-06,12.381,
1980-07,12.549,
1980-08,11.919,
1980-09,11.448,
1980-10,11.551,
1980-11,11.665,
1980-12,12.083,
1981-01,11.713,
1981-02,11.815,
1981-03,11.702,
1981-04,11.726,
1981-05,11.663,
1981-06,11.734,
