"",BBK01.QUK779,BBK01.QUK779_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Austria / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:03,
2002-03,17.134,
2002-04,14.511,
2002-05,15.657,
2002-06,18.366,
2002-07,19.464,
2002-08,18.123,
2002-09,19.045,
2002-10,20.433,
2002-11,19.083,
2002-12,18.581,
2003-01,17.830,
2003-02,18.345,
2003-03,19.203,
2003-04,18.575,
2003-05,19.058,
2003-06,21.229,
2003-07,17.431,
2003-08,18.491,
2003-09,17.982,
2003-10,18.438,
2003-11,17.028,
2003-12,16.492,
2004-01,16.378,
2004-02,16.235,
2004-03,17.658,
2004-04,18.133,
2004-05,19.852,
2004-06,20.229,
2004-07,19.733,
2004-08,18.690,
2004-09,19.694,
2004-10,18.609,
2004-11,20.960,
2004-12,19.058,
2005-01,20.615,
2005-02,23.007,
2005-03,20.651,
2005-04,17.816,
2005-05,20.611,
2005-06,20.669,
2005-07,23.011,
2005-08,22.530,
2005-09,21.995,
2005-10,25.196,
2005-11,24.250,
2005-12,17.925,
2006-01,18.665,
2006-02,18.837,
2006-03,20.465,
2006-04,20.382,
2006-05,19.574,
2006-06,19.090,
2006-07,19.098,
2006-08,19.095,
2006-09,19.529,
2006-10,18.632,
2006-11,19.146,
2006-12,18.464,
2007-01,19.310,
2007-02,18.085,
2007-03,19.243,
2007-04,17.652,
2007-05,18.250,
2007-06,20.005,
2007-07,18.648,
2007-08,18.370,
2007-09,20.290,
2007-10,17.948,
2007-11,18.787,
2007-12,19.965,
2008-01,19.372,
2008-02,18.444,
2008-03,19.903,
2008-04,17.874,
2008-05,16.866,
2008-06,20.048,
2008-07,19.015,
2008-08,18.568,
2008-09,16.004,
2008-10,15.822,
2008-11,14.732,
2008-12,15.038,
2009-01,15.756,
2009-02,17.088,
2009-03,16.017,
2009-04,15.652,
2009-05,14.889,
2009-06,12.990,
2009-07,13.462,
2009-08,15.222,
2009-09,13.382,
2009-10,14.692,
2009-11,16.532,
2009-12,15.229,
2010-01,18.066,
2010-02,18.775,
2010-03,17.281,
2010-04,19.495,
2010-05,19.470,
2010-06,19.174,
2010-07,18.946,
2010-08,19.856,
2010-09,18.041,
2010-10,19.084,
2010-11,18.981,
2010-12,15.757,
2011-01,16.689,
2011-02,16.111,
2011-03,17.191,
2011-04,16.863,
2011-05,18.014,
2011-06,17.089,
2011-07,17.911,
2011-08,16.996,
2011-09,15.673,
2011-10,16.259,
2011-11,16.325,
2011-12,12.530,
2012-01,14.410,
2012-02,14.494,
2012-03,14.399,
2012-04,14.918,
2012-05,15.604,
2012-06,14.868,
2012-07,15.206,
2012-08,15.571,
2012-09,14.237,
2012-10,14.367,
2012-11,13.980,
2012-12,12.259,
2013-01,14.072,
2013-02,13.825,
2013-03,14.143,
2013-04,13.982,
2013-05,14.455,
2013-06,14.624,
2013-07,13.055,
2013-08,13.661,
2013-09,12.529,
2013-10,12.979,
2013-11,12.730,
2013-12,11.668,
2014-01,13.385,
2014-02,13.848,
2014-03,13.224,
2014-04,13.122,
2014-05,14.247,
2014-06,13.564,
2014-07,14.078,
2014-08,14.710,
2014-09,13.493,
2014-10,11.832,
