"",BBEX3.A.AZN.USD.CA.AC.A04,BBEX3.A.AZN.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Azerbaijan / USD 1 = AZN ... (middle),
unit,AZN (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:12:49,
2006,0.8925,
2007,0.8576,
2008,0.8205,
2009,0.8038,
2010,0.8026,
2011,0.7895,
2012,0.7856,
2013,0.7846,
2014,0.7843,
"","General: Currency conversion with effect from 1 January 2006 at the rate of AZM 5,000 = AZN 1; for exchange rates until 2005, see BBEX2:A:AZM:USD:CA:AC:A04.",
"","Source: Central Bank of Azerbaijan, Baku (formerly: National Bank of Azerbaijan).",
"",Methodology: Calculated on the basis of mid-month and month-end rates.,
