"",BBK01.OUH404,BBK01.OUH404_FLAGS
"",Balances and loans to foreign banks (MFIs) / short-term / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:50,
1999-01,2.452,
1999-02,3.376,
1999-03,2.274,
1999-04,2.158,
1999-05,2.305,
1999-06,3.562,
1999-07,2.740,
1999-08,2.834,
1999-09,3.321,
1999-10,3.168,
1999-11,3.779,
1999-12,3.193,
2000-01,2.534,
2000-02,2.653,
2000-03,3.067,
2000-04,2.581,
2000-05,2.412,
2000-06,2.575,
2000-07,2.169,
2000-08,2.179,
2000-09,2.053,
2000-10,2.187,
2000-11,2.267,
2000-12,3.641,
2001-01,2.704,
2001-02,2.954,
2001-03,2.801,
2001-04,3.029,
2001-05,3.045,
2001-06,2.643,
2001-07,2.924,
2001-08,2.594,
2001-09,3.352,
2001-10,3.143,
2001-11,3.920,
2001-12,3.995,
2002-01,3.152,
2002-02,3.420,
2002-03,3.391,
2002-04,3.632,
2002-05,3.295,
2002-06,3.882,
2002-07,3.513,
2002-08,3.452,
2002-09,3.087,
2002-10,3.455,
2002-11,3.780,
2002-12,5.146,
2003-01,4.343,
2003-02,3.783,
2003-03,4.239,
2003-04,3.093,
2003-05,4.298,
2003-06,4.151,
2003-07,3.545,
2003-08,3.301,
2003-09,3.135,
2003-10,2.637,
2003-11,3.590,
2003-12,3.863,
2004-01,3.530,
2004-02,3.627,
2004-03,3.778,
2004-04,3.406,
2004-05,3.712,
2004-06,4.469,
2004-07,3.595,
2004-08,3.048,
2004-09,3.618,
2004-10,4.463,
2004-11,5.589,
2004-12,5.411,
2005-01,4.833,
2005-02,4.532,
2005-03,3.894,
2005-04,4.019,
2005-05,4.477,
2005-06,4.290,
2005-07,5.070,
2005-08,3.877,
2005-09,4.146,
2005-10,4.152,
2005-11,3.808,
2005-12,4.008,
2006-01,4.107,
2006-02,3.639,
2006-03,3.849,
2006-04,4.016,
2006-05,4.395,
2006-06,4.911,
2006-07,5.060,
2006-08,4.906,
2006-09,6.029,
2006-10,6.064,
2006-11,6.218,
2006-12,5.991,
2007-01,5.836,
2007-02,5.695,
2007-03,5.814,
2007-04,4.819,
2007-05,5.526,
2007-06,6.471,
2007-07,5.992,
2007-08,5.989,
2007-09,6.041,
2007-10,5.814,
2007-11,5.920,
2007-12,6.700,
2008-01,5.385,
2008-02,6.318,
2008-03,6.444,
2008-04,7.100,
2008-05,7.700,
2008-06,6.950,
2008-07,7.240,
2008-08,6.865,
2008-09,6.112,
2008-10,4.950,
2008-11,4.779,
2008-12,3.956,
2009-01,4.077,
2009-02,3.861,
2009-03,3.310,
2009-04,3.539,
2009-05,3.041,
2009-06,3.473,
2009-07,2.332,
2009-08,2.403,
2009-09,3.059,
2009-10,3.325,
2009-11,2.956,
2009-12,2.931,
2010-01,2.847,
2010-02,2.860,
2010-03,2.549,
2010-04,2.376,
2010-05,2.567,
2010-06,2.447,
2010-07,2.406,
2010-08,2.749,
2010-09,2.668,
2010-10,2.389,
2010-11,2.250,
2010-12,1.845,
2011-01,1.888,
2011-02,1.881,
2011-03,1.745,
2011-04,1.618,
2011-05,1.991,
2011-06,2.093,
2011-07,2.194,
2011-08,2.433,
2011-09,2.527,
2011-10,2.523,
2011-11,2.500,
2011-12,2.614,
2012-01,2.718,
2012-02,2.547,
2012-03,2.619,
2012-04,2.654,
2012-05,3.144,
2012-06,3.035,
2012-07,3.120,
2012-08,3.050,
2012-09,2.815,
2012-10,2.558,
2012-11,2.588,
2012-12,2.701,
2013-01,2.517,
2013-02,2.489,
2013-03,2.705,
2013-04,2.584,
2013-05,2.444,
2013-06,2.668,
2013-07,2.597,
2013-08,2.328,
2013-09,2.198,
2013-10,2.064,
2013-11,1.961,
2013-12,1.818,
2014-01,2.376,
2014-02,2.439,
2014-03,2.498,
2014-04,2.312,
2014-05,2.280,
2014-06,2.067,
2014-07,1.891,
2014-08,1.887,
2014-09,1.962,
2014-10,1.924,
2014-11,1.941,
2014-12,1.874,Provisional value
