"",BBK01.OUG103,BBK01.OUG103_FLAGS
1979-01,14.601,
1979-02,14.759,
1979-03,15.024,
1979-04,15.224,
1979-05,15.500,
1979-06,15.597,
1979-07,15.976,
1979-08,16.227,
1979-09,16.496,
1979-10,16.820,
1979-11,17.205,
1979-12,17.329,
1980-01,17.345,
1980-02,17.686,
1980-03,17.926,
1980-04,17.979,
1980-05,18.397,
1980-06,18.525,
1980-07,18.737,
1980-08,18.852,
1980-09,18.947,
1980-10,19.190,
1980-11,19.535,
1980-12,19.480,
1981-01,19.534,
1981-02,19.710,
1981-03,19.842,
1981-04,20.152,
1981-05,20.447,
1981-06,20.690,
1981-07,20.730,
1981-08,20.952,
1981-09,21.307,
1981-10,21.672,
1981-11,21.848,
1981-12,21.403,
1982-01,21.544,
1982-02,21.507,
1982-03,21.481,
1982-04,21.472,
1982-05,21.490,
1982-06,21.124,
1982-07,21.506,
1982-08,21.584,
1982-09,21.428,
1982-10,21.474,
1982-11,21.481,
1982-12,21.210,
1983-01,20.961,
1983-02,20.726,
1983-03,20.780,
1983-04,21.144,
1983-05,21.283,
1983-06,21.178,
1983-07,21.355,
1983-08,21.694,
1983-09,21.589,
1983-10,21.704,
1983-11,21.719,
1983-12,21.545,
1984-01,21.515,
1984-02,21.589,
1984-03,21.564,
1984-04,21.748,
1984-05,21.751,
1984-06,21.690,
1984-07,21.688,
1984-08,21.676,
1984-09,21.856,
1984-10,22.072,
1984-11,22.253,
1984-12,22.285,
1985-01,22.467,
1985-02,22.691,
1985-03,22.515,
1985-04,22.577,
1985-05,22.699,
1985-06,22.695,
1985-07,22.879,
1985-08,23.526,
1985-09,23.793,
1985-10,24.249,
1985-11,24.644,
1985-12,24.749,
1986-01,25.006,
1986-02,25.510,
1986-03,25.836,
1986-04,26.516,
1986-05,27.133,
1986-06,27.413,
1986-07,27.911,
1986-08,28.861,
1986-09,29.241,
1986-10,29.740,
1986-11,30.128,
1986-12,30.531,
1987-01,31.207,
1987-02,32.011,
1987-03,32.529,
1987-04,33.080,
1987-05,33.851,
1987-06,34.293,
1987-07,34.947,
1987-08,35.577,
1987-09,36.226,
1987-10,36.691,
1987-11,37.196,
1987-12,37.150,
1988-01,37.723,
1988-02,38.657,
1988-03,39.091,
1988-04,39.468,
1988-05,40.011,
1988-06,40.205,
1988-07,40.689,
1988-08,41.080,
1988-09,41.292,
1988-10,41.818,
1988-11,42.155,
1988-12,42.418,
1989-01,42.831,
1989-02,43.430,
1989-03,43.490,
1989-04,44.032,
1989-05,44.460,
1989-06,44.490,
1989-07,44.881,
1989-08,44.880,
1989-09,45.140,
1989-10,46.204,
1989-11,46.783,
1989-12,46.592,
1990-01,46.917,
1990-02,48.160,
1990-03,48.571,
1990-04,48.646,
1990-05,48.989,
1990-06,49.019,
1990-07,49.259,
1990-08,49.534,
1990-09,49.600,
1990-10,49.664,
1990-11,49.826,
1990-12,49.593,
1991-01,49.798,
1991-02,50.073,
1991-03,50.189,
1991-04,50.885,
1991-05,50.789,
1991-06,50.914,
1991-07,51.624,
1991-08,52.435,
1991-09,52.474,
1991-10,53.170,
1991-11,53.915,
1991-12,53.623,
1992-01,52.946,
1992-02,53.873,
1992-03,54.385,
1992-04,55.201,
1992-05,55.961,
1992-06,56.483,
1992-07,57.599,
1992-08,58.581,
1992-09,59.091,
1992-10,60.146,
1992-11,61.313,
1992-12,61.538,
1993-01,67.086,
1993-02,68.053,
1993-03,70.116,
1993-04,71.763,
1993-05,72.797,
1993-06,73.677,
1993-07,75.576,
1993-08,77.528,
1993-09,79.807,
1993-10,82.287,
1993-11,84.359,
1993-12,86.343,
1994-01,88.884,
1994-02,91.012,
1994-03,92.526,
1994-04,94.042,
1994-05,95.821,
1994-06,97.174,
1994-07,98.992,
1994-08,100.529,
1994-09,101.789,
1994-10,103.235,
1994-11,104.665,
1994-12,105.483,
1995-01,105.304,
1995-02,105.523,
1995-03,106.604,
1995-04,108.041,
1995-05,110.496,
1995-06,111.541,
1995-07,113.002,
1995-08,114.394,
1995-09,117.050,
1995-10,119.234,
1995-11,122.900,
1995-12,125.344,
1996-01,126.918,
1996-02,128.608,
1996-03,129.266,
1996-04,130.658,
1996-05,131.527,
1996-06,131.891,
1996-07,133.674,
1996-08,135.196,
1996-09,136.794,
1996-10,138.888,
1996-11,140.731,
1996-12,143.177,
1997-01,145.530,
1997-02,147.474,
1997-03,148.809,
1997-04,149.965,
1997-05,150.961,
1997-06,152.626,
1997-07,154.791,
1997-08,156.327,
1997-09,158.211,
1997-10,160.978,
1997-11,163.149,
1997-12,165.331,
1998-01,168.030,
1998-02,169.778,
1998-03,171.234,
1998-04,173.647,
1998-05,175.667,
1998-06,177.386,
1998-07,180.365,
1998-08,185.043,
1998-09,186.374,
1998-10,189.017,
1998-11,192.206,
1998-12,195.533,
1999-01,184.517,
1999-02,188.200,
1999-03,188.501,
1999-04,190.668,
1999-05,194.926,
1999-06,198.232,
1999-07,201.353,
1999-08,204.072,
1999-09,206.612,
1999-10,205.704,
1999-11,209.131,
1999-12,210.367,
2000-01,212.075,
2000-02,213.363,
2000-03,215.006,
2000-04,217.239,
2000-05,219.036,
2000-06,218.307,
2000-07,222.305,
2000-08,223.926,
2000-09,225.480,
2000-10,226.262,
2000-11,226.093,
2000-12,227.122,
2001-01,228.286,
2001-02,230.220,
2001-03,230.901,
2001-04,232.629,
2001-05,231.925,
2001-06,233.435,
2001-07,234.370,
2001-08,235.311,
2001-09,235.141,
2001-10,236.632,
2001-11,237.589,
2001-12,236.945,
2002-01,236.860,
2002-02,237.062,
2002-03,236.929,
2002-04,238.383,
2002-05,236.784,
2002-06,237.997,
2002-07,238.904,
2002-08,242.779,
2002-09,241.361,
2002-10,242.898,
2002-11,243.917,
2002-12,242.495,
2003-01,242.041,
2003-02,241.968,
2003-03,241.620,
2003-04,241.554,
2003-05,241.977,
2003-06,241.186,
2003-07,241.983,
2003-08,242.824,
2003-09,244.242,
2003-10,244.565,
2003-11,244.870,
2003-12,239.642,
2004-01,239.665,
2004-02,239.206,
2004-03,238.575,
2004-04,238.631,
2004-05,238.676,
2004-06,238.924,
2004-07,241.100,
2004-08,241.510,
2004-09,238.524,
2004-10,239.581,
2004-11,239.833,
2004-12,208.444,
2005-01,207.966,
2005-02,208.596,
2005-03,210.126,
2005-04,212.254,
2005-05,214.312,
2005-06,216.749,
2005-07,218.252,
2005-08,217.123,
2005-09,214.696,
2005-10,214.366,
2005-11,214.304,
2005-12,211.683,
2006-01,210.112,
2006-02,209.133,
2006-03,207.773,
2006-04,207.576,
2006-05,207.952,
2006-06,205.585,
2006-07,205.323,
2006-08,204.772,
2006-09,204.847,
2006-10,204.996,
2006-11,204.679,
2006-12,201.714,
2007-01,197.947,
2007-02,196.229,
2007-03,195.032,
2007-04,193.166,
2007-05,193.099,
2007-06,191.738,
2007-07,189.426,
2007-08,188.573,
2007-09,186.757,
2007-10,185.379,
2007-11,184.921,
2007-12,182.660,
2008-01,180.569,
2008-02,180.956,
2008-03,178.231,
2008-04,176.453,
2008-05,176.210,
2008-06,174.670,
2008-07,173.554,
2008-08,172.536,
2008-09,170.230,
2008-10,169.230,
2008-11,168.277,
2008-12,164.541,
2009-01,162.251,
2009-02,161.197,
2009-03,158.281,
2009-04,156.488,
2009-05,155.153,
2009-06,152.715,
2009-07,150.701,
2009-08,148.913,
2009-09,147.242,
2009-10,146.108,
2009-11,145.805,
2009-12,143.225,
2010-01,140.552,
2010-02,140.965,
2010-03,139.696,
2010-04,139.375,
2010-05,138.273,
2010-06,136.288,
2010-07,135.392,
2010-08,134.582,
2010-09,134.140,
2010-10,133.756,
2010-11,133.746,
2010-12,131.242,
2011-01,128.490,
2011-02,126.737,
2011-03,125.185,
2011-04,124.317,
2011-05,123.506,
2011-06,122.095,
2011-07,121.766,
2011-08,121.138,
2011-09,120.795,
2011-10,120.949,
2011-11,120.570,
2011-12,118.967,
2012-01,118.418,
2012-02,116.993,
2012-03,115.296,
2012-04,114.810,
2012-05,114.246,
2012-06,112.935,
2012-07,111.671,
2012-08,111.157,
2012-09,110.258,
2012-10,109.026,
2012-11,109.251,
2012-12,107.334,
2013-01,105.691,
2013-02,104.537,
2013-03,102.545,
2013-04,101.717,
2013-05,100.311,
2013-06,98.896,
2013-07,97.601,
2013-08,97.028,
2013-09,94.373,
2013-10,93.196,
2013-11,92.815,
2013-12,90.566,
2014-01,88.537,
2014-02,87.832,
2014-03,86.466,
2014-04,85.887,
2014-05,85.609,
2014-06,83.566,
2014-07,83.151,
2014-08,82.003,
2014-09,80.048,
2014-10,79.679,
2014-11,79.340,
2014-12,76.899,Provisional value
