"",BBK01.QUY356,BBK01.QUY356_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Switzerland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:38,
2002-03,2.590,
2002-04,3.757,
2002-05,3.025,
2002-06,2.239,
2002-07,1.940,
2002-08,1.167,
2002-09,1.140,
2002-10,0.975,
2002-11,0.927,
2002-12,1.213,
2003-01,1.102,
2003-02,1.173,
2003-03,1.103,
2003-04,0.722,
2003-05,1.461,
2003-06,2.406,
2003-07,2.591,
2003-08,2.758,
2003-09,2.518,
2003-10,2.031,
2003-11,1.447,
2003-12,1.028,
2004-01,0.853,
2004-02,1.726,
2004-03,2.235,
2004-04,-3.387,
2004-05,-0.338,
2004-06,-0.288,
2004-07,1.107,
2004-08,0.867,
2004-09,1.439,
2004-10,1.902,
2004-11,1.309,
2004-12,1.285,
2005-01,1.014,
2005-02,1.216,
2005-03,1.146,
2005-04,1.699,
2005-05,2.217,
2005-06,1.889,
2005-07,2.420,
2005-08,2.343,
2005-09,2.244,
2005-10,1.812,
2005-11,1.518,
2005-12,0.956,
2006-01,1.599,
2006-02,-3.144,
2006-03,-2.472,
2006-04,-2.486,
2006-05,0.306,
2006-06,0.878,
2006-07,1.928,
2006-08,1.848,
2006-09,1.743,
2006-10,2.610,
2006-11,2.603,
2006-12,4.083,
2007-01,3.447,
2007-02,4.177,
2007-03,0.260,
2007-04,1.494,
2007-05,3.591,
2007-06,5.695,
2007-07,5.251,
2007-08,5.889,
2007-09,5.434,
2007-10,5.496,
2007-11,5.423,
2007-12,6.500,
2008-01,5.147,
2008-02,3.146,
2008-03,1.903,
2008-04,-0.390,
2008-05,2.468,
2008-06,2.970,
2008-07,3.026,
2008-08,3.186,
2008-09,1.803,
2008-10,1.969,
2008-11,1.661,
2008-12,1.663,
2009-01,1.407,
2009-02,0.262,
2009-03,1.812,
2009-04,2.773,
2009-05,2.364,
2009-06,2.204,
2009-07,1.945,
2009-08,1.272,
2009-09,1.570,
2009-10,1.568,
2009-11,1.628,
2009-12,1.825,
2010-01,2.166,
2010-02,2.763,
2010-03,2.305,
2010-04,2.216,
2010-05,2.884,
2010-06,2.645,
2010-07,2.778,
2010-08,2.583,
2010-09,2.623,
2010-10,3.264,
2010-11,3.484,
2010-12,2.439,
2011-01,1.781,
2011-02,-2.130,
2011-03,1.448,
2011-04,1.217,
2011-05,1.708,
2011-06,3.044,
2011-07,2.304,
2011-08,1.133,
2011-09,1.400,
2011-10,1.508,
2011-11,1.303,
2011-12,1.438,
2012-01,1.041,
2012-02,-1.554,
2012-03,1.438,
2012-04,0.835,
2012-05,0.811,
2012-06,3.467,
2012-07,4.846,
2012-08,3.977,
2012-09,1.985,
2012-10,2.529,
2012-11,2.011,
2012-12,1.445,
2013-01,0.829,
2013-02,-1.967,
2013-03,0.077,
2013-04,-0.362,
2013-05,0.254,
2013-06,0.080,
2013-07,0.783,
2013-08,0.060,
2013-09,0.306,
2013-10,1.007,
2013-11,1.613,
2013-12,1.177,
2014-01,0.878,
2014-02,-4.990,
2014-03,0.225,
2014-04,0.275,
2014-05,1.072,
2014-06,1.316,
2014-07,1.105,
2014-08,0.954,
2014-09,0.313,
2014-10,0.714,
