"",BBK01.RU5716,BBK01.RU5716_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Cyprus / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:11:57,
1982-06,0.023,
1982-07,0.026,
1982-08,0.046,
1982-09,0.048,
1982-10,0.041,
1982-11,0.030,
1982-12,0.047,
1983-01,0.034,
1983-02,0.041,
1983-03,0.033,
1983-04,0.033,
1983-05,0.032,
1983-06,0.019,
1983-07,0.025,
1983-08,0.026,
1983-09,0.024,
1983-10,0.023,
1983-11,0.024,
1983-12,0.025,
1984-01,0.025,
1984-02,0.025,
1984-03,0.019,
1984-04,0.018,
1984-05,0.020,
1984-06,0.020,
1984-07,0.023,
1984-08,0.026,
1984-09,0.034,
1984-10,0.029,
1984-11,0.031,
1984-12,0.042,
1985-01,0.032,
1985-02,0.033,
1985-03,0.032,
1985-04,0.033,
1985-05,0.033,
1985-06,0.032,
1985-07,0.030,
1985-08,0.031,
1985-09,0.035,
1985-10,0.032,
1985-11,0.033,
1985-12,0.034,
1986-01,0.030,
1986-02,0.031,
1986-03,0.031,
1986-04,0.028,
1986-05,0.032,
1986-06,0.029,
1986-07,0.028,
1986-08,0.029,
1986-09,0.033,
1986-10,0.025,
1986-11,0.026,
1986-12,0.027,
1987-01,0.033,
1987-02,0.034,
1987-03,0.040,
1987-04,0.037,
1987-05,0.051,
1987-06,0.046,
1987-07,0.046,
1987-08,0.042,
1987-09,0.040,
1987-10,0.036,
1987-11,0.045,
1987-12,0.042,
1988-01,0.042,
1988-02,0.046,
1988-03,0.050,
1988-04,0.049,
1988-05,0.049,
1988-06,0.065,
1988-07,0.064,
1988-08,0.052,
1988-09,0.059,
1988-10,0.067,
1988-11,0.077,
1988-12,0.065,
1989-01,0.061,
1989-02,0.066,
1989-03,0.075,
1989-04,0.098,
1989-05,0.070,
1989-06,0.101,
1989-07,0.098,
1989-08,0.104,
1989-09,0.109,
1989-10,0.109,
1989-11,0.122,
1989-12,0.100,
1990-01,0.086,
1990-02,0.112,
1990-03,0.105,
1990-04,0.122,
1990-05,0.124,
1990-06,0.168,
1990-07,0.159,
1990-08,0.186,
1990-09,0.182,
1990-10,0.182,
1990-11,0.163,
1990-12,0.209,
1991-01,0.185,
1991-02,0.204,
1991-03,0.188,
1991-04,0.187,
1991-05,0.202,
1991-06,0.225,
1991-07,0.188,
1991-08,0.169,
1991-09,0.161,
1991-10,0.167,
1991-11,0.146,
1991-12,0.143,
1992-01,0.129,
1992-02,0.128,
1992-03,0.149,
1992-04,0.138,
1992-05,0.142,
1992-06,0.119,
1992-07,0.120,
1992-08,0.109,
1992-09,0.116,
1992-10,0.121,
1992-11,0.106,
1992-12,0.129,
1993-01,0.153,
1993-02,0.143,
1993-03,0.163,
1993-04,0.202,
1993-05,0.193,
1993-06,0.189,
1993-07,0.170,
1993-08,0.207,
1993-09,0.161,
1993-10,0.166,
1993-11,0.150,
1993-12,0.157,
1994-01,0.167,
1994-02,0.143,
1994-03,0.157,
1994-04,0.179,
1994-05,0.169,
1994-06,0.209,
1994-07,0.239,
1994-08,0.245,
1994-09,0.271,
1994-10,0.205,
1994-11,0.263,
1994-12,0.291,
1995-01,0.278,
1995-02,0.269,
1995-03,0.298,
1995-04,0.352,
1995-05,0.343,
1995-06,0.273,
1995-07,0.375,
1995-08,0.367,
1995-09,0.291,
1995-10,0.444,
1995-11,0.364,
1995-12,0.364,
1996-01,0.284,
1996-02,0.282,
1996-03,0.221,
1996-04,0.326,
1996-05,0.318,
1996-06,0.313,
1996-07,0.296,
1996-08,0.355,
1996-09,0.292,
1996-10,0.235,
1996-11,0.320,
1996-12,0.307,
1997-01,0.350,
1997-02,0.371,
1997-03,0.300,
1997-04,0.271,
1997-05,0.301,
1997-06,0.332,
1997-07,0.343,
1997-08,0.380,
1997-09,0.314,
1997-10,0.259,
1997-11,0.302,
1997-12,0.439,
1998-01,0.305,
1998-02,0.299,
1998-03,0.401,
1998-04,0.445,
1998-05,0.454,
1998-06,0.509,
1998-07,0.510,
1998-08,0.607,
1998-09,0.509,
1998-10,0.525,
1998-11,0.527,
1998-12,0.597,
1999-01,0.624,
1999-02,0.609,
1999-03,0.504,
1999-04,0.576,
1999-05,0.560,
1999-06,0.567,
1999-07,0.550,
1999-08,0.593,
