"",BBK01.OUN371,BBK01.OUN371_FLAGS
"",Loans to foreign enterprises and households for over five years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:29,
1999-01,24.284,
1999-02,25.105,
1999-03,25.883,
1999-04,26.273,
1999-05,26.810,
1999-06,27.457,
1999-07,27.317,
1999-08,27.878,
1999-09,28.261,
1999-10,29.172,
1999-11,29.867,
1999-12,30.882,
2000-01,31.654,
2000-02,32.017,
2000-03,32.575,
2000-04,34.526,
2000-05,33.512,
2000-06,33.432,
2000-07,35.091,
2000-08,36.833,
2000-09,37.270,
2000-10,38.835,
2000-11,38.299,
2000-12,36.976,
2001-01,36.969,
2001-02,37.030,
2001-03,38.221,
2001-04,38.235,
2001-05,39.629,
2001-06,39.858,
2001-07,38.509,
2001-08,37.162,
2001-09,37.774,
2001-10,38.110,
2001-11,38.759,
2001-12,39.053,
2002-01,39.744,
2002-02,39.811,
2002-03,39.884,
2002-04,40.247,
2002-05,39.188,
2002-06,37.590,
2002-07,38.242,
2002-08,37.923,
2002-09,37.486,
2002-10,37.538,
2002-11,37.418,
2002-12,35.857,
2003-01,34.977,
2003-02,34.993,
2003-03,34.438,
2003-04,34.333,
2003-05,32.680,
2003-06,32.752,
2003-07,32.821,
2003-08,33.607,
2003-09,32.122,
2003-10,32.341,
2003-11,31.854,
2003-12,30.610,
2004-01,31.032,
2004-02,31.041,
2004-03,31.365,
2004-04,31.644,
2004-05,31.009,
2004-06,31.115,
2004-07,30.937,
2004-08,30.827,
2004-09,30.297,
2004-10,29.847,
2004-11,28.795,
2004-12,28.246,
2005-01,28.634,
2005-02,28.400,
2005-03,28.741,
2005-04,28.595,
2005-05,29.627,
2005-06,29.053,
2005-07,28.713,
2005-08,29.058,
2005-09,28.834,
2005-10,29.232,
2005-11,29.846,
2005-12,29.613,
2006-01,29.064,
2006-02,29.492,
2006-03,28.973,
2006-04,28.211,
2006-05,27.857,
2006-06,27.735,
2006-07,27.695,
2006-08,27.900,
2006-09,27.859,
2006-10,27.805,
2006-11,27.534,
2006-12,27.394,
2007-01,27.617,
2007-02,27.505,
2007-03,27.475,
2007-04,27.137,
2007-05,27.368,
2007-06,27.729,
2007-07,27.861,
2007-08,28.045,
2007-09,27.739,
2007-10,27.230,
2007-11,27.442,
2007-12,27.608,
2008-01,27.861,
2008-02,27.578,
2008-03,27.134,
2008-04,27.573,
2008-05,27.874,
2008-06,27.135,
2008-07,27.239,
2008-08,28.526,
2008-09,29.465,
2008-10,32.284,
2008-11,31.885,
2008-12,30.730,
2009-01,32.314,
2009-02,32.849,
2009-03,31.711,
2009-04,31.915,
2009-05,30.512,
2009-06,30.315,
2009-07,30.528,
2009-08,29.746,
2009-09,29.125,
2009-10,28.815,
2009-11,28.424,
2009-12,29.044,
2010-01,29.490,
2010-02,29.710,
2010-03,29.981,
2010-04,30.545,
2010-05,32.266,
2010-06,32.238,
2010-07,30.547,
2010-08,31.053,
2010-09,29.721,
2010-10,29.558,
2010-11,30.305,
2010-12,30.022,
2011-01,29.443,
2011-02,29.272,
2011-03,28.843,
2011-04,27.677,
2011-05,28.213,
2011-06,27.992,
2011-07,28.838,
2011-08,28.504,
2011-09,29.636,
2011-10,29.107,
2011-11,30.077,
2011-12,30.611,
2012-01,30.536,
2012-02,29.817,
2012-03,29.923,
2012-04,30.170,
2012-05,31.372,
2012-06,30.855,
2012-07,31.359,
2012-08,31.072,
2012-09,30.485,
2012-10,30.770,
2012-11,30.849,
2012-12,30.172,
2013-01,29.512,
2013-02,29.684,
2013-03,30.179,
2013-04,30.061,
2013-05,30.135,
2013-06,29.793,
2013-07,29.640,
2013-08,29.697,
2013-09,29.475,
2013-10,29.235,
2013-11,29.399,
2013-12,28.890,
2014-01,29.236,
2014-02,28.948,
2014-03,29.002,
2014-04,28.754,
2014-05,29.182,
2014-06,29.245,
2014-07,29.661,
2014-08,30.108,
2014-09,31.234,
2014-10,31.577,
2014-11,31.560,
2014-12,31.899,Provisional value
