"",BBK01.WZ3410,BBK01.WZ3410_FLAGS
2004-09,4.11,
2004-10,4.00,
2004-11,3.89,
2004-12,3.79,
2005-01,3.63,
2005-02,3.78,
2005-03,3.77,
2005-04,3.52,
2005-05,3.36,
2005-06,3.25,
2005-07,3.27,
2005-08,3.22,
2005-09,3.27,
2005-10,3.49,
2005-11,3.49,
2005-12,3.35,
2006-01,3.56,
2006-02,3.58,
2006-03,3.84,
2006-04,4.07,
2006-05,4.02,
2006-06,4.16,
2006-07,4.00,
2006-08,3.87,
2006-09,3.74,
2006-10,3.84,
2006-11,3.77,
2006-12,4.00,
2007-01,4.15,
2007-02,4.02,
2007-03,4.11,
2007-04,4.28,
2007-05,4.45,
2007-06,4.61,
2007-07,4.42,
2007-08,4.36,
2007-09,4.43,
2007-10,4.30,
2007-11,4.22,
2007-12,4.46,
2008-01,4.11,
2008-02,4.10,
2008-03,4.14,
2008-04,4.34,
2008-05,4.56,
2008-06,4.72,
2008-07,4.57,
2008-08,4.30,
2008-09,4.25,
2008-10,4.06,
2008-11,3.54,
2008-12,3.29,
2009-01,3.64,
2009-02,3.50,
2009-03,3.44,
2009-04,3.60,
2009-05,3.90,
2009-06,3.73,
2009-07,3.64,
2009-08,3.48,
2009-09,3.48,
2009-10,3.58,
2009-11,3.40,
2009-12,3.62,
2010-01,3.45,
2010-02,3.39,
2010-03,3.36,
2010-04,3.26,
2010-05,2.90,
2010-06,2.84,
2010-07,2.93,
2010-08,2.31,
2010-09,2.46,
2010-10,2.75,
2010-11,2.92,
2010-12,3.19,
2011-01,3.36,
2011-02,3.33,
2011-03,3.53,
2011-04,3.44,
2011-05,3.21,
2011-06,3.19,
2011-07,2.84,
2011-08,2.41,
2011-09,2.17,
2011-10,2.38,
2011-11,2.55,
2011-12,2.06,
2012-01,2.07,
2012-02,2.05,
2012-03,2.07,
2012-04,1.90,
2012-05,1.47,
2012-06,1.82,
2012-07,1.55,
2012-08,1.56,
2012-09,1.64,
2012-10,1.70,
2012-11,1.58,
2012-12,1.49,
2013-01,1.74,
2013-02,1.63,
2013-03,1.44,
2013-04,1.37,
2013-05,1.62,
2013-06,1.85,
2013-07,1.86,
2013-08,2.02,
2013-09,1.92,
2013-10,1.86,
2013-11,1.92,
2013-12,2.18,
2014-01,1.83,
2014-02,1.77,
2014-03,1.75,
2014-04,1.71,
2014-05,1.53,
2014-06,1.43,
2014-07,1.32,
2014-08,1.06,
2014-09,1.11,
2014-10,0.99,
2014-11,0.84,
2014-12,0.70,
2015-01,0.42,
