"",BBSA1.M.LE.BG64.1400.U6.S_1.A1.F_3._X.Z01.M.B.SUM.EUR,BBSA1.M.LE.BG64.1400.U6.S_1.A1.F_3._X.Z01.M.B.SUM.EUR_FLAGS
"","Stock - Holder: Households/Domestic (home or reference area), Issuer: All sectors/World, Security: Debt securities",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-06 11:29:52,
2013-01,196308,
2013-02,194710,
2013-03,193141,
2013-04,191770,
2013-05,189209,
2013-06,184102,
2013-07,183581,
2013-08,182305,
2013-09,181993,
2013-10,182137,
2013-11,181663,
2013-12,178985,
2014-01,178103,
2014-02,179327,
2014-03,177733,
2014-04,177607,
2014-05,178101,
2014-06,176358,
2014-07,173521,
2014-08,172139,
2014-09,168895,
2014-10,165692,
2014-11,164911,
