"",BBK01.QUV718,BBK01.QUV718_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Iran / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:12,
2001-12,0.354,
2002-01,0.362,
2002-02,0.349,
2002-03,0.358,
2002-04,0.355,
2002-05,0.378,
2002-06,0.403,
2002-07,0.432,
2002-08,0.461,
2002-09,0.457,
2002-10,0.479,
2002-11,0.507,
2002-12,0.485,
2003-01,0.495,
2003-02,0.436,
2003-03,0.439,
2003-04,0.417,
2003-05,0.437,
2003-06,0.432,
2003-07,0.495,
2003-08,0.448,
2003-09,0.436,
2003-10,0.431,
2003-11,0.410,
2003-12,0.399,
2004-01,0.425,
2004-02,0.488,
2004-03,0.521,
2004-04,0.587,
2004-05,0.616,
2004-06,0.754,
2004-07,0.777,
2004-08,0.760,
2004-09,0.824,
2004-10,0.884,
2004-11,0.930,
2004-12,1.033,
2005-01,1.117,
2005-02,1.098,
2005-03,1.116,
2005-04,1.131,
2005-05,1.152,
2005-06,1.166,
2005-07,1.182,
2005-08,1.155,
2005-09,1.133,
2005-10,1.137,
2005-11,1.112,
2005-12,1.177,
2006-01,1.186,
2006-02,1.227,
2006-03,1.197,
2006-04,1.121,
2006-05,1.123,
2006-06,1.121,
2006-07,1.072,
2006-08,1.041,
2006-09,0.983,
2006-10,0.907,
2006-11,0.821,
2006-12,0.752,
2007-01,0.732,
2007-02,0.669,
2007-03,0.612,
2007-04,0.600,
2007-05,0.573,
2007-06,0.544,
2007-07,0.606,
2007-08,0.792,
2007-09,0.642,
2007-10,0.702,
2007-11,0.764,
2007-12,0.718,
2008-01,0.691,
2008-02,0.673,
2008-03,0.653,
2008-04,0.683,
2008-05,0.581,
2008-06,0.567,
2008-07,0.533,
2008-08,0.498,
2008-09,0.471,
2008-10,0.483,
2008-11,0.463,
2008-12,0.456,
2009-01,0.475,
2009-02,0.435,
2009-03,0.381,
2009-04,0.362,
2009-05,0.351,
2009-06,0.407,
2009-07,0.408,
2009-08,0.402,
2009-09,0.426,
2009-10,0.372,
2009-11,0.390,
2009-12,0.400,
2010-01,0.485,
2010-02,0.502,
2010-03,0.501,
2010-04,0.569,
2010-05,0.627,
2010-06,0.732,
2010-07,0.791,
2010-08,0.808,
2010-09,0.857,
2010-10,0.936,
2010-11,0.969,
2010-12,1.117,
2011-01,1.227,
2011-02,1.148,
2011-03,0.928,
2011-04,0.857,
2011-05,0.670,
2011-06,0.565,
2011-07,0.475,
2011-08,0.485,
2011-09,0.445,
2011-10,0.393,
2011-11,0.349,
2011-12,0.266,
2012-01,0.216,
2012-02,0.169,
2012-03,0.139,
2012-04,0.113,
2012-05,0.183,
2012-06,0.156,
2012-07,0.170,
2012-08,0.194,
2012-09,0.196,
2012-10,0.189,
2012-11,0.208,
2012-12,0.215,
2013-01,0.226,
2013-02,0.236,
2013-03,0.238,
2013-04,0.234,
2013-05,0.248,
2013-06,0.190,
2013-07,0.198,
2013-08,0.212,
2013-09,0.190,
2013-10,0.184,
2013-11,0.185,
2013-12,0.223,
2014-01,0.214,
2014-02,0.190,
2014-03,0.182,
2014-04,0.170,
2014-05,0.170,
2014-06,0.189,
2014-07,0.185,
2014-08,0.171,
2014-09,0.141,
2014-10,0.130,
2014-11,0.157,
2014-12,0.142,
