"",BBK01.QX6509,BBK01.QX6509_FLAGS
"",Banks in Germany: Claims on non-residents / Sri Lanka / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:26:54,
1995-01,0.407,
1995-02,0.407,
1995-03,0.407,
1995-04,0.405,
1995-05,0.405,
1995-06,0.399,
1995-07,0.400,
1995-08,0.401,
1995-09,0.402,
1995-10,0.399,
1995-11,0.402,
1995-12,0.399,
1996-01,0.425,
1996-02,0.480,
1996-03,0.505,
1996-04,0.475,
1996-05,0.489,
1996-06,0.460,
1996-07,0.463,
1996-08,0.464,
1996-09,0.465,
1996-10,0.394,
1996-11,0.395,
1996-12,0.397,
1997-01,0.390,
1997-02,0.389,
1997-03,0.411,
1997-04,0.421,
1997-05,0.416,
1997-06,0.391,
1997-07,0.390,
1997-08,0.396,
1997-09,0.400,
1997-10,0.398,
1997-11,0.395,
1997-12,0.386,
1998-01,0.387,
1998-02,0.388,
1998-03,0.388,
1998-04,0.423,
1998-05,0.427,
1998-06,0.378,
1998-07,0.378,
1998-08,0.387,
1998-09,0.385,
1998-10,0.383,
1998-11,0.389,
1998-12,0.387,
1999-01,0.388,
1999-02,0.438,
1999-03,0.476,
1999-04,0.435,
1999-05,0.489,
1999-06,0.533,
1999-07,0.528,
1999-08,0.547,
1999-09,0.578,
1999-10,0.582,
1999-11,0.570,
1999-12,0.573,
2000-01,0.576,
2000-02,0.569,
2000-03,0.545,
2000-04,0.529,
2000-05,0.502,
2000-06,0.521,
2000-07,0.513,
2000-08,0.496,
2000-09,0.531,
2000-10,0.511,
2000-11,0.553,
2000-12,0.504,
2001-01,0.553,
2001-02,0.543,
2001-03,0.524,
2001-04,0.561,
2001-05,0.603,
2001-06,0.564,
2001-07,0.542,
2001-08,0.454,
2001-09,0.496,
2001-10,0.427,
2001-11,0.413,
2001-12,0.419,
2002-01,0.411,
2002-02,0.411,
2002-03,.,No value available
2002-04,0.457,
2002-05,0.469,
2002-06,0.412,
2002-07,0.404,
2002-08,0.405,
2002-09,0.404,
2002-10,0.403,
2002-11,0.403,
2002-12,0.398,
2003-01,0.398,
2003-02,0.399,
2003-03,0.399,
2003-04,0.399,
2003-05,0.400,
2003-06,0.394,
2003-07,0.396,
2003-08,0.395,
2003-09,0.395,
2003-10,0.395,
2003-11,0.398,
2003-12,0.396,
2004-01,0.395,
2004-02,0.397,
2004-03,0.394,
2004-04,0.394,
2004-05,0.395,
2004-06,0.390,
2004-07,0.391,
2004-08,0.391,
2004-09,0.391,
2004-10,0.392,
2004-11,0.395,
2004-12,0.399,
2005-01,0.400,
2005-02,0.400,
2005-03,0.401,
2005-04,0.401,
2005-05,0.402,
2005-06,0.414,
2005-07,0.415,
2005-08,0.401,
2005-09,0.403,
2005-10,0.405,
2005-11,0.416,
2005-12,0.412,
2006-01,0.424,
2006-02,0.425,
2006-03,0.432,
2006-04,0.433,
2006-05,0.436,
2006-06,0.423,
2006-07,0.425,
2006-08,0.425,
2006-09,0.427,
2006-10,0.428,
2006-11,0.430,
2006-12,0.419,
2007-01,0.423,
2007-02,0.424,
2007-03,0.426,
2007-04,0.426,
2007-05,0.426,
2007-06,0.412,
2007-07,0.412,
2007-08,0.413,
2007-09,0.413,
2007-10,0.421,
2007-11,0.422,
2007-12,0.408,
2008-01,0.409,
2008-02,0.412,
2008-03,0.413,
2008-04,0.413,
2008-05,0.416,
2008-06,0.405,
2008-07,0.402,
2008-08,0.403,
2008-09,0.403,
2008-10,0.404,
2008-11,0.404,
2008-12,0.391,
2009-01,0.393,
2009-02,0.394,
2009-03,0.394,
2009-04,0.398,
2009-05,0.399,
2009-06,0.385,
2009-07,0.390,
2009-08,0.073,
2009-09,0.073,
2009-10,0.072,
2009-11,0.079,
2009-12,0.071,
2010-01,0.072,
2010-02,0.073,
2010-03,0.073,
2010-04,0.072,
2010-05,0.072,
2010-06,0.068,
2010-07,0.058,
2010-08,0.060,
2010-09,0.060,
2010-10,0.059,
2010-11,0.059,
2010-12,0.053,
2011-01,0.051,
2011-02,0.051,
2011-03,0.051,
2011-04,0.050,
2011-05,0.050,
2011-06,0.049,
2011-07,0.048,
2011-08,0.049,
2011-09,0.050,
2011-10,0.051,
2011-11,0.049,
2011-12,0.045,
2012-01,0.045,
2012-02,0.045,
2012-03,0.044,
2012-04,0.044,
2012-05,0.043,
2012-06,0.043,
2012-07,0.040,
2012-08,0.041,
2012-09,0.042,
2012-10,0.041,
2012-11,0.039,
2012-12,0.036,
2013-01,0.036,
2013-02,0.036,
2013-03,0.036,
2013-04,0.036,
2013-05,0.036,
2013-06,0.035,
2013-07,0.036,
2013-08,0.036,
2013-09,0.036,
2013-10,0.037,
2013-11,0.036,
2013-12,0.033,
2014-01,0.033,
2014-02,0.033,
2014-03,0.033,
2014-04,0.033,
2014-05,0.037,
2014-06,0.031,
2014-07,0.030,
2014-08,0.030,
2014-09,0.031,
2014-10,0.031,
2014-11,0.031,
2014-12,0.028,
