"",BBK01.OUN251,BBK01.OUN251_FLAGS
"",Bearer debt securities outstanding / with a maturity of more than 1 year / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:07:50,
1968-12,4.147,
1969-01,4.130,
1969-02,4.203,
1969-03,4.215,
1969-04,4.215,
1969-05,4.231,
1969-06,4.280,
1969-07,4.273,
1969-08,4.326,
1969-09,4.362,
1969-10,4.388,
1969-11,4.372,
1969-12,4.381,
1970-01,4.375,
1970-02,4.464,
1970-03,4.525,
1970-04,4.563,
1970-05,4.584,
1970-06,4.602,
1970-07,4.652,
1970-08,4.670,
1970-09,4.657,
1970-10,4.793,
1970-11,4.784,
1970-12,4.864,
1971-01,4.848,
1971-02,4.835,
1971-03,4.841,
1971-04,4.873,
1971-05,4.909,
1971-06,4.900,
1971-07,5.034,
1971-08,5.085,
1971-09,5.009,
1971-10,5.141,
1971-11,5.261,
1971-12,5.283,
1972-01,5.297,
1972-02,5.261,
1972-03,5.369,
1972-04,5.429,
1972-05,5.561,
1972-06,5.761,
1972-07,5.905,
1972-08,5.997,
1972-09,6.013,
1972-10,5.979,
1972-11,5.988,
1972-12,6.001,
1973-01,6.140,
1973-02,6.273,
1973-03,6.316,
1973-04,6.335,
1973-05,6.369,
1973-06,6.488,
1973-07,6.524,
1973-08,6.539,
1973-09,6.459,
1973-10,6.526,
1973-11,6.537,
1973-12,6.514,
1974-01,6.563,
1974-02,6.648,
1974-03,6.716,
1974-04,6.714,
1974-05,6.737,
1974-06,6.719,
1974-07,6.692,
1974-08,6.818,
1974-09,6.763,
1974-10,6.802,
1974-11,6.988,
1974-12,6.889,
1975-01,6.910,
1975-02,7.203,
1975-03,7.354,
1975-04,7.367,
1975-05,7.448,
1975-06,7.547,
1975-07,7.769,
1975-08,7.832,
1975-09,7.901,
1975-10,7.830,
1975-11,7.881,
1975-12,7.929,
1976-01,7.987,
1976-02,8.081,
1976-03,8.256,
1976-04,8.343,
1976-05,8.398,
1976-06,8.499,
1976-07,8.584,
1976-08,8.687,
1976-09,8.858,
1976-10,8.927,
1976-11,8.908,
1976-12,8.818,
1977-01,8.821,
1977-02,8.880,
1977-03,8.949,
1977-04,8.944,
1977-05,8.973,
1977-06,9.031,
1977-07,9.210,
1977-08,9.247,
1977-09,9.269,
1977-10,9.277,
1977-11,9.410,
1977-12,9.451,
1978-01,9.505,
1978-02,9.628,
1978-03,10.091,
1978-04,10.127,
1978-05,10.308,
1978-06,10.399,
1978-07,10.403,
1978-08,10.389,
1978-09,10.410,
1978-10,10.269,
1978-11,10.326,
1978-12,10.444,
1979-01,10.450,
1979-02,10.549,
1979-03,10.866,
1979-04,11.064,
1979-05,11.085,
1979-06,11.113,
1979-07,11.049,
1979-08,10.968,
1979-09,10.917,
1979-10,10.915,
1979-11,10.934,
1979-12,11.000,
1980-01,10.967,
1980-02,10.958,
1980-03,11.088,
1980-04,11.222,
1980-05,11.309,
1980-06,11.255,
1980-07,11.270,
1980-08,11.133,
1980-09,11.145,
1980-10,11.003,
1980-11,11.042,
1980-12,10.968,
1981-01,11.211,
1981-02,11.359,
1981-03,11.707,
1981-04,11.786,
1981-05,11.922,
1981-06,11.932,
1981-07,11.983,
1981-08,12.089,
1981-09,12.137,
1981-10,12.278,
1981-11,12.405,
1981-12,12.513,
1982-01,12.576,
1982-02,12.775,
1982-03,12.764,
1982-04,13.051,
1982-05,13.161,
1982-06,13.145,
1982-07,13.297,
1982-08,13.451,
1982-09,13.594,
1982-10,14.130,
1982-11,14.476,
1982-12,14.800,
1983-01,14.882,
1983-02,14.843,
1983-03,14.932,
1983-04,15.339,
1983-05,15.377,
1983-06,15.654,
1983-07,15.800,
1983-08,15.868,
1983-09,16.114,
1983-10,16.194,
1983-11,16.371,
1983-12,16.645,
1984-01,16.671,
1984-02,16.543,
1984-03,16.577,
1984-04,16.998,
1984-05,17.057,
1984-06,17.117,
1984-07,17.310,
1984-08,17.606,
1984-09,17.940,
1984-10,18.241,
1984-11,18.607,
1984-12,18.732,
1985-01,18.700,
1985-02,18.944,
1985-03,19.573,
1985-04,19.501,
1985-05,19.689,
1985-06,19.943,
1985-07,20.221,
1985-08,20.415,
1985-09,20.949,
1985-10,21.432,
1985-11,22.083,
1985-12,22.363,
1986-01,23.316,
1986-02,23.656,
1986-03,23.922,
1986-04,24.213,
1986-05,24.429,
1986-06,24.769,
1986-07,25.359,
1986-08,25.592,
1986-09,26.087,
1986-10,26.405,
1986-11,26.956,
1986-12,27.245,
1987-01,28.307,
1987-02,28.523,
1987-03,28.702,
1987-04,28.927,
1987-05,29.718,
1987-06,29.827,
1987-07,29.661,
1987-08,29.791,
1987-09,29.886,
1987-10,29.684,
1987-11,29.715,
1987-12,29.658,
1988-01,29.800,
1988-02,29.823,
1988-03,30.058,
1988-04,29.923,
1988-05,29.829,
1988-06,29.826,
1988-07,29.724,
1988-08,29.842,
1988-09,30.035,
1988-10,30.499,
1988-11,30.525,
1988-12,29.399,
1989-01,29.416,
1989-02,29.483,
1989-03,29.933,
1989-04,30.058,
1989-05,30.492,
1989-06,30.975,
1989-07,31.353,
1989-08,31.642,
1989-09,32.231,
1989-10,32.862,
1989-11,33.410,
1989-12,34.006,
1990-01,35.432,
1990-02,36.927,
1990-03,38.242,
1990-04,38.954,
1990-05,39.815,
1990-06,40.076,
1990-07,40.459,
1990-08,43.918,
1990-09,50.163,
1990-10,62.366,
1990-11,66.712,
1990-12,73.648,
1991-01,76.910,
