"",BBK01.OUG402,BBK01.OUG402_FLAGS
"",Balances and loans to banks (MFIs) / long-term / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:13,
1999-01,204.884,
1999-02,208.496,
1999-03,209.067,
1999-04,211.695,
1999-05,217.245,
1999-06,220.794,
1999-07,223.889,
1999-08,226.454,
1999-09,228.835,
1999-10,228.570,
1999-11,232.243,
1999-12,234.941,
2000-01,236.666,
2000-02,238.725,
2000-03,240.939,
2000-04,243.558,
2000-05,245.253,
2000-06,244.214,
2000-07,248.414,
2000-08,248.940,
2000-09,250.854,
2000-10,252.087,
2000-11,251.860,
2000-12,254.471,
2001-01,255.842,
2001-02,257.957,
2001-03,259.780,
2001-04,261.812,
2001-05,260.105,
2001-06,262.197,
2001-07,262.696,
2001-08,262.815,
2001-09,263.356,
2001-10,265.342,
2001-11,266.768,
2001-12,266.319,
2002-01,266.726,
2002-02,267.275,
2002-03,267.467,
2002-04,269.238,
2002-05,267.087,
2002-06,267.815,
2002-07,268.958,
2002-08,273.470,
2002-09,272.250,
2002-10,274.104,
2002-11,275.104,
2002-12,273.811,
2003-01,273.073,
2003-02,272.794,
2003-03,271.797,
2003-04,272.113,
2003-05,272.342,
2003-06,271.500,
2003-07,273.302,
2003-08,275.061,
2003-09,275.967,
2003-10,276.274,
2003-11,276.543,
2003-12,269.799,
2004-01,269.605,
2004-02,269.474,
2004-03,268.981,
2004-04,269.954,
2004-05,269.166,
2004-06,269.246,
2004-07,271.397,
2004-08,271.908,
2004-09,268.341,
2004-10,269.323,
2004-11,269.478,
2004-12,238.098,
2005-01,238.096,
2005-02,238.454,
2005-03,240.202,
2005-04,243.107,
2005-05,246.059,
2005-06,248.605,
2005-07,253.043,
2005-08,252.713,
2005-09,250.926,
2005-10,250.968,
2005-11,250.730,
2005-12,252.809,
2006-01,253.953,
2006-02,253.379,
2006-03,250.957,
2006-04,250.548,
2006-05,250.307,
2006-06,248.035,
2006-07,247.814,
2006-08,247.221,
2006-09,247.866,
2006-10,247.562,
2006-11,246.614,
2006-12,246.622,
2007-01,242.904,
2007-02,241.300,
2007-03,240.019,
2007-04,236.885,
2007-05,236.989,
2007-06,236.176,
2007-07,232.979,
2007-08,233.498,
2007-09,233.666,
2007-10,233.493,
2007-11,233.211,
2007-12,231.633,
2008-01,228.498,
2008-02,229.605,
2008-03,226.245,
2008-04,224.558,
2008-05,224.079,
2008-06,222.996,
2008-07,223.141,
2008-08,224.271,
2008-09,224.918,
2008-10,225.258,
2008-11,223.521,
2008-12,219.919,
2009-01,219.787,
2009-02,219.244,
2009-03,214.822,
2009-04,212.858,
2009-05,210.219,
2009-06,207.618,
2009-07,205.422,
2009-08,203.419,
2009-09,201.102,
2009-10,200.388,
2009-11,198.730,
2009-12,194.684,
2010-01,192.610,
2010-02,193.244,
2010-03,191.535,
2010-04,190.044,
2010-05,189.990,
2010-06,187.086,
2010-07,184.995,
2010-08,184.956,
2010-09,182.925,
2010-10,181.641,
2010-11,182.502,
2010-12,178.822,
2011-01,175.311,
2011-02,173.137,
2011-03,168.854,
2011-04,167.250,
2011-05,166.548,
2011-06,164.441,
2011-07,164.296,
2011-08,163.319,
2011-09,163.931,
2011-10,163.771,
2011-11,163.966,
2011-12,162.543,
2012-01,160.304,
2012-02,157.264,
2012-03,155.806,
2012-04,154.682,
2012-05,154.115,
2012-06,152.148,
2012-07,150.696,
2012-08,149.576,
2012-09,149.742,
2012-10,147.690,
2012-11,147.278,
2012-12,141.347,
2013-01,138.999,
2013-02,138.205,
2013-03,136.430,
2013-04,134.242,
2013-05,132.688,
2013-06,130.707,
2013-07,129.042,
2013-08,127.740,
2013-09,123.774,
2013-10,122.404,
2013-11,121.822,
2013-12,118.159,
2014-01,114.963,
2014-02,114.138,
2014-03,112.920,
2014-04,111.669,
2014-05,111.486,
2014-06,108.871,
2014-07,107.799,
2014-08,106.731,
2014-09,103.504,
2014-10,103.667,
2014-11,103.088,
2014-12,100.654,Provisional value
