"",BBK01.OUH353,BBK01.OUH353_FLAGS
"",Loans to the federal states for up to and including one year / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:34,
1999-01,0.190,
1999-02,0.246,
1999-03,0.072,
1999-04,0.199,
1999-05,0.132,
1999-06,0.071,
1999-07,0.100,
1999-08,0.080,
1999-09,0.085,
1999-10,0.262,
1999-11,0.282,
1999-12,0.310,
2000-01,0.236,
2000-02,0.164,
2000-03,0.215,
2000-04,0.159,
2000-05,0.163,
2000-06,0.101,
2000-07,0.080,
2000-08,0.119,
2000-09,0.072,
2000-10,0.129,
2000-11,0.210,
2000-12,0.332,
2001-01,0.127,
2001-02,0.193,
2001-03,0.178,
2001-04,0.152,
2001-05,0.120,
2001-06,0.071,
2001-07,0.104,
2001-08,0.071,
2001-09,0.082,
2001-10,0.080,
2001-11,0.104,
2001-12,0.182,
2002-01,0.189,
2002-02,0.289,
2002-03,0.380,
2002-04,0.228,
2002-05,0.210,
2002-06,0.143,
2002-07,0.265,
2002-08,0.286,
2002-09,0.163,
2002-10,0.206,
2002-11,0.609,
2002-12,0.592,
2003-01,0.548,
2003-02,0.161,
2003-03,0.137,
2003-04,0.231,
2003-05,0.396,
2003-06,0.329,
2003-07,0.093,
2003-08,0.038,
2003-09,0.307,
2003-10,0.362,
2003-11,0.636,
2003-12,0.448,
2004-01,0.365,
2004-02,0.089,
2004-03,0.375,
2004-04,0.267,
2004-05,0.396,
2004-06,0.087,
2004-07,0.222,
2004-08,0.094,
2004-09,0.078,
2004-10,0.099,
2004-11,0.126,
2004-12,0.058,
2005-01,0.148,
2005-02,0.071,
2005-03,0.059,
2005-04,0.371,
2005-05,0.085,
2005-06,0.184,
2005-07,0.077,
2005-08,0.355,
2005-09,0.053,
2005-10,0.133,
2005-11,0.366,
2005-12,0.103,
2006-01,0.174,
2006-02,0.166,
2006-03,0.055,
2006-04,0.274,
2006-05,0.064,
2006-06,0.065,
2006-07,0.074,
2006-08,0.228,
2006-09,0.081,
2006-10,0.038,
2006-11,0.206,
2006-12,0.132,
2007-01,0.090,
2007-02,0.191,
2007-03,0.076,
2007-04,0.090,
2007-05,0.075,
2007-06,0.052,
2007-07,0.178,
2007-08,0.077,
2007-09,0.196,
2007-10,0.176,
2007-11,0.163,
2007-12,0.061,
2008-01,0.261,
2008-02,0.139,
2008-03,0.028,
2008-04,0.288,
2008-05,0.135,
2008-06,0.299,
2008-07,0.158,
2008-08,0.063,
2008-09,0.085,
2008-10,0.360,
2008-11,0.347,
2008-12,0.311,
2009-01,0.054,
2009-02,0.050,
2009-03,0.028,
2009-04,0.133,
2009-05,0.244,
2009-06,0.054,
2009-07,0.056,
2009-08,0.074,
2009-09,0.088,
2009-10,0.024,
2009-11,0.101,
2009-12,0.134,
2010-01,0.022,
2010-02,0.139,
2010-03,0.017,
2010-04,0.003,
2010-05,0.076,
2010-06,0.056,
2010-07,0.003,
2010-08,0.041,
2010-09,0.048,
2010-10,0.178,
2010-11,0.115,
2010-12,0.091,
2011-01,0.089,
2011-02,0.080,
2011-03,0.131,
2011-04,0.040,
2011-05,0.035,
2011-06,0.018,
2011-07,0.194,
2011-08,0.009,
2011-09,0.051,
2011-10,0.202,
2011-11,0.059,
2011-12,0.071,
2012-01,0.082,
2012-02,0.083,
2012-03,0.066,
2012-04,0.064,
2012-05,0.061,
2012-06,0.061,
2012-07,0.063,
2012-08,0.056,
2012-09,0.064,
2012-10,0.059,
2012-11,0.082,
2012-12,0.123,
2013-01,0.074,
2013-02,0.084,
2013-03,0.092,
2013-04,0.081,
2013-05,0.089,
2013-06,0.103,
2013-07,0.075,
2013-08,0.085,
2013-09,0.090,
2013-10,0.077,
2013-11,0.078,
2013-12,0.084,
2014-01,0.071,
2014-02,0.074,
2014-03,0.081,
2014-04,0.073,
2014-05,0.054,
2014-06,0.066,
2014-07,0.053,
2014-08,0.064,
2014-09,0.070,
2014-10,0.059,
2014-11,0.056,
2014-12,0.163,Provisional value
