"",BBK01.OUU284,BBK01.OUU284_FLAGS
"",Time deposits of resident households / for more than one year up to and including two years / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:05,
1999-01,0.020,
1999-02,0.019,
1999-03,0.017,
1999-04,0.017,
1999-05,0.019,
1999-06,0.017,
1999-07,0.017,
1999-08,0.017,
1999-09,0.019,
1999-10,0.017,
1999-11,0.016,
1999-12,0.018,
2000-01,0.019,
2000-02,0.019,
2000-03,0.019,
2000-04,0.016,
2000-05,0.017,
2000-06,0.016,
2000-07,0.015,
2000-08,0.014,
2000-09,0.014,
2000-10,0.014,
2000-11,0.015,
2000-12,0.014,
2001-01,0.024,
2001-02,0.026,
2001-03,0.030,
2001-04,0.035,
2001-05,0.036,
2001-06,0.039,
2001-07,0.047,
2001-08,0.050,
2001-09,0.055,
2001-10,0.060,
2001-11,0.064,
2001-12,0.061,
2002-01,0.065,
2002-02,0.069,
2002-03,0.072,
2002-04,0.077,
2002-05,0.083,
2002-06,0.092,
2002-07,0.100,
2002-08,0.109,
2002-09,0.117,
2002-10,0.125,
2002-11,0.135,
2002-12,0.134,
2003-01,0.141,
2003-02,0.146,
2003-03,0.145,
2003-04,0.146,
2003-05,0.148,
2003-06,0.148,
2003-07,0.149,
2003-08,0.149,
2003-09,0.148,
2003-10,0.150,
2003-11,0.150,
2003-12,0.153,
2004-01,0.158,
2004-02,0.163,
2004-03,0.168,
2004-04,0.166,
2004-05,0.164,
2004-06,0.161,
2004-07,0.158,
2004-08,0.160,
2004-09,0.158,
2004-10,0.159,
2004-11,0.156,
2004-12,0.157,
2005-01,0.159,
2005-02,0.162,
2005-03,0.164,
2005-04,0.169,
2005-05,0.172,
2005-06,0.177,
2005-07,0.178,
2005-08,0.182,
2005-09,0.190,
2005-10,0.190,
2005-11,0.190,
2005-12,0.186,
2006-01,0.179,
2006-02,0.175,
2006-03,0.175,
2006-04,0.178,
2006-05,0.185,
2006-06,0.193,
2006-07,0.196,
2006-08,0.192,
2006-09,0.189,
2006-10,0.188,
2006-11,0.185,
2006-12,0.185,
2007-01,0.180,
2007-02,0.179,
2007-03,0.176,
2007-04,0.171,
2007-05,0.166,
2007-06,0.160,
2007-07,0.156,
2007-08,0.148,
2007-09,0.147,
2007-10,0.147,
2007-11,0.149,
2007-12,0.156,
2008-01,0.160,
2008-02,0.180,
2008-03,0.201,
2008-04,0.214,
2008-05,0.213,
2008-06,0.206,
2008-07,0.203,
2008-08,0.200,
2008-09,0.196,
2008-10,0.195,
2008-11,0.197,
2008-12,0.206,
2009-01,0.232,
2009-02,0.245,
2009-03,0.250,
2009-04,0.249,
2009-05,0.252,
2009-06,0.248,
2009-07,0.248,
2009-08,0.247,
2009-09,0.247,
2009-10,0.250,
2009-11,0.254,
2009-12,0.261,
2010-01,0.269,
2010-02,0.267,
2010-03,0.261,
2010-04,0.258,
2010-05,0.256,
2010-06,0.250,
2010-07,0.262,
2010-08,0.243,
2010-09,0.241,
2010-10,0.237,
2010-11,0.228,
2010-12,0.211,
2011-01,0.186,
2011-02,0.171,
2011-03,0.168,
2011-04,0.168,
2011-05,0.167,
2011-06,0.166,
2011-07,0.164,
2011-08,0.164,
2011-09,0.163,
2011-10,0.158,
2011-11,0.155,
2011-12,0.148,
2012-01,0.141,
2012-02,0.129,
2012-03,0.117,
2012-04,0.116,
2012-05,0.118,
2012-06,0.119,
2012-07,0.119,
2012-08,0.121,
2012-09,0.120,
2012-10,0.121,
2012-11,0.124,
2012-12,0.126,
2013-01,0.128,
2013-02,0.126,
2013-03,0.128,
2013-04,0.125,
2013-05,0.122,
2013-06,0.119,
2013-07,0.117,
2013-08,0.115,
2013-09,0.111,
2013-10,0.109,
2013-11,0.103,
2013-12,0.099,
2014-01,0.088,
2014-02,0.083,
2014-03,0.075,
2014-04,0.068,
2014-05,0.060,
2014-06,0.057,
2014-07,0.054,
2014-08,0.052,
2014-09,0.049,
2014-10,0.049,
2014-11,0.047,
2014-12,0.046,Provisional value
