"",BBK01.OUZ462,BBK01.OUZ462_FLAGS
"","Value adjustments, Commercial banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:31,
1999-01,3.916,
1999-02,4.317,
1999-03,4.194,
1999-04,4.273,
1999-05,4.295,
1999-06,4.330,
1999-07,4.345,
1999-08,4.245,
1999-09,4.346,
1999-10,4.353,
1999-11,4.369,
1999-12,4.147,
2000-01,4.058,
2000-02,4.277,
2000-03,4.220,
2000-04,4.175,
2000-05,4.183,
2000-06,4.116,
2000-07,4.065,
2000-08,3.535,
2000-09,3.509,
2000-10,3.462,
2000-11,3.442,
2000-12,3.393,
2001-01,3.624,
2001-02,3.605,
2001-03,3.667,
2001-04,3.674,
2001-05,3.685,
2001-06,3.693,
2001-07,3.679,
2001-08,3.671,
2001-09,3.675,
2001-10,3.697,
2001-11,3.669,
2001-12,3.531,
2002-01,3.553,
2002-02,3.810,
2002-03,3.808,
2002-04,3.700,
2002-05,3.643,
2002-06,3.626,
2002-07,3.629,
2002-08,3.659,
2002-09,3.510,
2002-10,3.497,
2002-11,3.615,
2002-12,3.513,
2003-01,3.417,
2003-02,3.435,
2003-03,3.304,
2003-04,3.272,
2003-05,3.263,
2003-06,3.256,
2003-07,3.273,
2003-08,3.276,
2003-09,3.276,
2003-10,3.238,
2003-11,3.257,
2003-12,3.282,
2004-01,3.323,
2004-02,2.877,
2004-03,2.880,
2004-04,2.796,
2004-05,2.845,
2004-06,2.780,
2004-07,2.930,
2004-08,3.196,
2004-09,3.173,
2004-10,3.099,
2004-11,3.092,
2004-12,3.054,
2005-01,5.633,
2005-02,5.495,
2005-03,5.500,
2005-04,5.462,
2005-05,5.459,
2005-06,4.246,
2005-07,4.184,
2005-08,4.059,
2005-09,3.996,
2005-10,4.010,
2005-11,3.822,
2005-12,3.973,
2006-01,4.043,
2006-02,3.885,
2006-03,4.042,
2006-04,4.107,
2006-05,4.042,
2006-06,4.063,
2006-07,3.929,
2006-08,3.935,
2006-09,3.915,
2006-10,3.853,
2006-11,3.931,
2006-12,3.892,
2007-01,3.793,
2007-02,3.809,
2007-03,3.819,
2007-04,3.819,
2007-05,3.842,
2007-06,3.826,
2007-07,3.843,
2007-08,3.837,
2007-09,3.952,
2007-10,3.948,
2007-11,3.937,
2007-12,4.015,
2008-01,3.647,
2008-02,3.588,
2008-03,3.592,
2008-04,3.612,
2008-05,3.600,
2008-06,3.627,
2008-07,3.607,
2008-08,3.607,
2008-09,3.457,
2008-10,3.478,
2008-11,3.438,
2008-12,3.599,
2009-01,3.733,
2009-02,3.674,
2009-03,3.678,
2009-04,3.185,
2009-05,3.107,
2009-06,3.241,
2009-07,3.143,
2009-08,3.128,
2009-09,3.100,
2009-10,3.160,
2009-11,3.207,
2009-12,3.369,
2010-01,3.304,
2010-02,3.412,
2010-03,3.397,
2010-04,3.311,
2010-05,3.361,
2010-06,3.387,
2010-07,3.357,
2010-08,3.276,
2010-09,3.255,
2010-10,3.213,
2010-11,4.107,
2010-12,4.069,
2011-01,3.952,
2011-02,3.985,
2011-03,3.814,
2011-04,4.135,
2011-05,4.136,
2011-06,4.123,
2011-07,4.052,
2011-08,4.092,
2011-09,4.140,
2011-10,4.144,
2011-11,4.314,
2011-12,4.258,
2012-01,4.098,
2012-02,4.097,
2012-03,4.019,
2012-04,3.567,
2012-05,3.505,
2012-06,3.531,
2012-07,3.530,
2012-08,3.580,
2012-09,3.557,
2012-10,3.520,
2012-11,3.498,
2012-12,3.436,
2013-01,3.415,
2013-02,3.464,
2013-03,3.524,
2013-04,3.543,
2013-05,3.513,
2013-06,3.586,
2013-07,3.620,
2013-08,3.646,
2013-09,3.068,
2013-10,3.089,
2013-11,3.172,
2013-12,3.196,
2014-01,3.272,
2014-02,3.246,
2014-03,3.245,
2014-04,3.283,
2014-05,3.287,
2014-06,3.267,
2014-07,3.295,
2014-08,3.312,
2014-09,3.357,
2014-10,3.363,
2014-11,3.404,
