"",BBK01.PQ1005,BBK01.PQ1005_FLAGS
"",Lending to domestic employees and other individuals / Total / Land banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:25:17,
1968-10,0.966,
1969-01,0.955,
1969-04,0.993,
1969-07,1.012,
1969-10,1.096,
1970-01,1.067,
1970-04,1.075,
1970-07,1.085,
1970-10,1.094,
1971-01,1.071,
1971-04,1.081,
1971-07,1.111,
1971-10,1.177,
1972-01,1.134,
1972-04,1.181,
1972-07,1.218,
1972-10,1.327,
1973-01,1.316,
1973-04,1.358,
1973-07,1.436,
1973-10,1.497,
1974-01,1.498,
1974-04,1.587,
1974-07,1.542,
1974-10,1.599,
1975-01,1.641,
1975-04,1.714,
1975-07,1.807,
1975-10,1.908,
1976-01,1.922,
1976-04,2.043,
1976-07,2.035,
1976-10,2.159,
1977-01,2.187,
1977-04,2.359,
1977-07,2.404,
1977-10,2.440,
1978-01,2.465,
1978-04,2.281,
1978-07,2.360,
1978-10,2.438,
1979-01,2.455,
1979-04,2.513,
1979-07,2.573,
1979-10,2.676,
1980-01,2.695,
1980-04,2.746,
1980-07,2.799,
1980-10,12.907,
1981-01,13.220,
1981-04,13.476,
1981-07,13.783,
1981-10,14.118,
1982-01,14.360,
1982-04,14.585,
1982-07,14.860,
1982-10,15.383,
1983-01,15.556,
1983-04,17.077,
1983-07,17.271,
1983-10,17.766,
1984-01,18.005,
1984-04,18.227,
1984-07,18.311,
1984-10,18.860,
1985-01,19.069,
1985-04,19.222,
1985-07,19.335,
1985-10,19.610,
1986-01,19.643,
1986-04,19.734,
1986-07,19.904,
1986-10,20.272,
1987-01,20.168,
1987-04,20.281,
1987-07,20.284,
1987-10,20.404,
1988-01,20.288,
1988-04,20.191,
1988-07,20.054,
1988-10,20.158,
1989-01,20.068,
1989-04,20.028,
1989-07,20.249,
1989-10,20.307,
1990-01,20.171,
1990-04,20.163,
1990-07,20.178,
1990-10,20.283,
1991-01,21.804,
1991-04,21.964,
1991-07,21.930,
1991-10,23.357,
1992-01,32.636,
1992-04,32.943,
1992-07,32.297,
1992-10,30.021,
1993-01,31.821,
1993-04,32.444,
1993-07,33.051,
1993-10,33.897,
1994-01,33.269,
1994-04,33.433,
1994-07,33.751,
1994-10,34.373,
1995-01,34.607,
1995-04,35.403,
1995-07,35.792,
1995-10,36.298,
1996-01,36.087,
1996-04,36.399,
1996-07,36.552,
1996-10,37.431,
1997-01,37.636,
1997-04,37.961,
1997-07,37.907,
1997-10,38.149,
1998-01,37.796,
1998-04,38.268,
1998-07,38.530,
1998-10,39.147,
1999-01,41.579,
1999-04,41.691,
1999-07,42.229,
1999-10,43.089,
2000-01,43.378,
2000-04,43.833,
2000-07,44.390,
2000-10,45.262,
2001-01,44.980,
2001-04,45.212,
2001-07,45.798,
2001-10,46.108,
2002-01,45.777,
2002-04,45.801,
2002-07,46.336,
2002-10,46.898,
2003-01,46.754,
2003-04,45.551,
2003-07,48.376,
2003-10,48.126,
2004-01,47.814,
2004-04,48.201,
2004-07,44.610,
2004-10,41.937,
2005-01,41.687,
2005-04,41.704,
2005-07,43.990,
2005-10,43.770,
2006-01,43.670,
2006-04,43.334,
2006-07,43.216,
2006-10,41.374,
2007-01,40.273,
2007-04,39.633,
2007-07,39.332,
2007-10,38.746,
2008-01,38.007,
2008-04,37.369,
2008-07,36.904,
2008-10,36.725,
2009-01,36.040,
2009-04,35.961,
2009-07,35.603,
2009-10,35.527,
2010-01,35.185,
2010-04,35.205,
2010-07,34.898,
2010-10,34.705,
2011-01,34.264,
2011-04,33.807,
2011-07,33.412,
2011-10,33.021,
2012-01,32.211,
2012-04,31.760,
2012-07,31.073,
2012-10,30.441,
2013-01,29.677,
2013-04,29.151,
2013-07,28.481,
2013-10,27.896,
2014-01,26.887,
2014-04,26.560,
2014-07,25.858,
2014-10,25.415,
