"",BBK01.QUV717,BBK01.QUV717_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Iraq / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:01,
2001-12,0.074,
2002-01,0.075,
2002-02,0.075,
2002-03,0.072,
2002-04,0.072,
2002-05,0.072,
2002-06,0.072,
2002-07,0.073,
2002-08,0.073,
2002-09,0.072,
2002-10,0.073,
2002-11,0.073,
2002-12,0.074,
2003-01,0.074,
2003-02,0.074,
2003-03,0.074,
2003-04,0.081,
2003-05,0.074,
2003-06,0.074,
2003-07,0.079,
2003-08,0.079,
2003-09,0.078,
2003-10,0.099,
2003-11,0.099,
2003-12,0.099,
2004-01,0.099,
2004-02,0.099,
2004-03,0.098,
2004-04,0.099,
2004-05,0.099,
2004-06,0.099,
2004-07,0.099,
2004-08,0.099,
2004-09,0.099,
2004-10,0.099,
2004-11,0.099,
2004-12,0.091,
2005-01,0.091,
2005-02,0.091,
2005-03,0.089,
2005-04,0.089,
2005-05,0.089,
2005-06,0.042,
2005-07,0.042,
2005-08,0.043,
2005-09,0.043,
2005-10,0.045,
2005-11,0.045,
2005-12,0.044,
2006-01,0.045,
2006-02,0.045,
2006-03,0.043,
2006-04,0.010,
2006-05,0.010,
2006-06,0.010,
2006-07,0.008,
2006-08,0.003,
2006-09,0.011,
2006-10,0.005,
2006-11,0.011,
2006-12,0.004,
2007-01,0.012,
2007-02,0.026,
2007-03,0.021,
2007-04,0.007,
2007-05,0.012,
2007-06,0.022,
2007-07,0.031,
2007-08,0.039,
2007-09,0.026,
2007-10,0.015,
2007-11,0.008,
2007-12,0.016,
2008-01,0.032,
2008-02,0.050,
2008-03,0.070,
2008-04,0.101,
2008-05,0.119,
2008-06,0.130,
2008-07,0.150,
2008-08,0.185,
2008-09,0.172,
2008-10,0.163,
2008-11,0.153,
2008-12,0.179,
2009-01,0.188,
2009-02,0.201,
2009-03,0.239,
2009-04,0.237,
2009-05,0.222,
2009-06,0.207,
2009-07,0.252,
2009-08,0.221,
2009-09,0.215,
2009-10,0.198,
2009-11,0.166,
2009-12,0.167,
2010-01,0.171,
2010-02,0.176,
2010-03,0.161,
2010-04,0.160,
2010-05,0.169,
2010-06,0.172,
2010-07,0.194,
2010-08,0.204,
2010-09,0.184,
2010-10,0.155,
2010-11,0.152,
2010-12,0.160,
2011-01,0.153,
2011-02,0.156,
2011-03,0.168,
2011-04,0.178,
2011-05,0.194,
2011-06,0.218,
2011-07,0.223,
2011-08,0.214,
2011-09,0.208,
2011-10,0.195,
2011-11,0.183,
2011-12,0.231,
2012-01,0.279,
2012-02,0.268,
2012-03,0.255,
2012-04,0.242,
2012-05,0.249,
2012-06,0.225,
2012-07,0.230,
2012-08,0.226,
2012-09,0.218,
2012-10,0.230,
2012-11,0.224,
2012-12,0.222,
2013-01,0.268,
2013-02,0.327,
2013-03,0.372,
2013-04,0.393,
2013-05,0.402,
2013-06,0.386,
2013-07,0.327,
2013-08,0.334,
2013-09,0.337,
2013-10,0.315,
2013-11,0.243,
2013-12,0.216,
2014-01,0.211,
2014-02,0.173,
2014-03,0.130,
2014-04,0.098,
2014-05,0.092,
2014-06,0.086,
2014-07,0.079,
2014-08,0.094,
2014-09,0.092,
2014-10,0.072,
2014-11,.,No value available
2014-12,0.066,
