"",BBK01.WX0099,BBK01.WX0099_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 27.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:32,
2002-01,5.449,
2002-02,5.588,
2002-03,5.824,
2002-04,5.743,
2002-05,5.768,
2002-06,5.467,
2002-07,5.359,
2002-08,5.217,
2002-09,5.133,
2002-10,5.318,
2002-11,5.288,
2002-12,5.092,
2003-01,4.936,
2003-02,4.985,
2003-03,5.119,
2003-04,5.175,
2003-05,4.902,
2003-06,5.066,
2003-07,5.344,
2003-08,5.175,
2003-09,5.184,
2003-10,5.285,
2003-11,5.352,
2003-12,5.256,
2004-01,5.290,
2004-02,5.194,
2004-03,5.115,
2004-04,5.224,
2004-05,5.372,
2004-06,5.211,
2004-07,5.122,
2004-08,4.975,
2004-09,4.920,
2004-10,4.843,
2004-11,4.676,
2004-12,4.529,
2005-01,4.268,
2005-02,4.420,
2005-03,4.352,
2005-04,4.251,
2005-05,4.083,
2005-06,3.908,
2005-07,4.008,
2005-08,3.826,
2005-09,3.848,
2005-10,4.021,
2005-11,4.036,
2005-12,3.827,
2006-01,4.024,
2006-02,4.015,
2006-03,4.307,
2006-04,4.495,
2006-05,4.612,
2006-06,4.631,
2006-07,4.528,
2006-08,4.320,
2006-09,4.175,
2006-10,4.080,
2006-11,4.057,
2006-12,4.296,
2007-01,4.461,
2007-02,4.326,
2007-03,4.482,
2007-04,4.539,
2007-05,4.764,
2007-06,4.976,
2007-07,4.801,
2007-08,4.830,
2007-09,4.914,
2007-10,4.840,
2007-11,4.926,
2007-12,4.927,
2008-01,4.785,
2008-02,4.724,
2008-03,4.726,
2008-04,4.867,
2008-05,5.014,
2008-06,4.919,
2008-07,4.779,
2008-08,4.644,
2008-09,4.480,
2008-10,4.240,
2008-11,3.586,
2008-12,3.507,
2009-01,3.705,
2009-02,3.533,
2009-03,3.729,
2009-04,3.822,
2009-05,4.084,
2009-06,4.151,
2009-07,4.073,
2009-08,3.982,
2009-09,4.064,
2009-10,4.043,
2009-11,3.912,
2009-12,4.049,
2010-01,3.934,
2010-02,3.818,
2010-03,3.808,
2010-04,3.646,
2010-05,3.281,
2010-06,3.330,
2010-07,3.460,
2010-08,2.635,
2010-09,2.910,
2010-10,3.027,
2010-11,3.256,
2010-12,3.572,
2011-01,3.753,
2011-02,3.734,
2011-03,3.954,
2011-04,3.858,
2011-05,3.720,
2011-06,3.941,
2011-07,3.504,
2011-08,3.269,
2011-09,2.762,
2011-10,2.876,
2011-11,2.902,
2011-12,2.594,
2012-01,2.525,
2012-02,2.558,
2012-03,2.593,
2012-04,2.548,
2012-05,1.885,
2012-06,2.309,
2012-07,2.254,
2012-08,2.232,
2012-09,2.383,
2012-10,2.403,
2012-11,2.361,
2012-12,2.293,
2013-01,2.503,
2013-02,2.467,
2013-03,2.400,
2013-04,2.212,
2013-05,2.491,
2013-06,2.587,
2013-07,2.576,
2013-08,2.792,
2013-09,2.695,
2013-10,2.705,
2013-11,2.703,
2013-12,2.840,
2014-01,2.604,
2014-02,2.599,
2014-03,2.537,
2014-04,2.450,
2014-05,2.354,
2014-06,2.269,
2014-07,2.136,
2014-08,1.808,
2014-09,1.985,
2014-10,1.856,
2014-11,1.658,
2014-12,1.482,
2015-01,1.177,
