"",BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.A.A015.VWM.A,BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.A.A015.VWM.A_FLAGS
"",Inventories as a percentage of total assets / Weighted average / Non-financial listed groups / Germany / Groups with a focus on the services sector / Assets,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:13:33,
2005,4.53,
2006,4.68,
2007,4.96,
2008,4.94,
2009,4.73,
2010,4.76,
2011,5.01,
2012,4.77,
2013,4.29,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Excluding groups in real estate activities. End-of-year data.",
