"",BBK01.PQ1353,BBK01.PQ1353_FLAGS
"","Lending to manufacture of textiles and textile products, leather and leather products / Total / Savings banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:54,
1968-10,0.443,
1969-01,0.501,
1969-04,0.550,
1969-07,0.578,
1969-10,0.613,
1970-01,0.736,
1970-04,0.786,
1970-07,0.822,
1970-10,0.739,
1971-01,0.768,
1971-04,0.795,
1971-07,0.870,
1971-10,0.843,
1972-01,0.869,
1972-04,0.905,
1972-07,0.954,
1972-10,0.995,
1973-01,1.034,
1973-04,1.086,
1973-07,1.078,
1973-10,1.066,
1974-01,1.065,
1974-04,1.069,
1974-07,1.092,
1974-10,1.005,
1975-01,1.046,
1975-04,1.035,
1975-07,1.061,
1975-10,1.022,
1976-01,1.061,
1976-04,1.158,
1976-07,1.229,
1976-10,1.165,
1977-01,1.214,
1977-04,1.235,
1977-07,1.241,
1977-10,1.197,
1978-01,1.218,
1978-04,1.299,
1978-07,1.318,
1978-10,1.285,
1979-01,1.378,
1979-04,1.524,
1979-07,1.587,
1979-10,1.567,
1980-01,1.580,
1980-04,1.722,
1980-07,1.689,
1980-10,2.103,
1981-01,2.172,
1981-04,2.229,
1981-07,2.210,
1981-10,2.118,
1982-01,2.094,
1982-04,2.177,
1982-07,2.170,
1982-10,2.085,
1983-01,2.007,
1983-04,2.059,
1983-07,2.098,
1983-10,2.075,
1984-01,2.120,
1984-04,2.195,
1984-07,2.194,
1984-10,2.139,
1985-01,2.212,
1985-04,2.323,
1985-07,2.275,
1985-10,2.195,
1986-01,2.224,
1986-04,2.288,
1986-07,2.273,
1986-10,2.215,
1987-01,2.217,
1987-04,2.281,
1987-07,2.246,
1987-10,2.215,
1988-01,2.196,
1988-04,2.308,
1988-07,2.341,
1988-10,2.282,
1989-01,2.319,
1989-04,2.413,
1989-07,2.395,
1989-10,2.402,
1990-01,2.426,
1990-04,2.532,
1990-07,2.520,
1990-10,2.462,
1991-01,2.505,
1991-04,2.616,
1991-07,2.649,
1991-10,2.647,
1992-01,2.588,
1992-04,2.735,
1992-07,2.710,
1992-10,2.623,
1993-01,2.571,
1993-04,2.665,
1993-07,2.617,
1993-10,2.565,
1994-01,2.534,
1994-04,2.657,
1994-07,2.637,
1994-10,2.582,
1995-01,2.449,
1995-04,2.486,
1995-07,2.450,
1995-10,2.389,
1996-01,2.334,
1996-04,2.367,
1996-07,2.325,
1996-10,2.295,
1997-01,2.256,
1997-04,2.352,
1997-07,2.362,
1997-10,2.311,
1998-01,2.331,
1998-04,2.408,
1998-07,2.371,
1998-10,2.292,
1999-01,2.128,
1999-04,2.178,
1999-07,2.125,
1999-10,2.106,
2000-01,2.130,
2000-04,2.158,
2000-07,2.167,
2000-10,2.128,
2001-01,2.099,
2001-04,2.132,
2001-07,2.108,
2001-10,2.026,
2002-01,2.011,
2002-04,2.022,
2002-07,2.014,
2002-10,1.931,
2003-01,1.853,
2003-04,1.846,
2003-07,1.820,
2003-10,1.765,
2004-01,1.714,
2004-04,1.698,
2004-07,1.655,
2004-10,1.493,
2005-01,1.507,
2005-04,1.501,
2005-07,1.478,
2005-10,1.381,
2006-01,1.398,
2006-04,1.410,
2006-07,1.394,
2006-10,1.341,
2007-01,1.291,
2007-04,1.272,
2007-07,1.276,
2007-10,1.262,
2008-01,1.248,
2008-04,1.262,
2008-07,1.258,
2008-10,1.274,
2009-01,1.327,
2009-04,1.247,
2009-07,1.201,
2009-10,1.170,
2010-01,1.088,
2010-04,1.122,
2010-07,1.121,
2010-10,1.076,
2011-01,1.058,
2011-04,1.097,
2011-07,1.079,
2011-10,1.030,
2012-01,1.033,
2012-04,1.027,
2012-07,1.014,
2012-10,0.979,
2013-01,0.975,
2013-04,0.968,
2013-07,0.953,
2013-10,0.948,
2014-01,0.956,
2014-04,0.955,
2014-07,0.954,
2014-10,0.911,
