"",BBK01.QX6304,BBK01.QX6304_FLAGS
"",Banks in Germany: Liabilities to non-residents / Denmark / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:12:33,
1995-01,0.055,
1995-02,0.105,
1995-03,0.110,
1995-04,0.163,
1995-05,0.282,
1995-06,0.177,
1995-07,0.343,
1995-08,0.295,
1995-09,0.217,
1995-10,0.161,
1995-11,0.028,
1995-12,0.157,
1996-01,0.139,
1996-02,0.018,
1996-03,0.068,
1996-04,0.053,
1996-05,0.096,
1996-06,0.103,
1996-07,0.098,
1996-08,0.118,
1996-09,0.270,
1996-10,0.140,
1996-11,0.055,
1996-12,0.180,
1997-01,0.177,
1997-02,0.188,
1997-03,0.161,
1997-04,0.233,
1997-05,0.359,
1997-06,0.090,
1997-07,0.136,
1997-08,0.164,
1997-09,0.201,
1997-10,0.212,
1997-11,0.230,
1997-12,0.262,
1998-01,0.736,
1998-02,0.191,
1998-03,0.289,
1998-04,0.301,
1998-05,0.779,
1998-06,0.620,
1998-07,0.634,
1998-08,0.619,
1998-09,0.663,
1998-10,0.683,
1998-11,0.572,
1998-12,0.305,
1999-01,0.269,
1999-02,0.217,
1999-03,0.168,
1999-04,0.208,
1999-05,0.318,
1999-06,0.127,
1999-07,0.114,
1999-08,0.131,
1999-09,0.092,
1999-10,0.112,
1999-11,0.124,
1999-12,0.154,
2000-01,0.055,
2000-02,0.054,
2000-03,0.055,
2000-04,0.056,
2000-05,0.056,
2000-06,0.165,
2000-07,0.072,
2000-08,0.100,
2000-09,0.141,
2000-10,0.146,
2000-11,0.238,
2000-12,0.320,
2001-01,0.287,
2001-02,0.103,
2001-03,0.308,
2001-04,0.205,
2001-05,0.391,
2001-06,0.237,
2001-07,0.244,
2001-08,0.608,
2001-09,0.210,
2001-10,0.567,
2001-11,0.215,
2001-12,0.338,
2002-01,0.948,
2002-02,1.298,
2002-03,0.155,
2002-04,0.481,
2002-05,0.317,
2002-06,0.279,
2002-07,0.839,
2002-08,0.301,
2002-09,0.870,
2002-10,0.154,
2002-11,0.279,
2002-12,0.186,
2003-01,0.292,
2003-02,0.665,
2003-03,0.473,
2003-04,0.353,
2003-05,0.191,
2003-06,0.287,
2003-07,0.275,
2003-08,0.277,
2003-09,0.115,
2003-10,0.253,
2003-11,0.104,
2003-12,0.043,
2004-01,0.081,
2004-02,0.074,
2004-03,0.277,
2004-04,0.192,
2004-05,0.177,
2004-06,0.016,
2004-07,0.042,
2004-08,0.105,
2004-09,0.231,
2004-10,0.374,
2004-11,0.241,
2004-12,0.483,
2005-01,0.413,
2005-02,0.598,
2005-03,0.376,
2005-04,0.787,
2005-05,0.289,
2005-06,0.346,
2005-07,0.727,
2005-08,0.356,
2005-09,0.271,
2005-10,0.387,
2005-11,0.291,
2005-12,0.309,
2006-01,0.117,
2006-02,0.100,
2006-03,0.286,
2006-04,0.211,
2006-05,0.361,
2006-06,0.184,
2006-07,0.361,
2006-08,0.749,
2006-09,0.436,
2006-10,0.517,
2006-11,0.640,
2006-12,0.343,
2007-01,0.205,
2007-02,0.168,
2007-03,0.470,
2007-04,0.357,
2007-05,1.117,
2007-06,0.735,
2007-07,0.519,
2007-08,0.556,
2007-09,1.054,
2007-10,0.602,
2007-11,0.508,
2007-12,0.219,
2008-01,0.227,
2008-02,0.929,
2008-03,1.589,
2008-04,0.341,
2008-05,0.242,
2008-06,0.182,
2008-07,0.215,
2008-08,0.181,
2008-09,0.151,
2008-10,0.578,
2008-11,0.202,
2008-12,0.102,
2009-01,0.246,
2009-02,0.092,
2009-03,0.206,
2009-04,0.063,
2009-05,0.123,
2009-06,0.088,
2009-07,0.153,
2009-08,0.236,
2009-09,0.398,
2009-10,0.622,
2009-11,0.931,
2009-12,0.497,
2010-01,0.951,
2010-02,0.862,
2010-03,0.790,
2010-04,0.777,
2010-05,0.763,
2010-06,0.638,
2010-07,0.546,
2010-08,0.894,
2010-09,0.588,
2010-10,0.595,
2010-11,0.817,
2010-12,0.796,
2011-01,0.371,
2011-02,0.773,
2011-03,0.241,
2011-04,0.478,
2011-05,0.261,
2011-06,0.234,
2011-07,0.068,
2011-08,0.264,
2011-09,0.428,
2011-10,0.099,
2011-11,0.116,
2011-12,0.074,
2012-01,0.297,
2012-02,0.270,
2012-03,0.340,
2012-04,0.355,
2012-05,0.365,
2012-06,0.339,
2012-07,0.310,
2012-08,0.305,
2012-09,0.130,
2012-10,0.249,
2012-11,0.239,
2012-12,0.262,
2013-01,0.285,
2013-02,0.306,
2013-03,0.253,
2013-04,0.364,
2013-05,0.409,
2013-06,0.421,
2013-07,0.462,
2013-08,0.415,
2013-09,0.406,
2013-10,0.545,
2013-11,0.591,
2013-12,0.668,
2014-01,0.417,
2014-02,0.282,
2014-03,0.303,
2014-04,0.437,
2014-05,0.477,
2014-06,0.422,
2014-07,0.347,
2014-08,0.299,
2014-09,0.302,
2014-10,0.551,
2014-11,0.303,
2014-12,0.137,
