"",BBK01.OUC056,BBK01.OUC056_FLAGS
"",Special savings facilities of domestic non-banks (non-MFIs) / At three months' notice / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:19,
1986-06,3.863,
1986-07,4.084,
1986-08,4.387,
1986-09,4.648,
1986-10,4.883,
1986-11,5.103,
1986-12,5.425,
1987-01,5.332,
1987-02,5.774,
1987-03,5.942,
1987-04,5.802,
1987-05,5.972,
1987-06,6.107,
1987-07,6.251,
1987-08,6.377,
1987-09,6.567,
1987-10,6.673,
1987-11,6.797,
1987-12,7.122,
1988-01,6.775,
1988-02,6.657,
1988-03,6.442,
1988-04,6.248,
1988-05,6.215,
1988-06,6.160,
1988-07,6.110,
1988-08,6.110,
1988-09,6.168,
1988-10,6.293,
1988-11,6.429,
1988-12,6.634,
1989-01,6.336,
1989-02,6.365,
1989-03,6.400,
1989-04,6.442,
1989-05,6.547,
1989-06,6.666,
1989-07,6.811,
1989-08,6.998,
1989-09,7.146,
1989-10,7.242,
1989-11,7.328,
1989-12,7.939,
1990-01,7.906,
1990-02,8.250,
1990-03,8.607,
1990-04,8.955,
1990-05,9.249,
1990-06,9.455,
1990-07,9.649,
1990-08,9.852,
1990-09,10.012,
1990-10,10.150,
1990-11,10.209,
1990-12,10.609,
1991-01,11.771,
1991-02,12.026,
1991-03,12.221,
1991-04,12.447,
1991-05,12.634,
1991-06,12.827,
1991-07,13.465,
1991-08,13.489,
1991-09,13.552,
1991-10,13.722,
1991-11,13.927,
1991-12,14.412,
1992-01,14.562,
1992-02,14.851,
1992-03,15.176,
1992-04,15.344,
1992-05,15.880,
1992-06,16.171,
1992-07,16.451,
1992-08,16.575,
1992-09,16.915,
1992-10,17.196,
1992-11,17.374,
1992-12,18.110,
1993-01,18.074,
1993-02,18.151,
1993-03,18.378,
1993-04,18.395,
1993-05,18.487,
1993-06,18.641,
1993-07,17.733,
1993-08,16.439,
1993-09,15.437,
1993-10,14.491,
1993-11,13.691,
1993-12,7.047,
1994-01,6.352,
1994-02,6.099,
1994-03,5.961,
1994-04,5.971,
1994-05,5.970,
1994-06,5.947,
1994-07,6.088,
1994-08,6.314,
1994-09,6.505,
1994-10,6.748,
1994-11,6.943,
1994-12,7.111,
1995-01,6.870,
1995-02,7.109,
1995-03,7.250,
1995-04,7.302,
1995-05,7.398,
1995-06,7.478,
1995-07,7.547,
1995-08,7.679,
1995-09,7.889,
1995-10,7.968,
1995-11,8.107,
1995-12,8.212,
1996-01,8.494,
1996-02,8.945,
1996-03,9.255,
1996-04,9.499,
1996-05,9.628,
1996-06,9.765,
1996-07,9.896,
1996-08,9.911,
1996-09,9.887,
1996-10,9.842,
1996-11,9.760,
1996-12,9.669,
1997-01,9.650,
1997-02,9.319,
1997-03,8.990,
1997-04,8.696,
1997-05,8.460,
1997-06,8.235,
1997-07,8.016,
1997-08,7.774,
1997-09,7.683,
1997-10,7.584,
1997-11,7.511,
1997-12,7.435,
1998-01,7.394,
1998-02,7.289,
1998-03,7.163,
1998-04,7.034,
1998-05,6.926,
1998-06,6.820,
1998-07,6.707,
1998-08,6.603,
1998-09,6.535,
1998-10,6.470,
1998-11,6.405,
1998-12,6.332,
1999-01,12.509,
1999-02,12.717,
1999-03,12.798,
1999-04,13.400,
1999-05,13.687,
1999-06,13.359,
1999-07,13.420,
1999-08,13.291,
1999-09,11.926,
1999-10,11.842,
1999-11,11.812,
1999-12,11.731,
2000-01,11.696,
2000-02,11.699,
2000-03,11.344,
2000-04,11.089,
2000-05,11.110,
2000-06,10.680,
2000-07,10.851,
2000-08,10.825,
2000-09,10.610,
2000-10,10.721,
2000-11,10.791,
2000-12,10.770,
2001-01,11.606,
2001-02,11.039,
2001-03,10.989,
2001-04,11.049,
2001-05,11.209,
2001-06,10.911,
2001-07,11.167,
2001-08,11.118,
2001-09,11.071,
2001-10,11.236,
2001-11,11.185,
2001-12,11.137,
2002-01,11.173,
2002-02,10.953,
2002-03,10.779,
2002-04,7.000,
2002-05,7.421,
2002-06,7.361,
2002-07,7.435,
2002-08,7.432,
2002-09,7.362,
2002-10,7.719,
2002-11,8.421,
2002-12,8.687,
2003-01,8.793,
2003-02,8.728,
2003-03,8.667,
2003-04,8.235,
2003-05,8.085,
2003-06,8.133,
2003-07,16.215,
2003-08,17.346,
2003-09,17.784,
2003-10,17.993,
2003-11,18.039,
2003-12,18.176,
2004-01,18.822,
2004-02,18.977,
2004-03,19.138,
2004-04,19.272,
2004-05,19.365,
2004-06,20.336,
2004-07,22.546,
2004-08,24.037,
2004-09,24.491,
2004-10,24.780,
2004-11,24.857,
2004-12,58.764,
2005-01,59.143,
2005-02,58.874,
2005-03,60.156,
2005-04,60.450,
2005-05,60.665,
2005-06,60.720,
2005-07,60.849,
2005-08,60.726,
2005-09,56.400,
2005-10,56.078,
2005-11,55.820,
2005-12,56.386,
2006-01,56.303,
2006-02,56.086,
2006-03,55.465,
2006-04,55.134,
2006-05,54.765,
2006-06,54.288,
2006-07,53.649,
2006-08,52.910,
2006-09,52.170,
2006-10,51.609,
2006-11,50.970,
2006-12,51.280,
2007-01,50.666,
2007-02,50.435,
2007-03,51.372,
2007-04,52.506,
2007-05,53.206,
2007-06,52.399,
2007-07,51.609,
2007-08,51.122,
2007-09,50.829,
2007-10,49.515,
2007-11,49.288,
2007-12,50.971,
2008-01,50.661,
2008-02,50.540,
2008-03,50.713,
2008-04,50.950,
2008-05,51.208,
2008-06,52.169,
2008-07,51.240,
2008-08,50.739,
2008-09,50.295,
2008-10,49.669,
2008-11,49.204,
2008-12,50.398,
2009-01,50.704,
2009-02,52.746,
2009-03,54.038,
2009-04,54.371,
2009-05,55.119,
2009-06,57.256,
2009-07,58.657,
2009-08,60.531,
2009-09,61.216,
2009-10,62.335,
2009-11,62.556,
2009-12,64.225,
2010-01,64.583,
2010-02,66.643,
2010-03,66.757,
2010-04,66.000,
2010-05,65.632,
2010-06,64.648,
2010-07,64.919,
2010-08,64.986,
2010-09,65.253,
2010-10,64.734,
2010-11,64.828,
2010-12,65.974,
2011-01,65.619,
2011-02,65.553,
2011-03,65.322,
2011-04,63.543,
2011-05,62.273,
2011-06,61.364,
2011-07,61.119,
2011-08,60.846,
2011-09,60.760,
2011-10,60.489,
2011-11,60.165,
2011-12,60.767,
2012-01,62.434,
2012-02,65.540,
2012-03,65.786,
2012-04,65.192,
2012-05,64.852,
2012-06,64.477,
2012-07,64.262,
2012-08,64.742,
2012-09,64.599,
2012-10,64.578,
2012-11,65.696,
2012-12,66.764,
2013-01,65.883,
2013-02,65.314,
2013-03,64.419,
2013-04,64.134,
2013-05,64.007,
2013-06,63.982,
2013-07,63.388,
2013-08,63.123,
2013-09,62.178,
2013-10,61.556,
2013-11,61.464,
2013-12,61.630,
2014-01,60.939,
2014-02,60.632,
2014-03,60.244,
2014-04,59.812,
2014-05,59.603,
2014-06,58.814,
2014-07,59.065,
2014-08,60.243,
2014-09,59.697,
2014-10,59.404,
2014-11,59.678,
2014-12,59.762,Provisional value
