"",BBFI1.Q.N.DE.W1.S12M.S1.KA.A.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.KA.A.FA.P.F3.S._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Assets - Other changes excluding transactions and revaluations - resident holder: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:22,
2013-01,-1996,
2013-04,1159,
2013-07,22,
2013-10,-348,
2014-01,-1158,
2014-04,-126,
2014-07,-1632,
