"",BBK01.EU8224,BBK01.EU8224_FLAGS
1966-08,743.418,
1966-09,743.418,
1966-10,743.418,
1966-11,743.418,
1966-12,743.418,
1967-01,743.418,
1967-02,743.418,
1967-03,743.418,
1967-04,743.418,
1967-05,743.418,
1967-06,743.418,
1967-07,743.418,
1967-08,743.418,
1967-09,743.418,
1967-10,743.418,
1967-11,743.418,
1967-12,743.418,
1968-01,743.418,
1968-02,793.525,
1968-03,793.525,
1968-04,793.525,
1968-05,793.525,
1968-06,793.525,
1968-07,793.525,
1968-08,843.632,
1968-09,843.632,
1968-10,843.632,
1968-11,843.632,
1968-12,843.632,
1969-01,843.632,
1969-02,893.738,
1969-03,760.291,
1969-04,760.291,
1969-05,760.291,
1969-06,760.291,
1969-07,760.291,
1969-08,810.398,
1969-09,810.398,
1969-10,791.480,
1969-11,791.480,
1969-12,791.480,
1970-01,791.480,
1970-02,880.445,
1970-03,880.445,
1970-04,880.445,
1970-05,880.445,
1970-06,880.445,
1970-07,880.445,
1970-08,968.898,
1970-09,968.898,
1970-10,985.259,
1970-11,985.259,
1970-12,985.497,
1971-01,985.497,
1971-02,1033.511,
1971-03,1033.511,
1971-04,1033.511,
1971-05,1033.511,
1971-06,1033.511,
1971-07,1033.511,
1971-08,1124.235,
1971-09,1124.235,
1971-10,1124.235,
1971-11,1124.235,
1971-12,1116.575,
1972-01,1116.575,
1972-02,1180.880,
1972-03,1189.013,
1972-04,1189.013,
1972-05,1189.013,
1972-06,1189.013,
1972-07,1189.013,
1972-08,1235.030,
1972-09,1260.799,
1972-10,1260.799,
1972-11,1260.799,
1972-12,1260.398,
1973-01,1260.398,
1973-02,1258.173,
1973-03,1258.173,
1973-04,1258.186,
1973-05,1258.186,
1973-06,1258.186,
1973-07,1258.186,
1973-08,1258.186,
1973-09,1264.509,
1973-10,1264.509,
1973-11,1264.509,
1973-12,1263.600,
1974-01,1263.600,
1974-02,1263.600,
1974-03,1270.328,
1974-04,1270.328,
1974-05,1270.328,
1974-06,1270.328,
1974-07,1270.328,
1974-08,1270.328,
1974-09,1265.558,
1974-10,1265.558,
1974-11,1265.558,
1974-12,1261.700,
1975-01,1261.700,
1975-02,1261.700,
1975-03,1261.700,
1975-04,1261.700,
1975-05,1261.700,
1975-06,1261.700,
1975-07,1261.700,
1975-08,1261.700,
1975-09,1276.192,
1975-10,1276.192,
1975-11,1276.192,
1975-12,1279.308,
1976-01,1279.308,
1976-02,1279.308,
1976-03,1299.095,
1976-04,1299.095,
1976-05,1299.095,
1976-06,1299.095,
1976-07,1299.095,
1976-08,1299.095,
1976-09,1306.463,
1976-10,1306.463,
1976-11,1306.463,
1976-12,1299.439,
1977-01,1299.439,
1977-02,1299.439,
1977-03,1299.439,
1977-04,1299.439,
1977-05,1299.439,
1977-06,1299.439,
1977-07,1299.439,
1977-08,1299.439,
1977-09,1294.908,
1977-10,1294.908,
1977-11,1294.908,
1977-12,1287.279,
1978-01,1287.279,
1978-02,1287.279,
1978-03,1278.669,
1978-04,1278.669,
1978-05,1278.669,
1978-06,1278.669,
1978-07,1278.669,
1978-08,1278.669,
1978-09,1277.709,
1978-10,1277.709,
1978-11,1277.709,
1978-12,1269.687,
1979-01,1269.687,
1979-02,1269.687,
1979-03,1269.687,
1979-04,1269.687,
1979-05,1269.687,
1979-06,1269.687,
1979-07,1269.687,
1979-08,1269.687,
1979-09,1271.263,
1979-10,1271.263,
1979-11,1271.263,
1979-12,1268.785,
1980-01,1268.785,
1980-02,1268.785,
1980-03,1270.665,
1980-04,1270.665,
1980-05,1270.665,
1980-06,1270.665,
1980-07,1270.665,
1980-08,1270.665,
1980-09,1270.665,
1980-10,1270.665,
1980-11,1270.665,
1980-12,1270.361,
1981-01,1270.361,
1981-02,1270.361,
1981-03,1270.361,
1981-04,1270.361,
1981-05,1270.361,
1981-06,1270.361,
1981-07,1270.361,
1981-08,1270.361,
1981-09,1270.361,
1981-10,1270.361,
1981-11,1270.361,
1981-12,1270.914,
1982-01,1270.914,
1982-02,1270.914,
1982-03,1254.308,
1982-04,1254.308,
1982-05,1254.308,
1982-06,1254.308,
1982-07,1254.308,
1982-08,1254.308,
1982-09,1254.308,
1982-10,1254.308,
1982-11,1254.308,
1982-12,1255.578,
1983-01,1255.578,
1983-02,1255.578,
1983-03,1255.578,
1983-04,1255.578,
1983-05,1255.578,
1983-06,1255.578,
1983-07,1255.578,
1983-08,1255.578,
1983-09,1255.578,
1983-10,1255.578,
1983-11,1255.578,
1983-12,1255.578,
1984-01,1255.578,
1984-02,1255.578,
1984-03,1255.578,
1984-04,1255.578,
1984-05,1255.578,
1984-06,1255.578,
1984-07,1255.578,
1984-08,1255.578,
1984-09,1255.578,
1984-10,1255.578,
1984-11,1255.578,
1984-12,1255.578,
1985-01,1255.578,
1985-02,1255.578,
1985-03,1255.578,
1985-04,1255.578,
1985-05,1255.578,
1985-06,1255.578,
1985-07,1255.578,
1985-08,1255.578,
1985-09,1252.134,
1985-10,1252.134,
1985-11,1252.134,
1985-12,1252.134,
1986-01,1252.134,
1986-02,1252.134,
1986-03,1252.134,
1986-04,1252.134,
1986-05,1252.134,
1986-06,1252.134,
1986-07,1252.134,
1986-08,1252.134,
1986-09,1249.661,
1986-10,1249.661,
1986-11,1249.661,
1986-12,1249.661,
1987-01,1249.661,
1987-02,1249.661,
1987-03,1249.661,
1987-04,1249.661,
1987-05,1249.661,
1987-06,1249.661,
1987-07,1249.661,
1987-08,1249.661,
1987-09,1247.894,
1987-10,1247.894,
1987-11,1247.894,
1987-12,1246.215,
1988-01,1246.215,
1988-02,1246.215,
1988-03,1246.215,
1988-04,1246.215,
1988-05,1246.215,
1988-06,1246.215,
1988-07,1246.215,
1988-08,1246.215,
1988-09,1246.215,
1988-10,1246.215,
1988-11,1246.215,
1988-12,1246.215,
1989-01,1246.215,
1989-02,1246.215,
1989-03,1246.215,
1989-04,1246.215,
1989-05,1246.215,
1989-06,1246.215,
1989-07,1246.215,
1989-08,1246.215,
1989-09,1243.385,
1989-10,1243.385,
1989-11,1243.385,
1989-12,1243.385,
1990-01,1243.385,
1990-02,1243.385,
1990-03,1243.385,
1990-04,1243.385,
1990-05,1243.385,
1990-06,1243.385,
1990-07,1243.385,
1990-08,1243.385,
1990-09,1239.746,
1990-10,1239.746,
1990-11,1239.746,
1990-12,1239.097,
1991-01,1239.097,
1991-02,1239.097,
1991-03,1239.097,
1991-04,1239.097,
1991-05,1239.097,
1991-06,1239.097,
1991-07,1239.097,
1991-08,1239.097,
1991-09,1239.097,
1991-10,1239.097,
1991-11,1239.097,
1991-12,1238.771,
1992-01,1238.771,
1992-02,1238.771,
1992-03,1238.771,
1992-04,1238.771,
1992-05,1238.771,
1992-06,1238.771,
1992-07,1238.771,
1992-08,1238.771,
1992-09,1236.547,
1992-10,1236.547,
1992-11,1236.547,
1992-12,1236.176,
1993-01,1236.176,
1993-02,1236.176,
1993-03,1236.176,
1993-04,1236.176,
1993-05,1236.176,
1993-06,1236.176,
1993-07,1236.176,
1993-08,1236.176,
1993-09,1232.985,
1993-10,1232.985,
1993-11,1232.985,
1993-12,1232.985,
1994-01,1232.985,
1994-02,1232.985,
1994-03,1232.985,
1994-04,1232.985,
1994-05,1232.985,
1994-06,1232.985,
1994-07,1232.985,
1994-08,1105.162,
1994-09,1100.198,
1994-10,1100.198,
1994-11,1100.198,
1994-12,1100.198,
1995-01,1100.198,
1995-02,972.375,
1995-03,972.375,
1995-04,972.375,
1995-05,972.375,
1995-06,972.375,
1995-07,972.375,
1995-08,894.761,
1995-09,894.761,
1995-10,894.761,
1995-11,894.761,
1995-12,894.761,
1996-01,894.761,
1996-02,766.938,
1996-03,766.938,
1996-04,766.938,
1996-05,766.938,
1996-06,766.938,
1996-07,766.938,
1996-08,639.115,
1996-09,639.115,
1996-10,639.115,
1996-11,639.115,
1996-12,639.115,
1997-01,639.115,
1997-02,511.292,
1997-03,511.292,
1997-04,511.292,
1997-05,511.292,
1997-06,511.292,
1997-07,511.292,
1997-08,383.469,
1997-09,383.469,
1997-10,383.469,
1997-11,383.469,
1997-12,383.469,
1998-01,383.469,
1998-02,255.646,
1998-03,255.646,
1998-04,255.646,
1998-05,255.646,
1998-06,255.646,
1998-07,255.646,
1998-08,127.823,
1998-09,127.823,
1998-10,127.823,
1998-11,127.823,
1998-12,127.823,
