"",BBK01.OUM153,BBK01.OUM153_FLAGS
"",Deposits and borrowing of local government and local government associations / Total / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:02,
1968-12,0.040,
1969-01,0.041,
1969-02,0.040,
1969-03,0.041,
1969-04,0.040,
1969-05,0.040,
1969-06,0.039,
1969-07,0.040,
1969-08,0.040,
1969-09,0.047,
1969-10,0.047,
1969-11,0.046,
1969-12,0.050,
1970-01,0.050,
1970-02,0.051,
1970-03,0.052,
1970-04,0.052,
1970-05,0.050,
1970-06,0.053,
1970-07,0.062,
1970-08,0.064,
1970-09,0.065,
1970-10,0.066,
1970-11,0.066,
1970-12,0.054,
1971-01,0.058,
1971-02,0.055,
1971-03,0.054,
1971-04,0.051,
1971-05,0.052,
1971-06,0.051,
1971-07,0.051,
1971-08,0.051,
1971-09,0.051,
1971-10,0.050,
1971-11,0.050,
1971-12,0.050,
1972-01,0.050,
1972-02,0.047,
1972-03,0.046,
1972-04,0.046,
1972-05,0.044,
1972-06,0.044,
1972-07,0.036,
1972-08,0.034,
1972-09,0.034,
1972-10,0.035,
1972-11,0.035,
1972-12,0.035,
1973-01,0.034,
1973-02,0.035,
1973-03,0.035,
1973-04,0.035,
1973-05,0.035,
1973-06,0.037,
1973-07,0.043,
1973-08,0.043,
1973-09,0.049,
1973-10,0.045,
1973-11,0.045,
1973-12,0.044,
1974-01,0.044,
1974-02,0.042,
1974-03,0.042,
1974-04,0.040,
1974-05,0.042,
1974-06,0.042,
1974-07,0.039,
1974-08,0.043,
1974-09,0.039,
1974-10,0.038,
1974-11,0.039,
1974-12,0.038,
1975-01,0.037,
1975-02,0.035,
1975-03,0.034,
1975-04,0.036,
1975-05,0.038,
1975-06,0.041,
1975-07,0.039,
1975-08,0.038,
1975-09,0.034,
1975-10,0.035,
1975-11,0.034,
1975-12,0.034,
1976-01,0.037,
1976-02,0.036,
1976-03,0.040,
1976-04,0.040,
1976-05,0.041,
1976-06,0.045,
1976-07,0.054,
1976-08,0.061,
1976-09,0.058,
1976-10,0.059,
1976-11,0.068,
1976-12,0.096,
1977-01,0.097,
1977-02,0.104,
1977-03,0.105,
1977-04,0.109,
1977-05,0.114,
1977-06,0.108,
1977-07,0.109,
1977-08,0.111,
1977-09,0.111,
1977-10,0.112,
1977-11,0.084,
1977-12,0.084,
1978-01,0.080,
1978-02,0.087,
1978-03,0.086,
1978-04,0.083,
1978-05,0.085,
1978-06,0.092,
1978-07,0.092,
1978-08,0.095,
1978-09,0.095,
1978-10,0.095,
1978-11,0.106,
1978-12,0.104,
1979-01,0.100,
1979-02,0.104,
1979-03,0.107,
1979-04,0.104,
1979-05,0.106,
1979-06,0.106,
1979-07,0.108,
1979-08,0.104,
1979-09,0.105,
1979-10,0.108,
1979-11,0.108,
1979-12,0.108,
1980-01,0.109,
1980-02,0.109,
1980-03,0.109,
1980-04,0.111,
1980-05,0.113,
1980-06,0.114,
1980-07,0.110,
1980-08,0.111,
1980-09,0.110,
1980-10,0.110,
1980-11,0.111,
1980-12,0.143,
1981-01,0.143,
1981-02,0.145,
1981-03,0.142,
1981-04,0.141,
1981-05,0.140,
1981-06,0.142,
1981-07,0.141,
1981-08,0.140,
1981-09,0.140,
1981-10,0.139,
1981-11,0.139,
1981-12,0.135,
1982-01,0.133,
1982-02,0.134,
1982-03,0.134,
1982-04,0.133,
1982-05,0.133,
1982-06,0.132,
1982-07,0.134,
1982-08,0.139,
1982-09,0.138,
1982-10,0.139,
1982-11,0.138,
1982-12,0.135,
1983-01,0.143,
1983-02,0.144,
1983-03,0.144,
1983-04,0.133,
1983-05,0.133,
1983-06,0.129,
1983-07,0.132,
1983-08,0.126,
1983-09,0.131,
1983-10,0.134,
1983-11,0.132,
1983-12,0.136,
1984-01,0.135,
1984-02,0.137,
1984-03,0.147,
1984-04,0.156,
1984-05,0.156,
1984-06,0.155,
1984-07,0.157,
1984-08,0.164,
1984-09,0.166,
1984-10,0.176,
1984-11,0.183,
1984-12,0.189,
1985-01,0.196,
1985-02,0.200,
1985-03,0.206,
1985-04,0.208,
1985-05,0.203,
1985-06,0.205,
1985-07,0.203,
1985-08,0.201,
1985-09,0.203,
1985-10,0.207,
1985-11,0.211,
1985-12,0.213,
1986-01,0.213,
1986-02,0.214,
1986-03,0.229,
1986-04,0.207,
1986-05,0.207,
1986-06,0.209,
1986-07,0.211,
1986-08,0.213,
1986-09,0.222,
1986-10,0.220,
1986-11,0.220,
1986-12,0.218,
1987-01,0.215,
1987-02,0.220,
1987-03,0.228,
1987-04,0.229,
1987-05,0.231,
1987-06,0.233,
1987-07,0.233,
1987-08,0.232,
1987-09,0.233,
1987-10,0.232,
1987-11,0.234,
1987-12,0.230,
1988-01,0.224,
1988-02,0.229,
1988-03,0.231,
1988-04,0.227,
1988-05,0.232,
1988-06,0.230,
1988-07,0.222,
1988-08,0.229,
1988-09,0.233,
1988-10,0.227,
1988-11,0.219,
1988-12,0.225,
1989-01,0.216,
1989-02,0.221,
1989-03,0.224,
1989-04,0.228,
1989-05,0.250,
1989-06,0.240,
1989-07,0.236,
1989-08,0.238,
1989-09,0.211,
1989-10,0.200,
1989-11,0.209,
1989-12,0.205,
1990-01,0.214,
1990-02,0.213,
1990-03,0.215,
1990-04,0.208,
1990-05,0.211,
1990-06,0.209,
1990-07,0.206,
1990-08,0.216,
1990-09,0.227,
1990-10,0.223,
1990-11,0.230,
1990-12,0.225,
1991-01,0.215,
1991-02,0.217,
1991-03,0.202,
1991-04,0.225,
1991-05,0.227,
1991-06,0.234,
1991-07,0.251,
1991-08,0.229,
1991-09,0.229,
1991-10,0.231,
1991-11,0.224,
1991-12,0.217,
1992-01,0.223,
1992-02,0.225,
1992-03,0.225,
1992-04,0.239,
1992-05,0.238,
1992-06,0.245,
1992-07,0.250,
1992-08,0.268,
1992-09,0.265,
1992-10,0.267,
1992-11,0.270,
1992-12,0.260,
1993-01,0.259,
1993-02,0.271,
1993-03,0.273,
1993-04,0.275,
1993-05,0.311,
1993-06,0.307,
1993-07,0.319,
1993-08,0.309,
1993-09,0.315,
1993-10,0.290,
1993-11,0.303,
1993-12,0.119,
1994-01,0.111,
1994-02,0.107,
1994-03,0.103,
1994-04,0.108,
1994-05,0.107,
1994-06,0.117,
1994-07,0.116,
1994-08,0.123,
1994-09,0.132,
1994-10,0.113,
1994-11,0.113,
1994-12,0.131,
1995-01,0.125,
1995-02,0.126,
1995-03,0.122,
1995-04,0.126,
1995-05,0.137,
1995-06,0.132,
1995-07,0.124,
1995-08,0.131,
1995-09,0.127,
1995-10,0.125,
1995-11,0.130,
1995-12,0.123,
1996-01,0.111,
1996-02,0.119,
1996-03,0.112,
1996-04,0.118,
1996-05,0.124,
1996-06,0.125,
1996-07,0.128,
1996-08,0.142,
1996-09,0.134,
1996-10,0.145,
1996-11,0.158,
1996-12,0.174,
1997-01,0.171,
1997-02,0.177,
1997-03,0.153,
1997-04,0.154,
1997-05,0.160,
1997-06,0.159,
1997-07,0.145,
1997-08,0.146,
1997-09,0.143,
1997-10,0.143,
1997-11,0.171,
1997-12,0.178,
1998-01,0.174,
1998-02,0.167,
1998-03,0.180,
1998-04,0.159,
1998-05,0.170,
1998-06,0.161,
1998-07,0.154,
1998-08,0.164,
1998-09,0.168,
1998-10,0.154,
1998-11,0.157,
1998-12,0.198,
1999-01,0.216,
1999-02,0.122,
1999-03,0.119,
1999-04,0.113,
1999-05,0.110,
1999-06,0.120,
1999-07,0.113,
1999-08,0.110,
1999-09,0.109,
1999-10,0.102,
1999-11,0.114,
1999-12,0.121,
2000-01,0.116,
2000-02,0.116,
2000-03,0.118,
2000-04,0.186,
2000-05,0.180,
2000-06,0.173,
2000-07,0.171,
2000-08,0.163,
2000-09,0.163,
2000-10,0.150,
2000-11,0.154,
2000-12,0.130,
2001-01,0.142,
2001-02,0.156,
2001-03,0.160,
2001-04,0.168,
2001-05,0.181,
2001-06,0.180,
2001-07,0.180,
2001-08,0.180,
2001-09,0.258,
2001-10,0.245,
2001-11,0.202,
2001-12,0.195,
2002-01,0.178,
2002-02,0.172,
2002-03,0.155,
2002-04,0.152,
2002-05,0.136,
2002-06,0.244,
2002-07,0.236,
2002-08,0.263,
2002-09,0.301,
2002-10,0.281,
2002-11,0.228,
2002-12,0.285,
2003-01,0.230,
2003-02,0.214,
2003-03,0.263,
2003-04,0.271,
2003-05,0.363,
2003-06,0.342,
2003-07,0.368,
2003-08,0.409,
2003-09,0.431,
2003-10,0.356,
2003-11,0.342,
2003-12,0.359,
2004-01,0.433,
2004-02,0.431,
2004-03,0.469,
2004-04,0.434,
2004-05,0.476,
2004-06,0.433,
2004-07,0.581,
2004-08,0.567,
2004-09,0.558,
2004-10,0.494,
2004-11,0.503,
2004-12,0.467,
2005-01,0.516,
2005-02,0.735,
2005-03,0.720,
2005-04,0.640,
2005-05,0.676,
2005-06,0.645,
2005-07,0.624,
2005-08,0.823,
2005-09,0.862,
2005-10,0.684,
2005-11,0.727,
2005-12,0.758,
2006-01,0.745,
2006-02,0.820,
2006-03,0.771,
2006-04,0.768,
2006-05,0.865,
2006-06,0.823,
2006-07,0.928,
2006-08,1.087,
2006-09,1.225,
2006-10,1.168,
2006-11,1.468,
2006-12,1.477,
2007-01,1.491,
2007-02,1.604,
2007-03,1.500,
2007-04,1.473,
2007-05,1.744,
2007-06,1.699,
2007-07,2.025,
