"",BBK01.OUZ105,BBK01.OUZ105_FLAGS
"",Tangible assets and others / Total / Regional banks and other commercial banks / Multi-office banks (MFIs),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:44,
1999-01,26.327,
1999-02,24.335,
1999-03,24.334,
1999-04,24.509,
1999-05,24.633,
1999-06,22.221,
1999-07,21.697,
1999-08,22.333,
1999-09,22.600,
1999-10,22.228,
1999-11,23.828,
1999-12,23.993,
2000-01,26.354,
2000-02,27.261,
2000-03,25.553,
2000-04,26.434,
2000-05,27.380,
2000-06,26.355,
2000-07,25.728,
2000-08,25.891,
2000-09,26.678,
2000-10,27.460,
2000-11,28.708,
2000-12,24.825,
2001-01,23.213,
2001-02,23.103,
2001-03,24.906,
2001-04,23.479,
2001-05,27.210,
2001-06,23.034,
2001-07,20.993,
2001-08,21.186,
2001-09,21.123,
2001-10,21.810,
2001-11,22.282,
2001-12,22.048,
2002-01,22.691,
2002-02,21.238,
2002-03,22.257,
2002-04,22.347,
2002-05,21.783,
2002-06,21.709,
2002-07,21.118,
2002-08,21.225,
2002-09,22.451,
2002-10,21.757,
2002-11,22.029,
2002-12,23.119,
2003-01,24.081,
2003-02,24.815,
2003-03,23.743,
2003-04,23.995,
2003-05,23.242,
2003-06,22.110,
2003-07,22.323,
2003-08,21.528,
2003-09,22.012,
2003-10,20.659,
2003-11,22.360,
2003-12,21.557,
2004-01,22.682,
2004-02,22.494,
2004-03,23.693,
2004-04,21.594,
2004-05,22.147,
2004-06,21.845,
2004-07,21.984,
2004-08,22.148,
2004-09,22.553,
2004-10,23.538,
2004-11,24.033,
2004-12,18.729,
2005-01,19.478,
2005-02,18.929,
2005-03,18.316,
2005-04,17.687,
2005-05,18.358,
2005-06,17.827,
2005-07,18.443,
2005-08,17.486,
2005-09,16.526,
2005-10,15.433,
2005-11,16.121,
2005-12,17.578,
2006-01,16.964,
2006-02,17.963,
2006-03,17.570,
2006-04,18.560,
2006-05,17.937,
2006-06,18.694,
2006-07,18.884,
2006-08,18.042,
2006-09,14.214,
2006-10,14.891,
2006-11,16.496,
2006-12,17.303,
2007-01,17.418,
2007-02,20.267,
2007-03,18.171,
2007-04,17.363,
2007-05,21.944,
2007-06,23.454,
2007-07,22.211,
2007-08,21.481,
2007-09,23.503,
2007-10,23.386,
2007-11,20.598,
2007-12,21.824,
2008-01,21.113,
2008-02,21.616,
2008-03,23.500,
2008-04,23.462,
2008-05,23.303,
2008-06,24.538,
2008-07,27.991,
2008-08,25.428,
2008-09,25.709,
2008-10,20.838,
2008-11,23.017,
2008-12,22.029,
2009-01,20.998,
2009-02,22.290,
2009-03,21.158,
2009-04,20.029,
2009-05,20.459,
2009-06,19.854,
2009-07,20.689,
2009-08,21.338,
2009-09,18.433,
2009-10,20.060,
2009-11,19.889,
2009-12,17.388,
2010-01,18.385,
2010-02,18.518,
2010-03,18.501,
2010-04,20.546,
2010-05,21.132,
2010-06,20.137,
2010-07,20.350,
2010-08,20.965,
2010-09,19.409,
2010-10,20.122,
2010-11,20.189,
2010-12,22.037,
2011-01,24.718,
2011-02,21.281,
2011-03,20.289,
2011-04,21.663,
2011-05,21.080,
2011-06,19.876,
2011-07,19.545,
2011-08,20.585,
2011-09,20.737,
2011-10,20.760,
2011-11,20.910,
2011-12,19.516,
2012-01,19.736,
2012-02,20.192,
2012-03,19.081,
2012-04,18.608,
2012-05,19.938,
2012-06,18.482,
2012-07,19.845,
2012-08,19.011,
2012-09,17.959,
2012-10,17.237,
2012-11,17.913,
2012-12,20.752,
2013-01,21.522,
2013-02,20.754,
2013-03,21.554,
2013-04,21.405,
2013-05,20.443,
2013-06,20.074,
2013-07,19.878,
2013-08,19.970,
2013-09,19.862,
2013-10,20.906,
2013-11,21.469,
2013-12,21.186,
2014-01,20.919,
2014-02,21.405,
2014-03,21.302,
2014-04,21.362,
2014-05,20.886,
2014-06,21.411,
2014-07,22.076,
2014-08,22.884,
2014-09,22.670,
2014-10,23.122,
2014-11,23.950,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.Up to and including December 1998, equalisation claims on general government (including debt securities resulting from the conversion of equalisation claims) and tangible assets are not included.",
