"",BBK01.WT4041,BBK01.WT4041_FLAGS
"","DE0001135242 / Prices / 4,250 Bund 03/14",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:36:24,
2003-10-29,99.540,
2003-10-30,99.190,
2003-10-31,99.190,
2003-11-01,.,No value available
2003-11-02,.,No value available
2003-11-03,99.110,
2003-11-04,99.040,
2003-11-05,99.050,
2003-11-06,98.660,
2003-11-07,98.350,
2003-11-08,.,No value available
2003-11-09,.,No value available
2003-11-10,98.150,
2003-11-11,98.200,
2003-11-12,98.040,
2003-11-13,98.190,
2003-11-14,98.950,
2003-11-15,.,No value available
2003-11-16,.,No value available
2003-11-17,99.360,
2003-11-18,99.220,
2003-11-19,99.620,
2003-11-20,99.310,
2003-11-21,99.340,
2003-11-22,.,No value available
2003-11-23,.,No value available
2003-11-24,98.960,
2003-11-25,98.720,
2003-11-26,98.870,
2003-11-27,98.440,
2003-11-28,98.490,
2003-11-29,.,No value available
2003-11-30,.,No value available
2003-12-01,98.250,
2003-12-02,98.220,
2003-12-03,98.340,
2003-12-04,98.180,
2003-12-05,98.500,
2003-12-06,.,No value available
2003-12-07,.,No value available
2003-12-08,99.300,
2003-12-09,99.280,
2003-12-10,99.010,
2003-12-11,98.990,
2003-12-12,99.270,
2003-12-13,.,No value available
2003-12-14,.,No value available
2003-12-15,99.340,
2003-12-16,99.630,
2003-12-17,99.710,
2003-12-18,100.180,
2003-12-19,99.990,
2003-12-20,.,No value available
2003-12-21,.,No value available
2003-12-22,100.010,
2003-12-23,99.970,
2003-12-24,.,No value available
2003-12-25,.,No value available
2003-12-26,.,No value available
2003-12-27,.,No value available
2003-12-28,.,No value available
2003-12-29,100.120,
2003-12-30,99.590,
2003-12-31,.,No value available
2004-01-01,.,No value available
2004-01-02,100.010,
2004-01-03,.,No value available
2004-01-04,.,No value available
2004-01-05,99.370,
2004-01-06,99.660,
2004-01-07,99.750,
2004-01-08,99.780,
2004-01-09,100.280,
2004-01-10,.,No value available
2004-01-11,.,No value available
2004-01-12,100.920,
2004-01-13,100.830,
2004-01-14,100.780,
2004-01-15,100.870,
2004-01-16,101.000,
2004-01-17,.,No value available
2004-01-18,.,No value available
2004-01-19,100.610,
2004-01-20,100.720,
2004-01-21,100.900,
2004-01-22,100.910,
2004-01-23,101.190,
2004-01-24,.,No value available
2004-01-25,.,No value available
2004-01-26,100.830,
2004-01-27,100.560,
2004-01-28,100.710,
2004-01-29,100.200,
2004-01-30,100.040,
2004-01-31,.,No value available
2004-02-01,.,No value available
2004-02-02,100.160,
2004-02-03,100.420,
2004-02-04,100.500,
2004-02-05,100.410,
2004-02-06,100.230,
2004-02-07,.,No value available
2004-02-08,.,No value available
2004-02-09,100.910,
2004-02-10,101.040,
2004-02-11,100.720,
2004-02-12,100.990,
2004-02-13,101.130,
2004-02-14,.,No value available
2004-02-15,.,No value available
2004-02-16,101.150,
2004-02-17,101.340,
2004-02-18,101.520,
2004-02-19,101.040,
2004-02-20,101.030,
2004-02-21,.,No value available
2004-02-22,.,No value available
2004-02-23,100.830,
2004-02-24,101.160,
2004-02-25,101.260,
2004-02-26,101.300,
2004-02-27,101.520,
2004-02-28,.,No value available
2004-02-29,.,No value available
2004-03-01,101.580,
2004-03-02,101.510,
2004-03-03,101.200,
2004-03-04,101.090,
2004-03-05,101.250,
2004-03-06,.,No value available
2004-03-07,.,No value available
2004-03-08,102.380,
2004-03-09,102.440,
2004-03-10,102.590,
2004-03-11,102.770,
2004-03-12,102.810,
2004-03-13,.,No value available
2004-03-14,.,No value available
2004-03-15,103.010,
2004-03-16,102.890,
2004-03-17,102.840,
2004-03-18,102.910,
2004-03-19,102.820,
2004-03-20,.,No value available
2004-03-21,.,No value available
2004-03-22,102.960,
2004-03-23,102.940,
2004-03-24,103.050,
2004-03-25,103.180,
2004-03-26,103.300,
2004-03-27,.,No value available
2004-03-28,.,No value available
2004-03-29,102.730,
2004-03-30,102.420,
2004-03-31,102.390,
2004-04-01,102.620,
2004-04-02,102.350,
2004-04-03,.,No value available
2004-04-04,.,No value available
2004-04-05,101.390,
2004-04-06,101.280,
2004-04-07,101.540,
2004-04-08,101.370,
2004-04-09,.,No value available
2004-04-10,.,No value available
2004-04-11,.,No value available
2004-04-12,.,No value available
2004-04-13,101.010,
2004-04-14,100.900,
2004-04-15,100.780,
2004-04-16,100.880,
2004-04-17,.,No value available
2004-04-18,.,No value available
2004-04-19,101.160,
2004-04-20,100.860,
2004-04-21,100.570,
2004-04-22,100.710,
2004-04-23,100.860,
2004-04-24,.,No value available
2004-04-25,.,No value available
2004-04-26,100.330,
2004-04-27,100.590,
2004-04-28,100.550,
2004-04-29,100.290,
2004-04-30,100.360,
2004-05-01,.,No value available
2004-05-02,.,No value available
2004-05-03,100.580,
2004-05-04,100.740,
2004-05-05,100.810,
2004-05-06,100.550,
2004-05-07,100.160,
2004-05-08,.,No value available
2004-05-09,.,No value available
2004-05-10,99.710,
2004-05-11,99.630,
2004-05-12,99.710,
2004-05-13,99.220,
2004-05-14,99.200,
2004-05-15,.,No value available
2004-05-16,.,No value available
2004-05-17,99.780,
2004-05-18,99.740,
2004-05-19,99.380,
2004-05-20,99.320,
2004-05-21,99.690,
2004-05-22,.,No value available
2004-05-23,.,No value available
2004-05-24,99.280,
2004-05-25,99.470,
2004-05-26,99.460,
2004-05-27,99.760,
2004-05-28,99.820,
2004-05-29,.,No value available
2004-05-30,.,No value available
2004-05-31,99.670,
2004-06-01,99.490,
2004-06-02,99.420,
2004-06-03,99.160,
2004-06-04,99.300,
2004-06-05,.,No value available
2004-06-06,.,No value available
2004-06-07,99.080,
2004-06-08,99.260,
2004-06-09,99.470,
2004-06-10,99.080,
2004-06-11,98.990,
2004-06-12,.,No value available
2004-06-13,.,No value available
2004-06-14,98.830,
2004-06-15,98.870,
2004-06-16,99.510,
2004-06-17,99.250,
2004-06-18,99.490,
2004-06-19,.,No value available
2004-06-20,.,No value available
2004-06-21,99.400,
2004-06-22,99.480,
2004-06-23,99.490,
2004-06-24,99.690,
2004-06-25,99.900,
2004-06-26,.,No value available
2004-06-27,.,No value available
2004-06-28,99.700,
2004-06-29,99.330,
2004-06-30,99.510,
2004-07-01,99.660,
2004-07-02,99.940,
2004-07-03,.,No value available
2004-07-04,.,No value available
2004-07-05,100.190,
2004-07-06,100.220,
2004-07-07,100.210,
2004-07-08,100.430,
2004-07-09,100.440,
2004-07-10,.,No value available
2004-07-11,.,No value available
2004-07-12,100.500,
2004-07-13,100.270,
2004-07-14,100.300,
2004-07-15,100.210,
2004-07-16,100.260,
2004-07-17,.,No value available
2004-07-18,.,No value available
2004-07-19,100.630,
2004-07-20,100.710,
2004-07-21,100.210,
2004-07-22,100.110,
2004-07-23,100.200,
2004-07-24,.,No value available
2004-07-25,.,No value available
2004-07-26,100.310,
2004-07-27,100.140,
2004-07-28,99.800,
2004-07-29,99.900,
2004-07-30,100.280,
2004-07-31,.,No value available
2004-08-01,.,No value available
2004-08-02,100.820,
2004-08-03,100.590,
2004-08-04,100.790,
2004-08-05,100.870,
2004-08-06,101.060,
2004-08-07,.,No value available
2004-08-08,.,No value available
2004-08-09,101.580,
2004-08-10,101.630,
2004-08-11,101.450,
2004-08-12,101.550,
2004-08-13,101.790,
2004-08-14,.,No value available
2004-08-15,.,No value available
2004-08-16,101.800,
2004-08-17,101.580,
2004-08-18,101.800,
2004-08-19,101.590,
2004-08-20,101.800,
2004-08-21,.,No value available
2004-08-22,.,No value available
2004-08-23,101.500,
2004-08-24,101.380,
2004-08-25,101.440,
2004-08-26,101.580,
2004-08-27,101.830,
2004-08-28,.,No value available
2004-08-29,.,No value available
2004-08-30,101.620,
2004-08-31,101.710,
2004-09-01,102.060,
2004-09-02,101.960,
2004-09-03,101.570,
2004-09-04,.,No value available
2004-09-05,.,No value available
2004-09-06,101.080,
2004-09-07,101.200,
2004-09-08,101.080,
2004-09-09,101.540,
2004-09-10,101.650,
2004-09-11,.,No value available
2004-09-12,.,No value available
2004-09-13,101.570,
2004-09-14,101.760,
2004-09-15,101.900,
2004-09-16,101.630,
2004-09-17,102.120,
2004-09-18,.,No value available
2004-09-19,.,No value available
2004-09-20,102.050,
2004-09-21,102.040,
2004-09-22,102.260,
2004-09-23,102.540,
2004-09-24,102.540,
2004-09-25,.,No value available
2004-09-26,.,No value available
2004-09-27,102.530,
2004-09-28,102.640,
2004-09-29,102.480,
2004-09-30,102.280,
2004-10-01,102.230,
2004-10-02,.,No value available
2004-10-03,.,No value available
2004-10-04,102.020,
2004-10-05,102.050,
2004-10-06,102.260,
2004-10-07,102.160,
2004-10-08,102.290,
2004-10-09,.,No value available
2004-10-10,.,No value available
2004-10-11,102.570,
2004-10-12,102.900,
2004-10-13,102.820,
2004-10-14,103.010,
2004-10-15,103.150,
2004-10-16,.,No value available
2004-10-17,.,No value available
2004-10-18,103.030,
2004-10-19,103.010,
2004-10-20,103.180,
2004-10-21,103.380,
2004-10-22,103.220,
2004-10-23,.,No value available
2004-10-24,.,No value available
2004-10-25,103.560,
2004-10-26,103.630,
2004-10-27,103.500,
2004-10-28,103.160,
2004-10-29,103.120,
2004-10-30,.,No value available
2004-10-31,.,No value available
2004-11-01,103.230,
2004-11-02,103.030,
2004-11-03,102.930,
2004-11-04,103.220,
2004-11-05,103.350,
2004-11-06,.,No value available
2004-11-07,.,No value available
2004-11-08,102.980,
2004-11-09,103.060,
2004-11-10,103.280,
2004-11-11,103.380,
2004-11-12,103.810,
2004-11-13,.,No value available
2004-11-14,.,No value available
2004-11-15,103.990,
