"",BBK01.WT4125,BBK01.WT4125_FLAGS
"","DE0001135457 / Prices / 2,250 Bund 11/21",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:38:00,
2011-08-24,100.780,
2011-08-25,100.150,
2011-08-26,100.560,
2011-08-27,.,No value available
2011-08-28,.,No value available
2011-08-29,100.660,
2011-08-30,100.620,
2011-08-31,100.620,
2011-09-01,100.550,
2011-09-02,101.380,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,102.850,
2011-09-06,103.040,
2011-09-07,102.970,
2011-09-08,103.150,
2011-09-09,103.840,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,104.880,
2011-09-13,104.900,
2011-09-14,104.200,
2011-09-15,103.170,
2011-09-16,102.950,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,104.220,
2011-09-20,104.320,
2011-09-21,104.010,
2011-09-22,105.220,
2011-09-23,105.010,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,104.090,
2011-09-27,103.330,
2011-09-28,102.600,
2011-09-29,102.450,
2011-09-30,102.530,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,103.910,
2011-10-04,104.610,
2011-10-05,104.410,
2011-10-06,103.250,
2011-10-07,102.780,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,102.040,
2011-10-11,101.800,
2011-10-12,100.880,
2011-10-13,100.680,
2011-10-14,100.610,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,100.090,
2011-10-18,102.220,
2011-10-19,101.150,
2011-10-20,101.950,
2011-10-21,102.050,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,101.880,
2011-10-25,100.890,
2011-10-26,101.400,
2011-10-27,101.200,
2011-10-28,99.970,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,101.220,
2011-11-01,103.550,
2011-11-02,103.910,
2011-11-03,103.360,
2011-11-04,102.860,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,104.350,
2011-11-08,103.780,
2011-11-09,104.800,
2011-11-10,104.240,
2011-11-11,104.050,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,103.680,
2011-11-15,104.270,
2011-11-16,103.770,
2011-11-17,104.400,
2011-11-18,103.000,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,103.310,
2011-11-22,102.900,
2011-11-23,102.500,
2011-11-24,100.810,
2011-11-25,100.990,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,100.020,
2011-11-29,99.770,
2011-11-30,99.900,
2011-12-01,100.000,
2011-12-02,100.990,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,100.910,
2011-12-06,100.620,
2011-12-07,101.320,
2011-12-08,101.640,
2011-12-09,102.130,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,101.920,
2011-12-13,102.080,
2011-12-14,102.390,
2011-12-15,103.190,
2011-12-16,103.210,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,103.520,
2011-12-20,103.330,
2011-12-21,102.610,
2011-12-22,102.940,
2011-12-23,103.280,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,103.140,
2011-12-28,103.340,
2011-12-29,103.580,
2011-12-30,104.110,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,103.850,
2012-01-03,103.280,
2012-01-04,103.270,
2012-01-05,103.640,
2012-01-06,103.640,
2012-01-07,.,No value available
2012-01-08,.,No value available
2012-01-09,103.770,
2012-01-10,103.780,
2012-01-11,103.740,
2012-01-12,104.080,
2012-01-13,104.420,
2012-01-14,.,No value available
2012-01-15,.,No value available
2012-01-16,104.780,
2012-01-17,104.330,
2012-01-18,104.510,
2012-01-19,104.450,
