"",BBK01.WU0119,BBK01.WU0119_FLAGS
"",Gross sales of domestic debt securities at nominal value / Maturities of more than four years / Mortgage Pfandbriefe,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:26,
1967-01,168,
1967-02,114,
1967-03,141,
1967-04,132,
1967-05,173,
1967-06,110,
1967-07,197,
1967-08,134,
1967-09,136,
1967-10,216,
1967-11,195,
1967-12,204,
1968-01,390,
1968-02,217,
1968-03,181,
1968-04,194,
1968-05,181,
1968-06,126,
1968-07,256,
1968-08,172,
1968-09,143,
1968-10,137,
1968-11,124,
1968-12,189,
1969-01,256,
1969-02,186,
1969-03,184,
1969-04,212,
1969-05,174,
1969-06,142,
1969-07,211,
1969-08,100,
1969-09,83,
1969-10,159,
1969-11,64,
1969-12,162,
1970-01,175,
1970-02,104,
1970-03,79,
1970-04,117,
1970-05,53,
1970-06,99,
1970-07,142,
1970-08,89,
1970-09,91,
1970-10,89,
1970-11,142,
1970-12,249,
1971-01,157,
1971-02,122,
1971-03,185,
1971-04,231,
1971-05,147,
1971-06,220,
1971-07,290,
1971-08,291,
1971-09,236,
1971-10,235,
1971-11,256,
1971-12,304,
1972-01,808,
1972-02,518,
1972-03,379,
1972-04,392,
1972-05,417,
1972-06,274,
1972-07,503,
1972-08,347,
1972-09,276,
1972-10,273,
1972-11,219,
1972-12,375,
1973-01,519,
1973-02,422,
1973-03,256,
1973-04,209,
1973-05,178,
1973-06,181,
1973-07,252,
1973-08,228,
1973-09,135,
1973-10,240,
1973-11,143,
1973-12,180,
1974-01,282,
1974-02,191,
1974-03,240,
1974-04,412,
1974-05,314,
1974-06,297,
1974-07,294,
1974-08,381,
1974-09,213,
1974-10,210,
1974-11,293,
1974-12,231,
1975-01,408,
1975-02,312,
1975-03,200,
1975-04,395,
1975-05,199,
1975-06,260,
1975-07,371,
1975-08,306,
1975-09,286,
1975-10,496,
1975-11,412,
1975-12,398,
1976-01,333,
1976-02,322,
1976-03,271,
1976-04,193,
1976-05,156,
1976-06,182,
1976-07,396,
1976-08,391,
1976-09,134,
1976-10,286,
1976-11,153,
1976-12,240,
1977-01,304,
1977-02,209,
1977-03,338,
1977-04,234,
1977-05,235,
1977-06,363,
1977-07,706,
1977-08,413,
1977-09,313,
1977-10,596,
1977-11,438,
1977-12,783,
1978-01,1317,
1978-02,659,
1978-03,381,
1978-04,354,
1978-05,432,
1978-06,809,
1978-07,788,
1978-08,707,
1978-09,498,
1978-10,460,
1978-11,435,
1978-12,529,
1979-01,755,
1979-02,326,
1979-03,425,
1979-04,227,
1979-05,285,
1979-06,524,
1979-07,509,
1979-08,386,
1979-09,303,
1979-10,423,
1979-11,711,
1979-12,290,
1980-01,428,
1980-02,224,
1980-03,576,
1980-04,324,
1980-05,208,
1980-06,373,
1980-07,714,
