"",BBK01.PQ1433,BBK01.PQ1433_FLAGS
"",Other loans to domestic employees  and other individuals / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:37,
1968-10,0.003,
1969-01,0.002,
1969-04,0.003,
1969-07,0.005,
1969-10,0.006,
1970-01,0.009,
1970-04,0.008,
1970-07,0.011,
1970-10,0.012,
1971-01,0.013,
1971-04,0.014,
1971-07,0.013,
1971-10,0.015,
1972-01,0.016,
1972-04,0.016,
1972-07,0.028,
1972-10,0.033,
1973-01,0.035,
1973-04,0.032,
1973-07,0.031,
1973-10,0.035,
1974-01,0.047,
1974-04,0.056,
1974-07,0.051,
1974-10,0.056,
1975-01,0.054,
1975-04,0.052,
1975-07,0.043,
1975-10,0.050,
1976-01,0.054,
1976-04,0.064,
1976-07,0.065,
1976-10,0.072,
1977-01,0.075,
1977-04,0.064,
1977-07,0.070,
1977-10,0.077,
1978-01,0.078,
1978-04,0.115,
1978-07,0.135,
1978-10,0.151,
1979-01,0.118,
1979-04,0.168,
1979-07,0.246,
1979-10,0.323,
1980-01,0.332,
1980-04,0.324,
1980-07,0.285,
1980-10,0.207,
1981-01,0.191,
1981-04,0.197,
1981-07,0.200,
1981-10,0.209,
1982-01,0.229,
1982-04,0.208,
1982-07,0.206,
1982-10,0.205,
1983-01,0.180,
1983-04,0.185,
1983-07,0.190,
1983-10,0.205,
1984-01,0.197,
1984-04,0.149,
1984-07,0.151,
1984-10,0.152,
1985-01,0.148,
1985-04,0.151,
1985-07,0.161,
1985-10,0.140,
1986-01,0.263,
1986-04,0.270,
1986-07,0.232,
1986-10,0.237,
1987-01,0.301,
1987-04,0.295,
1987-07,0.299,
1987-10,0.329,
1988-01,0.302,
1988-04,0.294,
1988-07,0.291,
1988-10,0.378,
1989-01,0.402,
1989-04,0.396,
1989-07,0.420,
1989-10,0.533,
1990-01,0.529,
1990-04,0.918,
1990-07,0.593,
1990-10,0.757,
1991-01,0.612,
1991-04,0.656,
1991-07,0.652,
1991-10,0.759,
1992-01,0.671,
1992-04,0.687,
1992-07,0.660,
1992-10,0.707,
1993-01,0.604,
1993-04,0.630,
1993-07,0.467,
1993-10,0.683,
1994-01,0.681,
1994-04,0.519,
1994-07,0.483,
1994-10,0.420,
1995-01,0.453,
1995-04,0.412,
1995-07,0.465,
1995-10,0.698,
1996-01,0.545,
1996-04,0.507,
1996-07,0.600,
1996-10,0.586,
1997-01,0.586,
1997-04,0.518,
1997-07,0.548,
1997-10,0.613,
1998-01,0.629,
1998-04,0.644,
1998-07,0.768,
1998-10,1.033,
1999-01,1.093,
1999-04,1.280,
1999-07,1.834,
1999-10,2.119,
2000-01,2.162,
2000-04,2.345,
2000-07,2.263,
2000-10,1.865,
2001-01,2.080,
2001-04,1.920,
2001-07,1.878,
2001-10,1.771,
2002-01,1.374,
2002-04,1.357,
2002-07,1.311,
2002-10,1.098,
2003-01,1.079,
2003-04,0.993,
2003-07,1.045,
2003-10,0.957,
2004-01,0.900,
2004-04,0.854,
2004-07,0.759,
2004-10,0.708,
2005-01,0.657,
2005-04,0.616,
2005-07,0.576,
2005-10,0.571,
2006-01,0.518,
2006-04,0.502,
2006-07,0.484,
2006-10,0.469,
2007-01,0.446,
2007-04,0.424,
2007-07,0.398,
2007-10,0.350,
2008-01,0.336,
2008-04,0.325,
2008-07,0.318,
2008-10,0.316,
2009-01,0.323,
2009-04,0.320,
2009-07,0.309,
2009-10,0.273,
2010-01,0.223,
2010-04,0.196,
2010-07,0.195,
2010-10,0.180,
2011-01,0.303,
2011-04,0.301,
2011-07,0.364,
2011-10,0.317,
2012-01,0.314,
2012-04,0.289,
2012-07,0.355,
2012-10,0.605,
2013-01,0.601,
2013-04,0.617,
2013-07,0.625,
2013-10,0.607,
2014-01,0.535,
2014-04,0.609,
2014-07,0.576,
2014-10,0.590,
