"",BBFI1.Q.N.DE.W1.S12M.S1.LE.L.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.LE.L.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Liabilities - Positions - resident issuer: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:54:48,
2012-10,20066,
2013-01,17959,
2013-04,9107,
2013-07,7917,
2013-10,10579,
2014-01,10388,
2014-04,14720,
2014-07,14880,
