"",BBK01.QUX914,BBK01.QUX914_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Netherlands Antilles / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:17,
2002-03,1.587,
2002-04,1.505,
2002-05,2.244,
2002-06,1.875,
2002-07,1.986,
2002-08,1.961,
2002-09,1.835,
2002-10,1.772,
2002-11,1.628,
2002-12,1.658,
2003-01,1.603,
2003-02,1.623,
2003-03,2.001,
2003-04,1.843,
2003-05,1.807,
2003-06,1.315,
2003-07,1.355,
2003-08,1.335,
2003-09,1.202,
2003-10,1.316,
2003-11,1.184,
2003-12,1.005,
2004-01,0.929,
2004-02,0.797,
2004-03,0.876,
2004-04,1.029,
2004-05,0.919,
2004-06,0.897,
2004-07,0.822,
2004-08,0.798,
2004-09,0.810,
2004-10,0.710,
2004-11,0.658,
2004-12,0.851,
2005-01,0.672,
2005-02,0.627,
2005-03,0.721,
2005-04,0.686,
2005-05,0.753,
2005-06,0.713,
2005-07,0.914,
2005-08,0.973,
2005-09,0.961,
2005-10,0.883,
2005-11,1.004,
2005-12,0.920,
2006-01,0.957,
2006-02,0.990,
2006-03,0.782,
2006-04,0.750,
2006-05,0.589,
2006-06,0.507,
2006-07,0.551,
2006-08,0.493,
2006-09,0.505,
2006-10,0.458,
2006-11,0.468,
2006-12,0.595,
2007-01,0.532,
2007-02,0.585,
2007-03,0.514,
2007-04,0.479,
2007-05,0.497,
2007-06,0.485,
2007-07,2.767,
2007-08,0.357,
2007-09,0.401,
2007-10,0.379,
2007-11,0.210,
2007-12,0.188,
2008-01,0.489,
2008-02,0.269,
2008-03,0.275,
2008-04,0.326,
2008-05,0.317,
2008-06,0.235,
2008-07,0.005,
2008-08,0.111,
2008-09,0.088,
2008-10,0.285,
2008-11,0.222,
2008-12,0.125,
2009-01,0.076,
2009-02,0.093,
2009-03,0.000,
2009-04,0.089,
2009-05,0.033,
2009-06,0.006,
2009-07,0.010,
2009-08,0.068,
2009-09,0.040,
2009-10,0.068,
2009-11,0.026,
2009-12,0.019,
2010-01,0.008,
2010-02,0.017,
2010-03,0.060,
2010-04,0.079,
2010-05,0.130,
2010-06,0.116,
2010-07,0.063,
2010-08,0.082,
2010-09,0.069,
2010-10,0.048,
2010-11,0.038,
2010-12,0.102,
2011-01,0.069,
2011-02,0.093,
2011-03,0.072,
2011-04,0.088,
2011-05,0.048,
2011-06,0.017,
2011-07,0.059,
2011-08,0.086,
2011-09,0.124,
2011-10,0.009,
2011-11,0.023,
2011-12,0.101,
2012-01,0.076,
2012-02,0.064,
2012-03,0.005,
2012-04,0.004,
2012-05,0.033,
2012-06,0.007,
2012-07,0.046,
2012-08,0.045,
2012-09,0.004,
2012-10,0.059,
2012-11,0.078,
2012-12,0.006,
2013-01,0.063,
2013-02,0.061,
2013-03,0.031,
2013-04,0.034,
2013-05,0.098,
2013-06,0.088,
2013-07,0.133,
2013-08,0.087,
2013-09,0.006,
2013-10,0.021,
2013-11,0.125,
2013-12,0.017,
2014-01,0.014,
2014-02,0.006,
2014-03,0.061,
2014-04,0.070,
2014-05,0.036,
2014-06,0.003,
2014-07,0.138,
2014-08,0.167,
2014-09,0.069,
2014-10,0.099,
