"",BBK01.QUW000,BBK01.QUW000_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Remaining countries in Asia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:05,
2001-12,1.993,
2002-01,2.074,
2002-02,2.229,
2002-03,2.148,
2002-04,2.147,
2002-05,2.106,
2002-06,1.897,
2002-07,1.872,
2002-08,1.851,
2002-09,1.775,
2002-10,1.867,
2002-11,1.961,
2002-12,1.843,
2003-01,1.977,
2003-02,1.865,
2003-03,1.725,
2003-04,1.600,
2003-05,1.538,
2003-06,1.466,
2003-07,1.644,
2003-08,1.594,
2003-09,1.498,
2003-10,1.494,
2003-11,1.417,
2003-12,1.240,
2004-01,1.191,
2004-02,1.350,
2004-03,1.371,
2004-04,1.507,
2004-05,1.333,
2004-06,1.345,
2004-07,1.420,
2004-08,1.581,
2004-09,1.591,
2004-10,1.486,
2004-11,1.558,
2004-12,1.745,
2005-01,1.680,
2005-02,1.551,
2005-03,1.598,
2005-04,1.685,
2005-05,1.803,
2005-06,2.018,
2005-07,1.846,
2005-08,1.768,
2005-09,1.857,
2005-10,1.886,
2005-11,1.990,
2005-12,1.933,
2006-01,1.819,
2006-02,1.952,
2006-03,2.088,
2006-04,2.026,
2006-05,2.192,
2006-06,2.234,
2006-07,2.048,
2006-08,2.303,
2006-09,2.352,
2006-10,2.335,
2006-11,2.334,
2006-12,2.666,
2007-01,2.618,
2007-02,2.555,
2007-03,2.515,
2007-04,2.495,
2007-05,2.730,
2007-06,2.799,
2007-07,2.848,
2007-08,3.095,
2007-09,3.213,
2007-10,3.274,
2007-11,3.137,
2007-12,2.912,
2008-01,2.958,
2008-02,3.310,
2008-03,2.968,
2008-04,3.092,
2008-05,3.488,
2008-06,3.755,
2008-07,4.102,
2008-08,3.728,
2008-09,4.882,
2008-10,3.228,
2008-11,2.744,
2008-12,2.446,
2009-01,2.594,
2009-02,2.287,
2009-03,2.130,
2009-04,1.940,
2009-05,1.943,
2009-06,2.025,
2009-07,2.051,
2009-08,2.086,
2009-09,1.885,
2009-10,1.901,
2009-11,1.724,
2009-12,2.054,
2010-01,1.706,
2010-02,1.935,
2010-03,1.762,
2010-04,2.053,
2010-05,2.385,
2010-06,2.805,
2010-07,2.268,
2010-08,2.377,
2010-09,2.225,
2010-10,2.221,
2010-11,2.419,
2010-12,2.738,
2011-01,2.450,
2011-02,2.424,
2011-03,2.574,
2011-04,2.561,
2011-05,2.279,
2011-06,3.020,
2011-07,3.072,
2011-08,2.798,
2011-09,3.053,
2011-10,2.776,
2011-11,2.851,
2011-12,2.978,
2012-01,3.277,
2012-02,2.893,
2012-03,3.015,
2012-04,2.883,
2012-05,3.050,
2012-06,3.562,
2012-07,4.603,
2012-08,4.364,
2012-09,4.099,
2012-10,3.384,
2012-11,3.330,
2012-12,3.290,
2013-01,3.519,
2013-02,3.825,
2013-03,3.814,
2013-04,4.192,
2013-05,4.082,
2013-06,3.783,
2013-07,3.734,
2013-08,3.677,
2013-09,3.684,
2013-10,3.485,
2013-11,3.723,
2013-12,3.417,
2014-01,3.893,
2014-02,3.405,
2014-03,3.384,
2014-04,3.810,
2014-05,3.503,
2014-06,3.402,
2014-07,3.969,
2014-08,4.340,
2014-09,4.030,
2014-10,3.954,
2014-11,4.221,
2014-12,3.434,
