"",BBK01.QUV747,BBK01.QUV747_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Countries not identifiable / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:58,
2001-12,0.040,
2002-01,0.036,
2002-02,0.115,
2002-03,0.036,
2002-04,0.034,
2002-05,0.037,
2002-06,0.034,
2002-07,0.034,
2002-08,0.032,
2002-09,0.058,
2002-10,0.037,
2002-11,0.064,
2002-12,0.038,
2003-01,0.031,
2003-02,0.031,
2003-03,0.025,
2003-04,0.033,
2003-05,0.041,
2003-06,0.033,
2003-07,0.020,
2003-08,0.038,
2003-09,0.022,
2003-10,0.019,
2003-11,0.023,
2003-12,0.026,
2004-01,0.023,
2004-02,0.015,
2004-03,0.022,
2004-04,0.017,
2004-05,0.018,
2004-06,0.014,
2004-07,0.023,
2004-08,0.023,
2004-09,0.063,
2004-10,0.019,
2004-11,0.024,
2004-12,0.033,
2005-01,0.031,
2005-02,0.022,
2005-03,0.018,
2005-04,0.019,
2005-05,0.036,
2005-06,0.035,
2005-07,0.033,
2005-08,0.119,
2005-09,0.029,
2005-10,0.022,
2005-11,0.021,
2005-12,0.034,
2006-01,0.020,
2006-02,0.016,
2006-03,0.035,
2006-04,0.028,
2006-05,0.027,
2006-06,0.027,
2006-07,0.021,
2006-08,0.016,
2006-09,0.025,
2006-10,0.016,
2006-11,0.018,
2006-12,0.034,
2007-01,0.017,
2007-02,0.013,
2007-03,0.026,
2007-04,0.013,
2007-05,0.013,
2007-06,0.023,
2007-07,0.019,
2007-08,0.006,
2007-09,0.051,
2007-10,0.011,
2007-11,0.013,
2007-12,0.028,
2008-01,0.024,
2008-02,0.028,
2008-03,0.069,
2008-04,0.018,
2008-05,0.058,
2008-06,0.078,
2008-07,0.039,
2008-08,0.018,
2008-09,0.030,
2008-10,0.010,
2008-11,0.007,
2008-12,0.013,
2009-01,0.013,
2009-02,0.004,
2009-03,0.012,
2009-04,0.012,
2009-05,0.008,
2009-06,0.009,
2009-07,0.008,
2009-08,0.008,
2009-09,0.010,
2009-10,0.006,
2009-11,0.008,
2009-12,0.011,
2010-01,0.012,
2010-02,0.007,
2010-03,0.081,
2010-04,0.010,
2010-05,0.006,
2010-06,0.007,
2010-07,0.015,
2010-08,0.011,
2010-09,0.028,
2010-10,0.022,
2010-11,0.005,
2010-12,0.010,
2011-01,0.015,
2011-02,0.007,
2011-03,0.005,
2011-04,0.012,
2011-05,0.024,
2011-06,0.008,
2011-07,0.068,
2011-08,0.006,
2011-09,0.024,
2011-10,0.005,
2011-11,0.007,
2011-12,0.013,
2012-01,0.010,
2012-02,0.015,
2012-03,0.009,
2012-04,0.017,
2012-05,0.011,
2012-06,0.009,
2012-07,0.006,
2012-08,0.007,
2012-09,0.008,
2012-10,0.019,
2012-11,0.012,
2012-12,0.028,
2013-01,0.007,
2013-02,0.030,
2013-03,0.027,
2013-04,0.004,
2013-05,0.004,
2013-06,0.008,
2013-07,0.006,
2013-08,0.001,
2013-09,0.002,
2013-10,0.000,
2013-11,0.002,
2013-12,0.003,
2014-01,0.005,
2014-02,0.001,
2014-03,0.048,
2014-04,0.005,
2014-05,0.034,
2014-06,0.056,
2014-07,0.014,
2014-08,0.017,
2014-09,0.022,
2014-10,0.017,
2014-11,0.013,
2014-12,0.062,
