"",BBK01.BU4903,BBK01.BU4903_FLAGS
"",Debt of the Redemption Fund for Inherited Liabilities - medium-term notes,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:36:15,
1995-01,5103.7,
1995-02,5103.7,
1995-03,5103.7,
1995-04,5103.7,
1995-05,5103.7,
1995-06,5103.7,
1995-07,5103.7,
1995-08,5103.7,
1995-09,5103.7,
1995-10,4500.4,
1995-11,4219.2,
1995-12,4116.9,
1996-01,4116.9,
1996-02,4116.9,
1996-03,4116.9,
1996-04,4116.9,
1996-05,4116.9,
1996-06,4116.9,
1996-07,4116.9,
1996-08,4116.9,
1996-09,4116.9,
1996-10,2097.3,
1996-11,2071.8,
1996-12,2071.8,
1997-01,2071.8,
1997-02,2020.6,
1997-03,2020.6,
1997-04,2020.6,
1997-05,2020.6,
1997-06,2020.6,
1997-07,2020.6,
1997-08,2020.6,
1997-09,2020.6,
1997-10,1969.5,
1997-11,1943.9,
1997-12,1739.4,
1998-01,1739.4,
1998-02,1739.4,
1998-03,1739.4,
1998-04,1739.4,
1998-05,1739.4,
1998-06,1739.4,
1998-07,1739.4,
1998-08,1739.4,
1998-09,1739.4,
1998-10,1739.4,
1998-11,1688.3,
1998-12,1688.3,
1999-01,1688.3,
1999-02,1688.3,
1999-03,1688.3,
1999-04,1688.3,
1999-05,1688.3,
1999-06,1688.3,comment
1999-07,0.0,
1999-08,0.0,
1999-09,0.0,
1999-10,0.0,
1999-11,0.0,
1999-12,0.0,
2000-01,0.0,
2000-02,0.0,
2000-03,0.0,
2000-04,0.0,
2000-05,0.0,
2000-06,0.0,
2000-07,0.0,
2000-08,0.0,
2000-09,0.0,
2000-10,0.0,
2000-11,0.0,
2000-12,0.0,
2001-01,0.0,
2001-02,0.0,
2001-03,0.0,
2001-04,0.0,
2001-05,0.0,
2001-06,0.0,
2001-07,0.0,
2001-08,0.0,
2001-09,0.0,
2001-10,0.0,
2001-11,0.0,
2001-12,0.0,
