"",BBK01.OUK179,BBK01.OUK179_FLAGS
"",Liabilities vis-à-vis non-banks (non-MFIs) arising from repurchase agreements (repos) / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:18:22,
1999-01,0.252,
1999-02,0.311,
1999-03,-,Nothing exists
1999-04,0.067,
1999-05,0.205,
1999-06,-,Nothing exists
1999-07,-,Nothing exists
1999-08,0.131,
1999-09,0.388,
1999-10,0.356,
1999-11,0.275,
1999-12,0.066,
2000-01,0.057,
2000-02,0.043,
2000-03,0.557,
2000-04,0.163,
2000-05,0.239,
2000-06,0.194,
2000-07,0.148,
2000-08,0.034,
2000-09,0.308,
2000-10,1.395,
2000-11,1.505,
2000-12,1.245,
2001-01,1.296,
2001-02,1.364,
2001-03,1.461,
2001-04,1.390,
2001-05,1.271,
2001-06,1.161,
2001-07,1.420,
2001-08,1.141,
2001-09,1.317,
2001-10,1.997,
2001-11,1.539,
2001-12,1.693,
2002-01,1.303,
2002-02,1.156,
2002-03,1.547,
2002-04,1.164,
2002-05,1.219,
2002-06,1.254,
2002-07,1.135,
2002-08,1.049,
2002-09,1.947,
2002-10,1.418,
2002-11,1.199,
2002-12,1.764,
2003-01,0.977,
2003-02,1.702,
2003-03,1.636,
2003-04,1.350,
2003-05,1.764,
2003-06,1.734,
2003-07,1.853,
2003-08,1.834,
2003-09,1.740,
2003-10,2.610,
2003-11,2.256,
2003-12,2.730,
2004-01,1.679,
2004-02,2.382,
2004-03,1.715,
2004-04,2.489,
2004-05,3.080,
2004-06,2.246,
2004-07,2.343,
2004-08,2.915,
2004-09,3.239,
2004-10,2.833,
2004-11,3.648,
2004-12,4.961,
2005-01,4.080,
2005-02,5.100,
2005-03,7.819,
2005-04,5.633,
2005-05,7.165,
2005-06,8.955,
2005-07,9.848,
2005-08,9.136,
2005-09,9.613,
2005-10,7.181,
2005-11,7.485,
2005-12,6.450,
2006-01,5.619,
2006-02,6.119,
2006-03,6.880,
2006-04,8.361,
2006-05,8.828,
2006-06,9.582,
2006-07,7.538,
2006-08,7.865,
2006-09,10.430,
2006-10,9.796,
2006-11,10.241,
2006-12,3.750,
2007-01,3.764,
2007-02,4.162,
2007-03,4.232,
2007-04,3.806,
2007-05,2.057,
2007-06,3.265,
2007-07,1.382,
2007-08,2.844,
2007-09,3.118,
2007-10,5.168,
2007-11,4.596,
2007-12,1.845,
2008-01,6.447,
2008-02,3.327,
2008-03,4.599,
2008-04,2.492,
2008-05,2.255,
2008-06,5.758,
2008-07,4.419,
2008-08,3.132,
2008-09,7.226,
2008-10,6.852,
2008-11,4.389,
2008-12,4.438,
2009-01,4.463,
2009-02,3.751,
2009-03,5.197,
2009-04,5.427,
2009-05,5.043,
2009-06,7.391,
2009-07,4.032,
2009-08,2.430,
2009-09,3.298,
2009-10,3.191,
2009-11,4.348,
2009-12,1.234,
2010-01,3.193,
2010-02,4.324,
2010-03,3.137,
2010-04,6.970,
2010-05,5.426,
2010-06,5.373,
2010-07,4.660,
2010-08,5.527,
2010-09,5.655,
2010-10,5.007,
2010-11,4.786,
2010-12,2.750,
2011-01,3.452,
2011-02,2.306,
2011-03,2.249,
2011-04,2.424,
2011-05,3.204,
2011-06,2.707,
2011-07,3.969,
2011-08,4.272,
2011-09,7.194,
2011-10,6.384,
2011-11,7.127,
2011-12,3.526,
2012-01,2.633,
2012-02,4.008,
2012-03,4.462,
2012-04,3.732,
2012-05,3.022,
2012-06,4.610,
2012-07,5.855,
2012-08,5.461,
2012-09,6.357,
2012-10,6.679,
2012-11,5.067,
2012-12,3.750,
2013-01,5.726,
2013-02,6.417,
2013-03,7.224,
2013-04,5.016,
2013-05,4.235,
2013-06,5.144,
2013-07,5.334,
2013-08,2.735,
2013-09,3.244,
2013-10,3.260,
2013-11,1.435,
2013-12,0.540,
2014-01,1.940,
2014-02,2.974,
2014-03,2.129,
2014-04,2.601,
2014-05,1.685,
2014-06,3.180,
2014-07,2.387,
2014-08,2.196,
2014-09,2.218,
2014-10,1.967,
2014-11,1.524,
2014-12,1.042,Provisional value
"","General: Included in fixed-term deposits; surveyed separately only from 1999 onwards. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
