"",BBK01.WT4121,BBK01.WT4121_FLAGS
"","DE0001137347 / Prices / 1,750 BSA II",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:37:58,
2011-05-11,99.890,
2011-05-12,99.980,
2011-05-13,99.895,
2011-05-14,.,No value available
2011-05-15,.,No value available
2011-05-16,99.940,
2011-05-17,99.840,
2011-05-18,99.895,
2011-05-19,99.845,
2011-05-20,99.850,
2011-05-21,.,No value available
2011-05-22,.,No value available
2011-05-23,100.110,
2011-05-24,100.090,
2011-05-25,100.190,
2011-05-26,100.160,
2011-05-27,100.345,
2011-05-28,.,No value available
2011-05-29,.,No value available
2011-05-30,100.340,
2011-05-31,100.200,
2011-06-01,100.235,
2011-06-02,100.260,
2011-06-03,100.180,
2011-06-04,.,No value available
2011-06-05,.,No value available
2011-06-06,100.150,
2011-06-07,100.155,
2011-06-08,100.120,
2011-06-09,100.170,
2011-06-10,100.335,
2011-06-11,.,No value available
2011-06-12,.,No value available
2011-06-13,100.445,
2011-06-14,100.400,
2011-06-15,100.335,
2011-06-16,100.615,
2011-06-17,100.535,
2011-06-18,.,No value available
2011-06-19,.,No value available
2011-06-20,100.540,
2011-06-21,100.490,
2011-06-22,100.470,
2011-06-23,100.560,
2011-06-24,100.680,
2011-06-25,.,No value available
2011-06-26,.,No value available
2011-06-27,100.705,
2011-06-28,100.685,
2011-06-29,100.445,
2011-06-30,100.355,
2011-07-01,100.200,
2011-07-02,.,No value available
2011-07-03,.,No value available
2011-07-04,100.185,
2011-07-05,100.225,
2011-07-06,100.360,
2011-07-07,100.310,
2011-07-08,100.360,
2011-07-09,.,No value available
2011-07-10,.,No value available
2011-07-11,100.650,
2011-07-12,101.030,
2011-07-13,100.890,
2011-07-14,100.895,
2011-07-15,100.990,
2011-07-16,.,No value available
2011-07-17,.,No value available
2011-07-18,101.030,
2011-07-19,100.940,
2011-07-20,100.860,
2011-07-21,100.790,
2011-07-22,100.580,
2011-07-23,.,No value available
2011-07-24,.,No value available
2011-07-25,100.710,
2011-07-26,100.780,
2011-07-27,100.830,
2011-07-28,100.920,
2011-07-29,100.990,
2011-07-30,.,No value available
2011-07-31,.,No value available
2011-08-01,101.000,
2011-08-02,101.295,
2011-08-03,101.230,
2011-08-04,101.245,
2011-08-05,101.615,
2011-08-06,.,No value available
2011-08-07,.,No value available
2011-08-08,101.740,
2011-08-09,101.880,
2011-08-10,101.875,
2011-08-11,102.070,
2011-08-12,101.900,
2011-08-13,.,No value available
2011-08-14,.,No value available
2011-08-15,101.860,
2011-08-16,101.900,
2011-08-17,101.880,
2011-08-18,102.045,
2011-08-19,102.080,
2011-08-20,.,No value available
2011-08-21,.,No value available
2011-08-22,101.975,
2011-08-23,101.995,
2011-08-24,101.980,
2011-08-25,101.830,
2011-08-26,101.990,
2011-08-27,.,No value available
2011-08-28,.,No value available
2011-08-29,101.960,
2011-08-30,101.910,
2011-08-31,101.900,
2011-09-01,101.925,
2011-09-02,102.075,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,102.235,
2011-09-06,102.290,
2011-09-07,102.230,
2011-09-08,102.240,
2011-09-09,102.395,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,102.440,
2011-09-13,102.370,
2011-09-14,102.185,
2011-09-15,102.000,
2011-09-16,102.035,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,102.250,
2011-09-20,102.240,
2011-09-21,102.280,
2011-09-22,102.355,
2011-09-23,102.335,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,102.290,
2011-09-27,102.170,
2011-09-28,102.005,
2011-09-29,102.035,
2011-09-30,102.010,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,102.160,
2011-10-04,102.210,
2011-10-05,102.190,
2011-10-06,102.105,
2011-10-07,101.925,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,101.910,
2011-10-11,101.930,
2011-10-12,101.820,
2011-10-13,101.810,
2011-10-14,101.815,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,101.810,
2011-10-18,102.010,
2011-10-19,101.870,
2011-10-20,101.870,
2011-10-21,101.910,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,101.895,
2011-10-25,101.830,
2011-10-26,101.980,
2011-10-27,101.965,
2011-10-28,101.730,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,101.920,
2011-11-01,102.103,
2011-11-02,102.125,
2011-11-03,102.125,
2011-11-04,102.170,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,102.210,
2011-11-08,102.150,
2011-11-09,102.200,
2011-11-10,102.190,
2011-11-11,102.220,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,102.235,
2011-11-15,102.290,
2011-11-16,102.195,
2011-11-17,102.250,
2011-11-18,102.125,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,102.190,
2011-11-22,102.180,
2011-11-23,102.150,
2011-11-24,102.010,
2011-11-25,102.070,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,102.090,
2011-11-29,102.094,
2011-11-30,102.220,
2011-12-01,102.374,
2011-12-02,102.395,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,102.305,
2011-12-06,102.295,
2011-12-07,102.290,
2011-12-08,102.305,
2011-12-09,102.300,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,102.330,
2011-12-13,102.315,
2011-12-14,102.310,
2011-12-15,102.350,
2011-12-16,102.365,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,102.375,
2011-12-20,102.400,
2011-12-21,102.410,
2011-12-22,102.370,
2011-12-23,102.405,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,102.445,
2011-12-28,102.475,
2011-12-29,102.470,
2011-12-30,102.480,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,102.450,
2012-01-03,102.425,
2012-01-04,102.420,
