"",BBK01.OUZ320,BBK01.OUZ320_FLAGS
"","Subordinated liabilities, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:52,
1999-01,3.941,
1999-02,3.979,
1999-03,3.984,
1999-04,4.129,
1999-05,4.135,
1999-06,4.263,
1999-07,4.293,
1999-08,4.296,
1999-09,4.297,
1999-10,4.357,
1999-11,4.393,
1999-12,4.502,
2000-01,4.502,
2000-02,4.516,
2000-03,4.534,
2000-04,4.550,
2000-05,4.612,
2000-06,4.620,
2000-07,4.682,
2000-08,4.689,
2000-09,4.766,
2000-10,4.862,
2000-11,4.886,
2000-12,4.882,
2001-01,4.936,
2001-02,5.146,
2001-03,5.270,
2001-04,5.326,
2001-05,5.349,
2001-06,5.401,
2001-07,5.435,
2001-08,5.450,
2001-09,5.457,
2001-10,5.456,
2001-11,5.456,
2001-12,5.467,
2002-01,5.470,
2002-02,5.515,
2002-03,5.629,
2002-04,5.645,
2002-05,5.782,
2002-06,5.945,
2002-07,6.204,
2002-08,6.329,
2002-09,7.214,
2002-10,7.110,
2002-11,7.111,
2002-12,7.061,
2003-01,7.195,
2003-02,7.187,
2003-03,7.140,
2003-04,7.039,
2003-05,7.949,
2003-06,8.008,
2003-07,7.512,
2003-08,7.591,
2003-09,7.809,
2003-10,7.843,
2003-11,7.876,
2003-12,7.789,
2004-01,7.802,
2004-02,7.822,
2004-03,7.802,
2004-04,7.759,
2004-05,7.759,
2004-06,7.781,
2004-07,7.779,
2004-08,7.819,
2004-09,7.825,
2004-10,7.778,
2004-11,7.806,
2004-12,7.835,
2005-01,7.849,
2005-02,7.758,
2005-03,7.955,
2005-04,7.935,
2005-05,7.943,
2005-06,7.901,
2005-07,7.784,
2005-08,7.802,
2005-09,7.801,
2005-10,7.780,
2005-11,7.694,
2005-12,7.660,
2006-01,8.538,
2006-02,8.556,
2006-03,8.491,
2006-04,8.497,
2006-05,8.479,
2006-06,8.478,
2006-07,8.467,
2006-08,8.446,
2006-09,8.371,
2006-10,8.323,
2006-11,8.421,
2006-12,8.443,
2007-01,8.545,
2007-02,8.550,
2007-03,8.728,
2007-04,8.705,
2007-05,8.683,
2007-06,9.031,
2007-07,9.023,
2007-08,9.002,
2007-09,8.974,
2007-10,8.996,
2007-11,8.998,
2007-12,8.995,
2008-01,8.973,
2008-02,8.966,
2008-03,9.034,
2008-04,9.025,
2008-05,9.076,
2008-06,9.181,
2008-07,9.182,
2008-08,9.156,
2008-09,9.142,
2008-10,9.083,
2008-11,9.032,
2008-12,8.966,
2009-01,8.952,
2009-02,8.897,
2009-03,8.771,
2009-04,8.611,
2009-05,8.605,
2009-06,8.596,
2009-07,9.195,
2009-08,9.250,
2009-09,9.240,
2009-10,9.207,
2009-11,9.217,
2009-12,9.132,
2010-01,9.187,
2010-02,9.182,
2010-03,9.163,
2010-04,9.040,
2010-05,9.080,
2010-06,9.121,
2010-07,9.070,
2010-08,9.118,
2010-09,9.137,
2010-10,9.064,
2010-11,9.121,
2010-12,9.196,
2011-01,9.133,
2011-02,9.046,
2011-03,8.944,
2011-04,8.905,
2011-05,8.775,
2011-06,8.734,
2011-07,8.731,
2011-08,8.693,
2011-09,8.675,
2011-10,8.672,
2011-11,8.632,
2011-12,8.608,
2012-01,8.387,
2012-02,8.391,
2012-03,8.322,
2012-04,8.269,
2012-05,7.985,
2012-06,7.960,
2012-07,7.377,
2012-08,7.211,
2012-09,7.041,
2012-10,7.010,
2012-11,6.880,
2012-12,6.897,
2013-01,6.601,
2013-02,6.545,
2013-03,6.429,
2013-04,6.408,
2013-05,6.409,
2013-06,6.401,
2013-07,6.366,
2013-08,6.279,
2013-09,5.616,
2013-10,5.595,
2013-11,5.562,
2013-12,5.501,
2014-01,5.501,
2014-02,4.844,
2014-03,4.795,
2014-04,4.825,
2014-05,4.814,
2014-06,4.648,
2014-07,4.668,
2014-08,4.668,
2014-09,4.506,
2014-10,4.478,
2014-11,4.144,
