"",BBK01.OUN230,BBK01.OUN230_FLAGS
"",Time deposits of domestic government / for more than two years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:42,
1999-01,45.481,
1999-02,45.268,
1999-03,44.374,
1999-04,44.216,
1999-05,44.155,
1999-06,43.648,
1999-07,43.614,
1999-08,43.527,
1999-09,43.380,
1999-10,43.711,
1999-11,44.128,
1999-12,44.417,
2000-01,44.766,
2000-02,45.052,
2000-03,44.636,
2000-04,44.977,
2000-05,45.001,
2000-06,45.054,
2000-07,45.459,
2000-08,45.812,
2000-09,45.459,
2000-10,45.890,
2000-11,46.219,
2000-12,46.531,
2001-01,46.727,
2001-02,46.334,
2001-03,45.854,
2001-04,46.293,
2001-05,46.383,
2001-06,46.167,
2001-07,46.417,
2001-08,46.666,
2001-09,45.824,
2001-10,45.924,
2001-11,46.089,
2001-12,46.214,
2002-01,47.713,
2002-02,47.810,
2002-03,46.832,
2002-04,46.241,
2002-05,46.346,
2002-06,46.014,
2002-07,46.154,
2002-08,46.235,
2002-09,45.249,
2002-10,45.323,
2002-11,45.451,
2002-12,44.648,
2003-01,44.930,
2003-02,44.936,
2003-03,43.579,
2003-04,43.422,
2003-05,43.189,
2003-06,42.983,
2003-07,42.453,
2003-08,42.160,
2003-09,40.924,
2003-10,40.836,
2003-11,41.398,
2003-12,41.133,
2004-01,41.253,
2004-02,41.448,
2004-03,40.450,
2004-04,40.424,
2004-05,40.296,
2004-06,39.846,
2004-07,39.824,
2004-08,39.839,
2004-09,44.926,
2004-10,45.087,
2004-11,44.965,
2004-12,43.718,
2005-01,43.642,
2005-02,43.415,
2005-03,42.192,
2005-04,41.813,
2005-05,41.677,
2005-06,41.070,
2005-07,40.731,
2005-08,40.376,
2005-09,39.213,
2005-10,39.007,
2005-11,39.034,
2005-12,38.688,
2006-01,38.786,
2006-02,38.935,
2006-03,37.995,
2006-04,38.152,
2006-05,38.245,
2006-06,37.958,
2006-07,38.194,
2006-08,41.603,
2006-09,41.108,
2006-10,41.268,
2006-11,41.538,
2006-12,41.682,
2007-01,41.822,
2007-02,42.043,
2007-03,41.560,
2007-04,41.819,
2007-05,41.926,
2007-06,41.930,
2007-07,42.553,
2007-08,42.526,
2007-09,41.876,
2007-10,41.810,
2007-11,41.822,
2007-12,41.215,
2008-01,41.174,
2008-02,41.205,
2008-03,40.238,
2008-04,40.263,
2008-05,40.300,
2008-06,40.092,
2008-07,39.995,
2008-08,40.024,
2008-09,39.257,
2008-10,38.904,
2008-11,38.423,
2008-12,36.868,
2009-01,36.852,
2009-02,36.830,
2009-03,36.115,
2009-04,35.712,
2009-05,35.758,
2009-06,35.463,
2009-07,35.506,
2009-08,24.662,
2009-09,24.610,
2009-10,24.234,
2009-11,24.267,
2009-12,24.297,
2010-01,26.676,
2010-02,26.662,
2010-03,25.966,
2010-04,25.688,
2010-05,25.722,
2010-06,25.643,
2010-07,25.633,
2010-08,25.601,
2010-09,25.009,
2010-10,24.740,
2010-11,24.798,
2010-12,24.942,
2011-01,24.967,
2011-02,24.978,
2011-03,24.301,
2011-04,23.983,
2011-05,24.000,
2011-06,23.838,
2011-07,23.783,
2011-08,23.742,
2011-09,23.632,
2011-10,23.357,
2011-11,23.466,
2011-12,23.450,
2012-01,22.303,
2012-02,22.320,
2012-03,22.266,
2012-04,21.458,
2012-05,21.389,
2012-06,21.311,
2012-07,21.291,
2012-08,21.192,
2012-09,21.136,
2012-10,20.224,
2012-11,20.265,
2012-12,18.304,
2013-01,18.114,
2013-02,18.090,
2013-03,18.397,
2013-04,17.564,
2013-05,17.596,
2013-06,17.486,
2013-07,17.467,
2013-08,17.384,
2013-09,16.860,
2013-10,16.465,
2013-11,16.493,
2013-12,13.569,
2014-01,13.512,
2014-02,13.591,
2014-03,13.416,
2014-04,13.078,
2014-05,13.088,
2014-06,12.949,
2014-07,12.964,
2014-08,12.895,
2014-09,12.838,
2014-10,12.824,
2014-11,12.790,
2014-12,13.172,Provisional value
