"",BBK01.QUK795,BBK01.QUK795_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / United Kingdom / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:40,
2002-03,201.315,
2002-04,199.328,
2002-05,186.211,
2002-06,158.352,
2002-07,160.156,
2002-08,164.433,
2002-09,182.063,
2002-10,195.978,
2002-11,207.702,
2002-12,170.548,
2003-01,179.484,
2003-02,191.345,
2003-03,188.162,
2003-04,185.524,
2003-05,199.140,
2003-06,199.545,
2003-07,209.429,
2003-08,192.761,
2003-09,196.100,
2003-10,190.019,
2003-11,165.312,
2003-12,167.834,
2004-01,197.420,
2004-02,219.353,
2004-03,210.766,
2004-04,227.231,
2004-05,223.023,
2004-06,213.382,
2004-07,202.278,
2004-08,194.723,
2004-09,217.680,
2004-10,207.439,
2004-11,239.443,
2004-12,215.004,
2005-01,227.458,
2005-02,225.287,
2005-03,237.176,
2005-04,252.553,
2005-05,256.145,
2005-06,248.540,
2005-07,238.721,
2005-08,211.013,
2005-09,210.373,
2005-10,220.002,
2005-11,239.510,
2005-12,162.056,
2006-01,191.797,
2006-02,212.037,
2006-03,216.445,
2006-04,210.022,
2006-05,207.624,
2006-06,201.725,
2006-07,182.291,
2006-08,166.140,
2006-09,177.164,
2006-10,169.788,
2006-11,170.209,
2006-12,169.078,
2007-01,185.902,
2007-02,185.751,
2007-03,166.515,
2007-04,184.773,
2007-05,196.946,
2007-06,194.107,
2007-07,205.664,
2007-08,178.461,
2007-09,176.516,
2007-10,163.725,
2007-11,163.785,
2007-12,140.800,
2008-01,154.238,
2008-02,162.554,
2008-03,157.527,
2008-04,155.647,
2008-05,146.457,
2008-06,131.632,
2008-07,124.815,
2008-08,129.144,
2008-09,138.177,
2008-10,144.530,
2008-11,108.683,
2008-12,91.677,
2009-01,107.868,
2009-02,108.053,
2009-03,97.332,
2009-04,108.757,
2009-05,115.519,
2009-06,101.616,
2009-07,83.329,
2009-08,96.826,
2009-09,85.484,
2009-10,93.122,
2009-11,100.467,
2009-12,92.111,
2010-01,110.433,
2010-02,105.025,
2010-03,106.785,
2010-04,107.619,
2010-05,121.709,
2010-06,128.169,
2010-07,106.151,
2010-08,115.293,
2010-09,106.026,
2010-10,106.217,
2010-11,103.572,
2010-12,91.917,
2011-01,99.158,
2011-02,94.978,
2011-03,92.930,
2011-04,109.966,
2011-05,114.882,
2011-06,89.177,
2011-07,75.437,
2011-08,96.274,
2011-09,110.816,
2011-10,93.021,
2011-11,108.612,
2011-12,107.244,
2012-01,109.227,
2012-02,110.954,
2012-03,73.404,
2012-04,109.992,
2012-05,125.469,
2012-06,104.429,
2012-07,122.631,
2012-08,114.549,
2012-09,120.243,
2012-10,121.465,
2012-11,117.838,
2012-12,107.924,
2013-01,101.105,
2013-02,111.652,
2013-03,108.814,
2013-04,113.413,
2013-05,103.485,
2013-06,102.377,
2013-07,98.023,
2013-08,107.068,
2013-09,98.859,
2013-10,104.593,
2013-11,97.349,
2013-12,91.531,
2014-01,92.504,
2014-02,102.868,
2014-03,93.659,
2014-04,92.621,
2014-05,103.585,
2014-06,104.397,
2014-07,126.373,
2014-08,121.494,
2014-09,97.352,
2014-10,102.227,
