"",BBK01.PQ3425,BBK01.PQ3425_FLAGS
"",Housing loans to domestic enterprises and self-employed persons / Total / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:36,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,21.995,
1981-01,22.363,
1981-04,22.829,
1981-07,23.347,
1981-10,23.996,
1982-01,24.266,
1982-04,25.012,
1982-07,25.578,
1982-10,26.605,
1983-01,26.782,
1983-04,27.432,
1983-07,27.997,
1983-10,29.124,
1984-01,29.629,
1984-04,30.234,
1984-07,30.848,
1984-10,31.849,
1985-01,32.245,
1985-04,32.688,
1985-07,32.906,
1985-10,33.632,
1986-01,34.077,
1986-04,34.233,
1986-07,34.604,
1986-10,35.170,
1987-01,35.201,
1987-04,35.280,
1987-07,35.582,
1987-10,35.703,
1988-01,35.511,
1988-04,35.541,
1988-07,35.858,
1988-10,36.108,
1989-01,36.015,
1989-04,36.207,
1989-07,36.523,
1989-10,37.352,
1990-01,37.534,
1990-04,37.517,
1990-07,37.986,
1990-10,38.469,
1991-01,38.696,
1991-04,39.092,
1991-07,39.636,
1991-10,40.484,
1992-01,39.849,
1992-04,40.551,
1992-07,41.535,
1992-10,42.808,
1993-01,43.460,
1993-04,44.118,
1993-07,44.977,
1993-10,46.618,
1994-01,47.776,
1994-04,48.468,
1994-07,49.804,
1994-10,51.779,
1995-01,51.753,
1995-04,52.922,
1995-07,54.498,
1995-10,56.608,
1996-01,57.555,
1996-04,58.761,
1996-07,60.099,
1996-10,62.284,
1997-01,63.019,
1997-04,63.931,
1997-07,65.020,
1997-10,66.577,
1998-01,67.477,
1998-04,68.243,
1998-07,69.168,
1998-10,70.885,
1999-01,68.746,
1999-04,71.092,
1999-07,72.383,
1999-10,73.852,
2000-01,74.239,
2000-04,75.720,
2000-07,76.386,
2000-10,77.045,
2001-01,76.220,
2001-04,76.545,
2001-07,77.267,
2001-10,77.049,
2002-01,77.522,
2002-04,77.699,
2002-07,77.493,
2002-10,77.393,
2003-01,77.847,
2003-04,77.263,
2003-07,77.395,
2003-10,77.525,
2004-01,74.069,
2004-04,74.178,
2004-07,74.904,
2004-10,75.483,
2005-01,75.868,
2005-04,75.766,
2005-07,75.766,
2005-10,76.529,
2006-01,76.492,
2006-04,76.846,
2006-07,77.597,
2006-10,77.942,
2007-01,77.716,
2007-04,77.925,
2007-07,77.929,
2007-10,77.840,
2008-01,77.746,
2008-04,77.502,
2008-07,77.956,
2008-10,78.033,
2009-01,77.965,
2009-04,78.976,
2009-07,80.130,
2009-10,81.145,
2010-01,81.381,
2010-04,82.863,
2010-07,83.975,
2010-10,84.974,
2011-01,85.162,
2011-04,85.751,
2011-07,86.613,
2011-10,87.392,
2012-01,87.791,
2012-04,88.825,
2012-07,90.114,
2012-10,91.998,
2013-01,92.692,
2013-04,94.228,
2013-07,95.598,
2013-10,96.419,
2014-01,97.080,
2014-04,97.966,
2014-07,99.465,
2014-10,100.903,
