"",BBK01.QUX800,BBK01.QUX800_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / China, Taiwan / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:47,
2002-03,1.713,
2002-04,1.972,
2002-05,2.163,
2002-06,2.276,
2002-07,3.271,
2002-08,3.237,
2002-09,3.398,
2002-10,3.404,
2002-11,3.423,
2002-12,2.398,
2003-01,2.326,
2003-02,2.486,
2003-03,2.506,
2003-04,2.229,
2003-05,2.200,
2003-06,2.386,
2003-07,2.478,
2003-08,2.550,
2003-09,3.246,
2003-10,3.156,
2003-11,2.749,
2003-12,2.746,
2004-01,3.189,
2004-02,3.424,
2004-03,3.807,
2004-04,3.550,
2004-05,3.992,
2004-06,3.579,
2004-07,3.867,
2004-08,3.322,
2004-09,3.011,
2004-10,2.914,
2004-11,4.099,
2004-12,2.514,
2005-01,2.286,
2005-02,2.285,
2005-03,2.874,
2005-04,2.840,
2005-05,2.767,
2005-06,3.526,
2005-07,3.165,
2005-08,4.056,
2005-09,3.304,
2005-10,3.163,
2005-11,2.993,
2005-12,2.666,
2006-01,2.355,
2006-02,2.531,
2006-03,2.740,
2006-04,2.664,
2006-05,2.732,
2006-06,2.691,
2006-07,2.808,
2006-08,2.416,
2006-09,2.345,
2006-10,2.471,
2006-11,2.551,
2006-12,2.617,
2007-01,2.863,
2007-02,2.494,
2007-03,1.806,
2007-04,2.877,
2007-05,2.996,
2007-06,3.232,
2007-07,3.438,
2007-08,3.272,
2007-09,3.235,
2007-10,3.373,
2007-11,2.618,
2007-12,3.322,
2008-01,3.435,
2008-02,4.201,
2008-03,4.082,
2008-04,4.373,
2008-05,4.770,
2008-06,3.815,
2008-07,4.016,
2008-08,4.807,
2008-09,3.876,
2008-10,3.147,
2008-11,2.681,
2008-12,2.062,
2009-01,2.111,
2009-02,2.158,
2009-03,2.477,
2009-04,3.271,
2009-05,2.742,
2009-06,2.850,
2009-07,3.183,
2009-08,3.467,
2009-09,3.816,
2009-10,4.460,
2009-11,3.900,
2009-12,4.233,
2010-01,5.103,
2010-02,5.438,
2010-03,6.853,
2010-04,6.044,
2010-05,6.089,
2010-06,5.347,
2010-07,6.242,
2010-08,9.007,
2010-09,9.748,
2010-10,8.218,
2010-11,8.633,
2010-12,8.286,
2011-01,9.343,
2011-02,7.390,
2011-03,7.802,
2011-04,7.400,
2011-05,5.138,
2011-06,7.066,
2011-07,5.117,
2011-08,6.460,
2011-09,7.743,
2011-10,8.514,
2011-11,8.201,
2011-12,7.680,
2012-01,5.298,
2012-02,7.311,
2012-03,5.105,
2012-04,5.218,
2012-05,3.812,
2012-06,4.641,
2012-07,5.442,
2012-08,6.142,
2012-09,4.987,
2012-10,7.034,
2012-11,4.676,
2012-12,3.619,
2013-01,3.707,
2013-02,4.059,
2013-03,5.263,
2013-04,6.503,
2013-05,5.419,
2013-06,5.571,
2013-07,7.304,
2013-08,5.655,
2013-09,5.277,
2013-10,7.598,
2013-11,6.868,
2013-12,5.198,
2014-01,5.475,
2014-02,5.347,
2014-03,5.384,
2014-04,5.889,
2014-05,6.654,
2014-06,7.001,
2014-07,7.511,
2014-08,7.538,
2014-09,6.627,
2014-10,7.536,
